date,round,category,comment,value,clue,response,link
1997-12-31,J,HAPPY NEW YEAR!,,100,"In 1998 November 1 is a Sunday; therefore, this date will be election day for Congress",November 3 (the 1st Tuesday after the 1st Monday),NA
1997-12-31,J,FAMOUS WOMEN,,100,"Seen on talk shows with her furry friends, she's goodwill ambassador for the San Diego Zoo",Joan Embery,NA
1997-12-31,J,"""V""OCABULARY",,100,"For the record, it's what old phonograph records are made of",Vinyl,NA
1997-12-31,J,BOWL GAME NAMES,,100,"The eyes of Texas have been on this Dallas ""boll"" game since 1937",Cotton Bowl,NA
1997-12-31,J,A MAGNUM OF CHAMPAGNE,"(Alex: To celebrate, with some...)",100,"A man who lived to be 969, or a champagne bottle that holds 8 times as much as the standard size",Methuselah,NA
1997-12-31,J,NOISEMAKERS,,100,A common method of torture involves running fingernails across this classroom aid,Chalkboard/blackboard,NA
1997-12-31,J,HAPPY NEW YEAR!,,200,Some believe 1998 signals the end of the world because 1998 is 3 times this number,666,NA
1997-12-31,J,FAMOUS WOMEN,,200,In 1997 Sister Nirmala succeeded this Nobel Prize winner as head of the Missionaries of Charity,Mother Teresa,NA
1997-12-31,J,"""V""OCABULARY",,200,"He speaks for a ""dummy""",a ventriloquist,NA
1997-12-31,J,BOWL GAME NAMES,,200,"It wasn't until 1984, after a 33-year wait, that Florida's Miami returned to this home bowl game",Orange Bowl,NA
1997-12-31,J,A MAGNUM OF CHAMPAGNE,"(Alex: To celebrate, with some...)",200,"Lerner & Loewe wrote ""The Night They Invented Champagne"" for this movie musical set in Gay Paree",Gigi,NA
1997-12-31,J,NOISEMAKERS,,200,"In a proverb, this noisemaker ""Gets the grease""",Squeaky Wheel,NA
1997-12-31,J,HAPPY NEW YEAR!,,300,"May 14, 1998 marks the 50th anniversary of this nation's independence; Mazel Tov!",Israel,NA
1997-12-31,J,FAMOUS WOMEN,,300,"In 1984 she reached a ""Turning Point"" when she became ""60 Minutes""' first female correspondent",Diane Sawyer,NA
1997-12-31,J,"""V""OCABULARY",,300,A peeping Tom,Voyeur,NA
1997-12-31,J,BOWL GAME NAMES,,300,"Jacksonville's bowl, we're glad they didn't call it the Croc Pot",Gator Bowl,NA
1997-12-31,J,A MAGNUM OF CHAMPAGNE,"(Alex: To celebrate, with some...)",300,The glass shaped like & named for this flower is perfect for serving champagne,Tulip,NA
1997-12-31,J,NOISEMAKERS,,300,"This film hero's yell was created by combining the sounds of a dog, a hyena, a camel, a violin string & a soprano",Tarzan,NA
1997-12-31,J,HAPPY NEW YEAR!,,400,"This ex-president turns 74 on October 1, 1998",Jimmy Carter,NA
1997-12-31,J,FAMOUS WOMEN,,400,Among the women to serve in this post are Antonia Novello & Joycelyn Elders,Surgeon General,NA
1997-12-31,J,"""V""OCABULARY",,400,It's the proper term for a person who makes or sells wine,Vintner,NA
1997-12-31,J,BOWL GAME NAMES,,NA,"In 1942 Oregon State & Duke duked it out in this bowl's temporary WWII home in Durham, N.C.",the Rose Bowl,NA
1997-12-31,J,A MAGNUM OF CHAMPAGNE,"(Alex: To celebrate, with some...)",400,"Of brut, demi-sec or doux, the term that denotes the sweetest champagne",Doux  (50% sugar),NA
1997-12-31,J,NOISEMAKERS,,400,It cuts down car noise by giving exhaust gases a place to expand gradually,Muffler,NA
1997-12-31,J,HAPPY NEW YEAR!,,500,1998 marks the centennial of this U.S. war,Spanish-American War,NA
1997-12-31,J,FAMOUS WOMEN,,500,"""I Left My Heart In San Francisco"" is something she might sing since leaving city hall for Capitol Hill",Dianne Feinstein,NA
1997-12-31,J,"""V""OCABULARY",,500,It's a room in the church where the clergy put on their robes,Vestry,NA
1997-12-31,J,BOWL GAME NAMES,,500,LSU clung on in 1968 to win this Atlanta bowl's first championship,Peach Bowl,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,J,NOISEMAKERS,,500,"On this Scottish instrument, the melody is played on the chanter while the other tubes drone out single notes",Bagpipes,NA
1997-12-31,DJ,ISLANDS,,200,"Ostrov, as in Ostrov Bering, near Kamchatka, means ""island"" in this language",Russian,NA
1997-12-31,DJ,BONUS TV,"(Alex: There are 2 correct responses.  If you select and respond correctly to one of the clues, you'll earn that amount; you can then elect to try for the 2nd half of it, in which case, you would double your score if you're right, but if you're wrong, you lose it all.)",200,"He's the character who regularly worked with Sam Malone behind the bar at ""Cheers""",Coach & Woody,NA
1997-12-31,DJ,NEWS STORIES OF 1997,,200,"Dodger Wilton Guerrero was thrown out of a game June 1, 1997 for having this in his bat",Cork,NA
1997-12-31,DJ,1998 CALENDARS,,200,"""Colors of the Sea"" features underwater photos with text from the society named for this Calypso skipper",Jacques Cousteau,NA
1997-12-31,DJ,BOOKS BY THEIR COVERS,,200,"On the cover of ""Walk On the Wild Side"", this NBA star's name is much larger than co-author Michael Silver's",Dennis Rodman,NA
1997-12-31,DJ,COMMON BONDS,,200,"Boo Boo, A glum investor,The Big Dipper's constellation",Bears,NA
1997-12-31,DJ,ISLANDS,,400,Isabela is the largest island in this Ecuadoran group whose Spanish name honors Columbus,Galapagos Islands,NA
1997-12-31,DJ,BONUS TV,"(Alex: There are 2 correct responses.  If you select and respond correctly to one of the clues, you'll earn that amount; you can then elect to try for the 2nd half of it, in which case, you would double your score if you're right, but if you're wrong, you lose it all.)",400,"While ""The Mary Tyler Moore Show"" was still in production, this sitcom was spun off from it",Rhoda & Phyllis,NA
1997-12-31,DJ,NEWS STORIES OF 1997,,400,"The Post Office wouldn't confirm reports that it's printing stamps with this letter, indicating a rate increase",H,NA
1997-12-31,DJ,1998 CALENDARS,,400,"A calendar of these insults includes ""Your mother is so dumb, she sold the car for gas money""",Snaps,NA
1997-12-31,DJ,BOOKS BY THEIR COVERS,,400,Jerry Lewis appears in & out of clown makeup on this biography with the same name as his 1983 film,The King Of Comedy,NA
1997-12-31,DJ,COMMON BONDS,,400,"A place setting, A baseball diamond,The Earth's crust",Things made of/with plates,NA
1997-12-31,DJ,ISLANDS,,600,"These people, the inhabitants of Greece's largest island, are known for their pride & independence",Cretans,NA
1997-12-31,DJ,BONUS TV,"(Alex: There are 2 correct responses.  If you select and respond correctly to one of the clues, you'll earn that amount; you can then elect to try for the 2nd half of it, in which case, you would double your score if you're right, but if you're wrong, you lose it all.)",600,In 1982 Heather Locklear was a regular on this series,Dynasty & T.J. Hooker,NA
1997-12-31,DJ,NEWS STORIES OF 1997,,600,"The body of this accused murderer whose case inspired ""The Fugitive"" was exhumed for testing",Sam Sheppard,NA
1997-12-31,DJ,1998 CALENDARS,,600,"For 1998 Landmark singled out this latest ""Singled Out"" star for her own calendar",Carmen Electra,NA
1997-12-31,DJ,BOOKS BY THEIR COVERS,,600,"Next to Ed McBain's name on ""Nocturne"" is the phrase ""A Novel Of"" this ""Precinct""",87th,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,DJ,ISLANDS,,NA,"California's Santa Catalina Island, like the U.K.'s Guernsey, belongs to a group called this",Channel Islands,NA
1997-12-31,DJ,BONUS TV,"(Alex: There are 2 correct responses.  If you select and respond correctly to one of the clues, you'll earn that amount; you can then elect to try for the 2nd half of it, in which case, you would double your score if you're right, but if you're wrong, you lose it all.)",800,"This person sang ""The Love Boat"" theme",Jack Jones & Dionne Warwick,NA
1997-12-31,DJ,NEWS STORIES OF 1997,,800,"Rose Will Monroe, the model for this WWII poster girl, passed away in 1997","""Rosie The Riveter""",NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,DJ,BOOKS BY THEIR COVERS,,800,"This preacher dresses casually or formally on different dustcovers for his 1997 book ""Just As I Am""",Billy Graham,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,DJ,ISLANDS,,1000,The Windward Passage separates Haiti from this large Caribbean island to the northeast,Cuba,NA
1997-12-31,DJ,BONUS TV,"(Alex: There are 2 correct responses.  If you select and respond correctly to one of the clues, you'll earn that amount; you can then elect to try for the 2nd half of it, in which case, you would double your score if you're right, but if you're wrong, you lose it all.)",2000,"Daytime serial history includes the NBC California-set soap with the initials ""S.B.""",Santa Barbara & Sunset Beach,NA
1997-12-31,DJ,NEWS STORIES OF 1997,,1000,"This au pair's crime was reduced to manslaughter Nov. 10, 1997 & she was released on time served",Louise Woodward,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,NA,NA,NA,NA,NA,NA,NA
1997-12-31,FJ,U.S. GOVERNMENT,,NA,"In Spanish this agency is known as ""La Migra""",the Immigration and Naturalization Service,NA
