date,round,category,comment,value,clue,response,link
1995-07-13,J,INSECTS,,100,"Sara orangetip, which has orange-tipped wings, is a type of this beautiful insect",a butterfly,NA
1995-07-13,J,MUSICAL THEATRE,,100,"In 1994 this indefatigable star embarked on a 30th anniversary tour of ""Hello, Dolly!""",Carol Channing,NA
1995-07-13,J,WOMEN'S FIRSTS,,100,"Micheline Bernardi modeled the first of these in 1946, 4 days after an atomic bomb test",a bikini,NA
1995-07-13,J,GAMBLING,,100,In craps odds are that this number will come up the most frequently,7,NA
1995-07-13,J,CLASSICAL MYTHOLOGY,,100,A myth about the poet Epimenides says he did this for 57 years—more than twice as long as Rip Van Winkle,slept,NA
1995-07-13,J,COMMON BONDS,,100,"Spirit, chewing, bubble",gum,NA
1995-07-13,J,INSECTS,,200,"Of the aphid, the flea or the black widow spider, the one that doesn't belong in the category",a spider,NA
1995-07-13,J,MUSICAL THEATRE,,200,"In 1960 Tammy Grimes played this ""Unsinkable"" title character on Broadway",Molly Brown,NA
1995-07-13,J,WOMEN'S FIRSTS,,200,In 1720 a Mrs. Clements was the first to sell this condiment in paste form rather than as seeds,mustard,NA
1995-07-13,J,GAMBLING,,200,This game isn't an invention of U.S. states; Augustus ran one to raise revenue for repairs in ancient Rome,a lottery,NA
1995-07-13,J,CLASSICAL MYTHOLOGY,,200,The woodpecker was sacred to this Roman god of war,Mars,NA
1995-07-13,J,COMMON BONDS,,200,"Boot, Beacon, Breed's",Hill,NA
1995-07-13,J,INSECTS,,300,"Insects are poikilothermic, which is a synonym for this",cold-blooded,NA
1995-07-13,J,MUSICAL THEATRE,,300,"He starred in the Broadway musical ""Top Banana"" before he played Sergeant Bilko on TV",Phil Silvers,NA
1995-07-13,J,WOMEN'S FIRSTS,,300,"In 1971 this tennis star became the first woman athlete to earn $100,000 in one year",Billie Jean King,NA
1995-07-13,J,GAMBLING,,300,"Nickname of famous 20th century gambler Nicholas Andrea Dandolos of Rethymnon, Crete",Nick the Greek,NA
1995-07-13,J,CLASSICAL MYTHOLOGY,,NA,"Like the Pleiades, the Hyades were sisters who were transformed into these",stars,NA
1995-07-13,J,COMMON BONDS,,300,"Curtain, bird, telephone",calls,NA
1995-07-13,J,INSECTS,,400,"Wireworms are the slender larvae of the ""click"" type of this insect",the beetle,NA
1995-07-13,J,MUSICAL THEATRE,,400,"She belted out ""You'll Never Get Away From Me"" with Jack Klugman in the 1959 musical ""Gypsy""",(Ethel) Merman,NA
1995-07-13,J,WOMEN'S FIRSTS,,400,She was the first British monarch to travel by rail,Queen Victoria,NA
1995-07-13,J,GAMBLING,,400,A casino may have a lounge for this game where you pick numbers & hope the blower delivers them,keno,NA
1995-07-13,J,CLASSICAL MYTHOLOGY,,400,This city made famous by a war was founded on a site indicated by a spotted cow,Troy,NA
1995-07-13,J,COMMON BONDS,,400,"Fork, ski, face",lifts,NA
1995-07-13,J,INSECTS,,500,"These African flies transmit the trypanosomes that cause souma, a disease of ruminants",a tsetse fly,NA
1995-07-13,J,MUSICAL THEATRE,,500,"Bobby Short sang ""Too Darn Hot"" in a 1956 revival of this Cole Porter musical","Kiss Me, Kate",NA
1995-07-13,J,WOMEN'S FIRSTS,,500,In 1989 Barbara C. Harris became the first woman to reach this rank in the Episcopal Church,bishop,NA
1995-07-13,J,GAMBLING,,500,"On the Riviera, words spoken during this game might be ""trois, rouge, impair, manque""",roulette,NA
1995-07-13,J,CLASSICAL MYTHOLOGY,,500,"After they were turned into swine, Ulysses' men ""pigged out"" on acorns fed to them by this sorceress",Circe,NA
1995-07-13,J,COMMON BONDS,,500,"Debutante, meat, base",balls,NA
1995-07-13,DJ,SCIENTISTS,,200,"He moved to Santa Rosa, California using money from the sale of a potato he'd developed",Burbank,NA
