date,round,category,comment,value,clue,response,link
2001-05-30,J,ROBERT'S RULES OF ORDER,,100,"At the annual meeting, it's the officer who presents the complete audited financial report",Treasurer,NA
2001-05-30,J,FOOD & DRINK,,100,These should be stored in the fridge pointed end down & should not be eaten raw; boiled or poached is okay,Eggs,NA
2001-05-30,J,"MUST BE ""D"" PLACE",,100,On a clear day you can see Molokai from the crest of this Oahu landmark,Diamond Head,NA
2001-05-30,J,MOVIE LAST LINES,,100,"In this 1964 film Rex Harrison barks, ""Eliza, where the devil are my slippers?""",My Fair Lady,NA
2001-05-30,J,BIRDIES,,100,This tiny bird gets its name from the noise produced by its rapid wingbeat,Hummingbird,NA
2001-05-30,J,PLAYING CARD RHYME TIME,,100,A cruel royal female,Mean queen,NA
2001-05-30,J,ROBERT'S RULES OF ORDER,,200,Deliberative assemblies may delegate preliminary work to standing or select ones of these,Committees,NA
2001-05-30,J,FOOD & DRINK,,200,"Antioxidant properties in the red type of this drink, such as a merlot, may reduce heart disease",Wine,NA
2001-05-30,J,"MUST BE ""D"" PLACE",,200,"In 1911 the name of Palmerston, Australia evolved into this",Darwin,NA
2001-05-30,J,MOVIE LAST LINES,,200,It ends with Marlon Brando yelling for Stella,A Streetcar Named Desire,NA
2001-05-30,J,BIRDIES,,200,"Corvus brachyrhynchos, this common bird annoys farmers by eating crops like wheat & corn",Crow,NA
2001-05-30,J,PLAYING CARD RHYME TIME,,200,A fire iron used to prod a jester,Joker poker,NA
2001-05-30,J,ROBERT'S RULES OF ORDER,,300,"""Furniture"" name for the presiding officer at a meeting",Chair,NA
2001-05-30,J,FOOD & DRINK,,300,"Featured in ""Roger & Me"" & ""Fatal Attraction"", this meat is a good source of selenium",Rabbit,NA
2001-05-30,J,"MUST BE ""D"" PLACE",,NA,The Dail Eireann meets in this city,Dublin (Irish Legislature),NA
2001-05-30,J,MOVIE LAST LINES,,300,"In this sci-fi film a ""black monolith has remained completely inert, its origin and purpose still a mystery""",2001: A Space Odyssey,NA
2001-05-30,J,BIRDIES,,300,"""All the little birds on Jaybird Street love to hear"" this bird ""go tweet, tweet, tweet""","""Rockin\' Robin""",NA
2001-05-30,J,PLAYING CARD RHYME TIME,,300,Building extension for a monarch,King wing,NA
2001-05-30,J,ROBERT'S RULES OF ORDER,,400,Personal opinions of praise or criticism should not be included in these official records of meetings,Minutes,NA
2001-05-30,J,FOOD & DRINK,,400,"Seafood seen here, it gets tough if you overcook it",Squid,NA
2001-05-30,J,"MUST BE ""D"" PLACE",,400,A long siege at this military base in 1954 marked the end of French power in Indochina,Dien Bien Phu,NA
2001-05-30,J,MOVIE LAST LINES,,400,"This 1969 western ends with John Wayne telling Kim Darby, ""Well, come see a fat old man sometime!""",True Grit,NA
2001-05-30,J,BIRDIES,,400,"A rapacious bird called the jaeger is a type of this, chosen as an NFL nickname in 1975",Seahawk,NA
2001-05-30,J,PLAYING CARD RHYME TIME,,400,Tautless knave,Slack jack,NA
2001-05-30,J,ROBERT'S RULES OF ORDER,,500,It's the motion made to have a temporary stop in the proceedings & perhaps send everyone to the playground,Recess,NA
2001-05-30,J,FOOD & DRINK,,500,This bird sized to feed one person was named for the African coastal region where it originated,guineafowl,NA
2001-05-30,J,"MUST BE ""D"" PLACE",,500,"This seat of Macon County, Illinois is saturated with Lincoln-associated sites",Decatur,NA
2001-05-30,J,MOVIE LAST LINES,,500,"In this 1967 film Spencer Tracy asks, ""Well, Tillie, when the hell are we going to get some dinner?""",Guess Who\'s Coming to Dinner,NA
2001-05-30,J,BIRDIES,,500,"A member of the heron family, this long-legged wader can be common, great or snowy",Egret,NA
2001-05-30,J,PLAYING CARD RHYME TIME,,500,Dental appliances for a pair of bullets,Aces\' braces,NA
2001-05-30,DJ,"THE VERY MODE ""L""",,200,In February 2000 American Airlines began removing some coach seats on its aircraft to allow for more of this,Legroom,NA
2001-05-30,DJ,MAJOR GENERALS,,200,"Chairman of the Joint Chiefs of Staff from 1989 to 1993, he's now a member of Bush's cabinet",Colin Powell,NA
2001-05-30,DJ,"VEGETABLE, ANIMAL OR MINERAL",,200,Bandicoot,Animal,NA
2001-05-30,DJ,THE KINGS OF ENGLAND,,200,From 1714 to 1830 every king of England had this name,George,NA
2001-05-30,DJ,FIGHTS HISTORICAL,,200,"In 1951 this ""Brown Bomber"" came out of retirement to fight Rocky Marciano, but lost by a KO in the 8th round",Joe Louis,NA
2001-05-30,DJ,MATTERS MATHEMATICAL,,200,"The intersection of 2 non-parallel planes forms one of these, the shortest distance between 2 points",Line,NA
2001-05-30,DJ,"THE VERY MODE ""L""",,400,"In 1961 it followed ""rama"" & preceded ""ding dong"" in a song by the Edsels",Lama,NA
2001-05-30,DJ,MAJOR GENERALS,,400,For sure he was a major general at Fort Sumter; that bit  about inventing baseball...,Abner Doubleday,NA
2001-05-30,DJ,"VEGETABLE, ANIMAL OR MINERAL",,400,Chard,Vegetable,NA
2001-05-30,DJ,THE KINGS OF ENGLAND,,400,"2 years after becoming king in 1413, Henry V declared war on this country",France,NA
2001-05-30,DJ,FIGHTS HISTORICAL,,400,In 2000 Shane Mosley didn't win an Oscar for defeating this Oscar but did win the welterweight title,Oscar De La Hoya,NA
2001-05-30,DJ,MATTERS MATHEMATICAL,,400,4a is a monomial;4a-7 is one of these,Binomial,NA
2001-05-30,DJ,"THE VERY MODE ""L""",,600,The largest organizational contributor toward building the Vietnam Memorial was the American this,Legion,NA
2001-05-30,DJ,MAJOR GENERALS,,600,"Eisenhower, MacArthur & Marshall all got big promotions in December of this year",1944,NA
2001-05-30,DJ,"VEGETABLE, ANIMAL OR MINERAL",,600,Oryx,Animal (antelope),NA
2001-05-30,DJ,THE KINGS OF ENGLAND,,600,"In 1521 the title of ""Defender of the Faith"" was bestowed on this king who clashed with the Pope",Henry VIII,NA
2001-05-30,DJ,FIGHTS HISTORICAL,,NA,"Muhammad Ali's March 8, 1971 bout against this champ at Madison Square Garden was billed as the ""Fight of the Century""",Joe Frazier,NA
2001-05-30,DJ,MATTERS MATHEMATICAL,,600,"A quantity, such as the set of all natural numbers; its symbol is seen here",Infinity,NA
2001-05-30,DJ,"THE VERY MODE ""L""",,800,Caste of priests after whom the third book of the Old Testament was named,Levites (Leviticus),NA
2001-05-30,DJ,MAJOR GENERALS,,800,"Some generals got better nicknames than others -- Joseph Hooker was ""Fighting Joe"" & he was ""Mad Anthony""",Anthony Wayne,NA
2001-05-30,DJ,"VEGETABLE, ANIMAL OR MINERAL",,800,Aubergine,Vegetable (eggplant),NA
2001-05-30,DJ,THE KINGS OF ENGLAND,,800,"Soon after the restoration, he gave a huge chunk of America to the Duke of York to do something new with it",Charles II,NA
2001-05-30,DJ,FIGHTS HISTORICAL,,800,"On February 5, 1943 this ""Raging Bull"" handed Sugar Ray Robinson his first career defeat in 130 bouts",Jake LaMotta,NA
2001-05-30,DJ,MATTERS MATHEMATICAL,,800,The fraction 1/5 cubed equals 5 to the power of this,-3,NA
