date,round,category,comment,value,clue,response,link
2007-03-06,J,1840,,200,"Captain Charles Wilkes spots what will become Wilkes Land, a part of this continent",Antarctica,NA
2007-03-06,J,CELEBRITY TROUBLES,,200,"When asked on TV about charges over illegal stock tip-offs, she responded, ""I just want to focus on my salad""",Martha Stewart,NA
2007-03-06,J,WHICH U.S. CABINET DEPARTMENT?,,200,The Federal Railroad Administration,Transportation,NA
2007-03-06,J,BUSINESS PEOPLE,,200,In 1901 James Dole founded a company in Hawaii to process this,pineapple,NA
2007-03-06,J,RAISE THE FLAG,,200,Seen here is the new flag of the post-Taliban Islamic Republic of this,Afghanistan,http://www.j-archive.com/media/2007-03-06_J_16.jpg
2007-03-06,J,"LOWER THE ""BOOM""",,200,Sickle-shaped weapon of the Australian Aborigines,a boomerang,NA
2007-03-06,J,1840,,400,The second-deadliest tornado in U.S. history kills 317 as it destroys this state's city of Natchez,Mississippi,NA
2007-03-06,J,CELEBRITY TROUBLES,,400,This lead singer of Hole first got in trouble when she stole a Kiss T-shirt as a youngster,Courtney Love,NA
2007-03-06,J,WHICH U.S. CABINET DEPARTMENT?,,400,The Federal Bureau of Prisons,Justice,NA
2007-03-06,J,BUSINESS PEOPLE,,400,In 2006 he pledged 85% of his shares in Berkshire Hathaway to the Bill & Melinda Gates Foundation,(Warren) Buffett,NA
2007-03-06,J,RAISE THE FLAG,,400,"Once dominated by numerous city-states, this nation was unified around 1870",Italy,http://www.j-archive.com/media/2007-03-06_J_17.jpg
2007-03-06,J,"LOWER THE ""BOOM""",,400,"Enormously popular in the 1890s, this song heard here takes its name from the first line of its lyrics","""Ta-Ra-Ra-Boom-Dee-Ay""",http://www.j-archive.com/media/2007-03-06_J_02.mp3
2007-03-06,J,1840,,600,This big Whig is elected president of the U.S. in November; he enjoyed the job for a short time,Willam Henry Harrison,NA
2007-03-06,J,CELEBRITY TROUBLES,,600,A video of her stealing clothing from Neiman Marcus was ruled inadmissable at her trial,Winona Ryder,NA
2007-03-06,J,WHICH U.S. CABINET DEPARTMENT?,,600,The U.S. Mission to the United Nations,State Department,NA
2007-03-06,J,BUSINESS PEOPLE,,600,In 1982 this auto executive was tapped to head up a private-sector effort to restore the Statue of Liberty,Iacocca,NA
2007-03-06,J,RAISE THE FLAG,,600,Tree's company for this Middle Eastern nation's flag,Lebanon,http://www.j-archive.com/media/2007-03-06_J_18.jpg
2007-03-06,J,"LOWER THE ""BOOM""",,600,Slang term for a large portable music player,a boombox,NA
2007-03-06,J,1840,,800,"Sir Charles Barry lays the cornerstone for these ""Houses"" in London",the Houses of Parliament,NA
2007-03-06,J,CELEBRITY TROUBLES,,800,"By 1970, this former Harvard professor & '60s psychedelic guru was on the run & living as a fugitive in Algeria",Timothy Leary,NA
2007-03-06,J,WHICH U.S. CABINET DEPARTMENT?,,800,The Bureau of Land Management,the Interior,NA
2007-03-06,J,BUSINESS PEOPLE,,800,"He started his company in 1984, building & selling computers out of his dorm at the University of Texas",(Michael) Dell,NA
2007-03-06,J,RAISE THE FLAG,,800,The current flag of this former British Crown colony is seen here,Hong Kong,http://www.j-archive.com/media/2007-03-06_J_19.jpg
2007-03-06,J,"LOWER THE ""BOOM""",,800,"In 2006 the Census Bureau noted that these people started turning 60 at a rate of 8,000 a day",the baby boomers,NA
2007-03-06,J,1840,,1000,"Britain issues this ""dark"" postage, the world's first stamp",the Penny Black,NA
2007-03-06,J,CELEBRITY TROUBLES,,1000,This German tennis star was sentenced to 2 years probation for his failure to pay millions of euros in taxes,Boris Becker,NA
2007-03-06,J,WHICH U.S. CABINET DEPARTMENT?,,NA,Citizenship & Immigration Services,Homeland Security,NA
2007-03-06,J,BUSINESS PEOPLE,,1000,Ty Warner worked for Dakin before starting his own company & introducing this line of small plush toys in 1993,Beanie Babies,NA
2007-03-06,J,RAISE THE FLAG,,1000,Two-word name of the U.S. Pacific territory whose flag is seen here,American Samoa,http://www.j-archive.com/media/2007-03-06_J_20.jpg
2007-03-06,J,"LOWER THE ""BOOM""",,1000,Bob Geldof headed up this band of rock & roll rodents,The Boomtown Rats,NA
2007-03-06,DJ,LITERATURE OF THE 19-OUGHTS,,400,"Throughout the decade, he cranked out sequels like ""Ozma of Oz""",(Frank) Baum,NA
2007-03-06,DJ,AT THE MOVIES,,400,"Buddy Love was the suave alter ego of this title ""professor"" played by Jerry Lewis",The Nutty Professor,NA
2007-03-06,DJ,SPANISH PLACE NAMES IN THE U.S.,,400,"A state capital:""Holy Faith""",Santa Fe,NA
