date,round,category,comment,value,clue,response,link
1989-10-04,J,FRENCH HISTORY,,100,"After a coup d'etat in 1789, he took the title ""First Consul""",Napoleon,NA
1989-10-04,J,ABBREVIATIONS,,100,"""hyp."" is short for this part of a triangle",a hypotenuse,NA
1989-10-04,J,FINE CHINA,,100,"The design on Lenox holiday dinnerware features these leaves, complete with red berries",holly leaves,NA
1989-10-04,J,MYSTERIES,,100,"The alternate title of this 1934 Agatha Christie novel is ""Murder in the Calais Coach""",Murder on the Orient Express,NA
1989-10-04,J,LETTERS IN SONG,,100,"If your sweetheart sends a letter of goodbye, it's no secret you'll feel better if you do this",cry,NA
1989-10-04,J,JEOPARDY! CATEGORIES,,100,"The name of this hodgepodge category is French for ""rotten pot""",potpourri,NA
1989-10-04,J,FRENCH HISTORY,,200,He was chosen prime minister in June 1958 & president in December 1958,Charles de Gaulle,NA
1989-10-04,J,ABBREVIATIONS,,200,A GP who had a good GPA in school had a good one of these,a grade point average,NA
1989-10-04,J,FINE CHINA,,200,"Don't ""weep"" for Thomas Minton, the 18th century potter who popularized this arboreal pattern still used today",a weeping willow,NA
1989-10-04,J,MYSTERIES,,200,G.K. Chersterton wrote several mysteries featuring this Roman Catholic priest as a detective,Father Brown,NA
1989-10-04,J,LETTERS IN SONG,,200,"Pat Boone lamented, ""Now my poor heart just aches with every wave it breaks over"" these",Love Letters in the Sand,NA
1989-10-04,J,JEOPARDY! CATEGORIES,,200,"Heartthrobs, heavy metal & very Grimm fairy tales were categories created for this tournament",the Teen Tournament,NA
1989-10-04,J,FRENCH HISTORY,,300,This 1862 Victor Hugo novel described the living conditions that led to the revolutions of 1848,Les Miserables,NA
1989-10-04,J,ABBREVIATIONS,,300,Seaside structure abbreviated whf.,a wharf,NA
1989-10-04,J,FINE CHINA,,300,The Anne Boleyn character jug made by Royal Doulton has one of these weapons as a handle,an axe,NA
1989-10-04,J,MYSTERIES,,300,"Although this former Pinkerton investigator only wrote 1 ""Thin Man"" novel, a series of 6 films was made",Dashiell Hammett,NA
1989-10-04,J,LETTERS IN SONG,,NA,"Title of the following Beatles hit, it's how many people conclude a letter:""As I write this letter/Send my love to you/Remember I'll always be with you/Be in love with you...""",P.S. I Love You,NA
1989-10-04,J,JEOPARDY! CATEGORIES,,300,So far we've only done 1 category about those darn people of ancient Eturia,ancient Etruscans,NA
1989-10-04,J,FRENCH HISTORY,,400,From 1350-1830 the crown princes of France were known by this term,dauphin,NA
1989-10-04,J,ABBREVIATIONS,,400,"To get in your bank account through an ATM, you're given a PIN, which stands for this",personal identification number,NA
1989-10-04,NA,NA,NA,NA,NA,NA,NA
1989-10-04,J,MYSTERIES,,400,"No one knows how ""The Mystery of Edwin Drood"" ends since this author died while writing the book",Charles Dickens,NA
1989-10-04,J,LETTERS IN SONG,,400,"""I gave a letter to the postman, he put it in his sack. Bright & early next morning he"" did this",brought my letter back,NA
1989-10-04,J,JEOPARDY! CATEGORIES,,400,"In titles of categories this word has preceded history, cities, rulers, leaders & trade",world,NA
1989-10-04,J,FRENCH HISTORY,,500,"The era of peace & idealism known as ""la belle epoque"" ended when this war began",World War I,NA
1989-10-04,J,ABBREVIATIONS,,500,"For quicker responses, an extra ""V"" for vite is added to this invitation abbreviation",RSVP,NA
1989-10-04,NA,NA,NA,NA,NA,NA,NA
1989-10-04,J,MYSTERIES,,500,"Cousins Frederic Dannay & Manfred Lee both used this pen name, the name of their fictional detective",Ellery Queen,NA
1989-10-04,J,LETTERS IN SONG,,500,"In ""Please, Mr. Postman"" it concludes the line, ""Deliver the letter...""","""the sooner the better""",NA
1989-10-04,J,JEOPARDY! CATEGORIES,,500,"The words eke, nun, peep, kook & kayak have all appeared previously in this category",palindromes,NA
1989-10-04,DJ,U.S. STATES,,200,"While Maine borders only 1 state, these 2 don't border any",Alaska & Hawaii,NA
1989-10-04,DJ,NOTORIOUS,,200,In 1933 Italian papers were forbidden to mention that this man had become a grandfather,(Benito) Mussolini,NA
1989-10-04,DJ,ACTORS & ROLES,,200,In 1988 Maureen Stapleton & Rue McClanahan played the mother of this flamboyant pianist,Liberace,NA
1989-10-04,DJ,LANGUAGES,,200,"With an estimated 450,000-600,000 words, this language has the largest vocabulary",English,NA
1989-10-04,DJ,SEASHELLS,,200,The ancient Phoenicians & Romans used Murex shells to make the dye that produced this royal color,purple,NA
1989-10-04,DJ,MARK TWAIN QUOTES,,200,According to Twain this breeds children as well as contempt,familiarity,NA
1989-10-04,DJ,U.S. STATES,,400,"Though headquartered in this ""Garden State"", Campbell's hasn't used tomatoes its in  soup since 1979",New Jersey,NA
1989-10-04,DJ,NOTORIOUS,,400,"His 13 month spree of bank robberies ended July 22, 1934 when he was killed by the FBI",(John) Dillinger,NA
1989-10-04,DJ,ACTORS & ROLES,,400,"He acted on radio at age 12, long before he found fame as Perry Mason",Raymond Burr,NA
1989-10-04,DJ,LANGUAGES,,NA,In 1989 Estonia voted to give Estonian precedence over this other language in the Republic,Russian,NA
1989-10-04,DJ,SEASHELLS,,400,The finest pearls are produced by mollusks whose shells are lined with this,Mother of Pearl,NA
1989-10-04,DJ,MARK TWAIN QUOTES,,400,"""I'll risk $40 he can outjump any"" one of these ""in Calaveras County""",a frog,NA
1989-10-04,DJ,U.S. STATES,,600,"When Patrick Henry asked for liberty or death, he was standing in what is now this state",Virginia,NA
1989-10-04,DJ,NOTORIOUS,,600,"As Phil Collins could tell you, ""Buster"" Edwards was part of the gang that pulled off this 1963 heist",The Great Train Robbery,NA
1989-10-04,DJ,ACTORS & ROLES,,600,"This pinup girl was Dan Dailey's leading lady in ""Call Me Mister"" & ""Mother Wore Tights""",Betty Grable,NA
1989-10-04,DJ,LANGUAGES,,600,John Milton is considered the last major European writer to have written poetry in this language,Latin,NA
1989-10-04,DJ,SEASHELLS,,600,The blue species of this common bivalve accounts for much of the shell litter on East & West Coast beaches,mussels,NA
1989-10-04,DJ,MARK TWAIN QUOTES,,600,"In an 1897 cable from London to the Associated Press, Twain said, ""The  reports of my death are"" this","""greatly exaggerated""",NA
1989-10-04,DJ,U.S. STATES,,800,"Counties in this state include Wood, Deaf Smith, Coke & Pecos",Texas,NA
1989-10-04,DJ,NOTORIOUS,,800,"Agrippina fed him poisoned mushrooms; when they only made him sick she gave him more poison as a ""remedy""",Claudius,NA
1989-10-04,DJ,ACTORS & ROLES,,800,"This black ""Dynasty"" star was nominated for an Oscar for playing a ghetto mother in ""Claudine""",Diahann Carroll,NA
1989-10-04,DJ,LANGUAGES,,800,Early written Greek was based on the Minoan script used on this island,Creed,NA
1989-10-04,DJ,SEASHELLS,,800,"A type of cephalopod mollusk whose name is a favorite for submarines, both real & fictional",nautilus,NA
1989-10-04,DJ,MARK TWAIN QUOTES,,800,"""The wise man saith, 'Put all your eggs in the one basket and...' "" make sure you do this","""watch that basket""",NA
1989-10-04,DJ,U.S. STATES,,1000,The 1905 treaty ending the Russo-Japanese war was signed in this state,New Hampshire,NA
1989-10-04,DJ,NOTORIOUS,,1000,"Nicknamed ""The Actor"", this super burglar was famous for his escapes as his robberies",Willie Sutton,NA
1989-10-04,DJ,ACTORS & ROLES,,1000,"Woody Allen played the title character, a lounge singer's manager, in this 1984 film","""Broadway Danny Rose""",NA
1989-10-04,DJ,LANGUAGES,,1000,"There are over 6 million speakers of Catalan in this country, more than in any other",Spain,NA
1989-10-04,DJ,SEASHELLS,,NA,"This seashell gave its name to a curved edge, as on a fabric, & to a method of cooking",a scallop,NA
1989-10-04,DJ,MARK TWAIN QUOTES,,1000,"In ""Life on the Mississippi"" a man told of his home equipped with ""all the modern"" ones of these",inconveniences,NA
1989-10-04,FJ,TELEVISION,,NA,"This NBC special was performed live in 1955 & 1956; videotaped in 1960; & re-run in '63, '66, '78 & '89",Peter Pan,NA
