date,round,category,comment,value,clue,response,link
1986-10-03,J,WEAPONS,,100,"In submarine slang, they're called ""fish""",torpedos,NA
1986-10-03,J,WINES,,100,"Vintage 1842, the 1st of this bubbly wine produced in U.S. was made in Cincinnati",champagne,NA
1986-10-03,J,ANIMAL LOVERS,,100,Tchaikovsky ballet in which Prince Siegfried falls in love with a bird,Swan Lake,NA
1986-10-03,J,AIRPORTS,,100,Paris is served by both Orly and an airport named for him,Charles de Gaulle,NA
1986-10-03,J,RELIGION,,100,"In 1915, the Religious Society of Friends tried to make this company change its name",Quaker Oats,NA
1986-10-03,J,COMMON BONDS,,100,"Reddy, Keller, of Troy",Helens,NA
1986-10-03,J,WEAPONS,,200,1 of 2 common weapons that are also common dives in competition,a jackknife (or the pike),NA
1986-10-03,J,WINES,,200,"Containing a mixture of about 40 herbs, this aromatized wine is used in martinis",vermouth,NA
1986-10-03,J,ANIMAL LOVERS,,200,"In this film, lovers Rutger Hauer & Michelle Pfeiffer turn alternately into a wolf & a hawk",Ladyhawke,NA
1986-10-03,J,AIRPORTS,,200,"Southerners say no matter where you go after death, you'll go through this city's Hartsfield Airport",Atlanta,NA
1986-10-03,J,RELIGION,,200,"In Judaism, the Sabbath begins and ends with this astronomical event",sunset,NA
1986-10-03,J,COMMON BONDS,,200,"U2, a-ha, Wham!",rock groups,NA
1986-10-03,J,WEAPONS,,300,"Shape of a ninja's shuriken, it's what ""shuriken"" means in Japanese",star,NA
1986-10-03,J,WINES,,300,"According to the wine institute, in 1984 this major power was world's 4th leading wine producer",the U.S.S.R.,NA
1986-10-03,J,ANIMAL LOVERS,,300,"Disguised as a bull, he dazzled Europa with his animal magnetism",Zeus,NA
1986-10-03,J,AIRPORTS,,300,"If you leave Hong Kong's Kai Tak on a flight to Sea-Tac, you'll land in this U.S. state",Washington,NA
1986-10-03,J,RELIGION,,NA,"A hit in 1953, this song of faith made No. 3 on the charts when Elvis released in in 1965","""Crying In The Chapel""",NA
1986-10-03,J,COMMON BONDS,,300,"Adolescent Radioactive Black Belt Hamsters, DNAGENTS, the Fantastic Four",comic book characters or groups,NA
1986-10-03,J,WEAPONS,,400,"To ""speed up"" the flying Dumbos at Disneyland, Timothy, the mouse on top of the ride, has 1 of these",a whip,NA
1986-10-03,J,WINES,,400,"If Edgar Allan Poe had tapped ""The Cask of Amontillado"", he'd have had this kind of wine",sherry,NA
1986-10-03,J,ANIMAL LOVERS,,400,Fairy queen who made an ass of herself over Shakespeare's Bottom,Titania,NA
1986-10-03,J,AIRPORTS,,400,"In ""Car 54, Where Are You?"" theme, Khrushchev was due at NYC's JFK Airport, then known by this name",Idlewild,NA
1986-10-03,J,RELIGION,,400,India's Taj Mahal is associated with this religion,Muslim (Islam),NA
1986-10-03,J,COMMON BONDS,,400,"Killing, Onion, W.C.",Fields,NA
1986-10-03,J,WEAPONS,,500,"As part of plan to conquer the universe in a 1940 movie serial, he spread purple death dust over the earth",Emperor Ming (the Merciless),NA
1986-10-03,J,WINES,,500,"Located in this region of France, the districts of Medoc, St. Emilion, & Pomerol make red wines exclusively",Bordeaux,NA
1986-10-03,J,ANIMAL LOVERS,,500,A black poodle named Oliver slept with this blonde on her 1956 royal wedding night,Princess Grace,NA
1986-10-03,J,AIRPORTS,,500,World's busiest airport not named for someone serves this city,Los Angeles (LAX),NA
1986-10-03,J,RELIGION,,500,Denomination founded by a group of Oxford University students led by John Wesley,Methodism,NA
1986-10-03,J,COMMON BONDS,,500,"Rubens, Cadbury, & Mary",names with Peter and Paul,NA
1986-10-03,DJ,HISTORY,,200,"In 1893, New Zealand became the first country to give women this right",the right to vote,NA
1986-10-03,DJ,GEOGRAPHICAL CLASSICS,(Alex: A category that has to do with music called...),200,"In 1931, Ferde Grofe was ""suite"" on this natural wonder",the Grand Canyon,NA
1986-10-03,DJ,WORDS,,200,"Of a musical instrument, horse-drawn vehicle, or type of wine, what a ""Zinfandel"" is",type of wine (red wine),NA
1986-10-03,DJ,ELECTRICITY,,200,"Unit of electrical energy equal to 1,000 watts of power consumed for 1 hour",kilowatt hour,NA
1986-10-03,DJ,FLAGS,,200,"Flag of this Asian nation, with symbol resembling the yin-yang, will fly at '88 Olympics there",South Korea,NA
1986-10-03,DJ,EDIBLE NAMES,,200,"Playing Tom Hanks' brother, this big man made a big splash in ""Splash""",John Candy,NA
1986-10-03,DJ,HISTORY,,400,"The 2 countries, which, in 1964, merged to form Tanzania",Tanganyika & Zanzibar,NA
1986-10-03,DJ,GEOGRAPHICAL CLASSICS,(Alex: A category that has to do with music called...),400,"Though inspired by his stay in the U.S., this Dvorak symphony uses no American folk songs",the New World Symphony,NA
1986-10-03,DJ,WORDS,,400,"Describing something as ""piscine"" means it resembles this",a fish,NA
1986-10-03,NA,NA,NA,NA,NA,NA,NA
1986-10-03,DJ,FLAGS,,400,"First unfurled after Hawaii's statehood, it's flown officially since 1960",50-star flag,NA
1986-10-03,DJ,EDIBLE NAMES,,400,"Nickname of Ferdinand Morton, who claimed to have invented jazz in 1902","""Jelly Roll""",NA
