date,round,category,comment,value,clue,response,link
2008-07-08,J,SCIENCE,,200,"It's what the ""L"" stands for in ""laser""",light,NA
2008-07-08,J,LIPSTICK JUNGLE,,200,"Tarte makes a dual-ended lip gloss named for this romantic pair, swingin' in the jungle since 1912",Tarzan & Jane,NA
2008-07-08,J,SOME ASSEMBLY REQUIRED,,200,"Words meaning ""equitable"" & ""direction"" combine for this part of a golf course",the fairway,NA
2008-07-08,J,FUN ACROSS AMERICA,,200,Wild West fun abounds during Cheyenne Frontier Days in this state,Wyoming,NA
2008-07-08,J,WRITING FOR TV,,200,"No script overlap here: Barry O'Brien both wrote for ""CSI: Miami"" & co-created this Miley Cyrus phenomenon",Hannah Montana,NA
2008-07-08,J,NICE WORK IF YOU CAN GET IT,,200,In 2007 this Apple CEO pocketed his annual $1 salary...it's probably also worth noting his stake in Apple was $765 million,Steve Jobs,NA
2008-07-08,J,SCIENCE,,400,"The Celsius temperature scale is also called this, meaning ""divided into one hundred parts""",centigrade,NA
2008-07-08,J,LIPSTICK JUNGLE,,400,"Sephora.com describes its ""Sexy Jungle"" lipstick as a ""cool toffee shade of"" this",brown,NA
2008-07-08,J,SOME ASSEMBLY REQUIRED,,400,"Part of an envelope meets something to raise your car, putting this word on the breakfast menu",a flapjack,NA
2008-07-08,J,FUN ACROSS AMERICA,,400,8 presidential eyes gaze down on the National Presidential Wax Museum-- it's 2 miles from this attraction,Mount Rushmore,NA
2008-07-08,J,WRITING FOR TV,,400,"""A Benihana Christmas"" by Jennifer Celotta had this comedy's Michael Scott canceling the holiday itself",The Office,NA
2008-07-08,J,NICE WORK IF YOU CAN GET IT,,400,"Initially yours: in 1895 his syndicate bought all of a $62 million bond issue, ending a gold shortage in the U.S. treasury",J.P. Morgan,NA
2008-07-08,J,SCIENCE,,600,"(Cheryl of the Clue Crew performs a science experiment.) By mixing baking soda, a chemical base, with the acid in the lime juice, this gas is produced, resulting in a bubbly liquid",carbon dioxide,http://www.j-archive.com/media/2008-07-08_J_24.jpg
2008-07-08,J,LIPSTICK JUNGLE,,600,"Type of African trip whose name precedes ""Blaze"" in the name of a Laura Geller lipstick",Safari,NA
2008-07-08,J,SOME ASSEMBLY REQUIRED,,NA,"Take a brief interval of time, put it before a pointer on a clock & you get this preowned word",secondhand,NA
2008-07-08,J,FUN ACROSS AMERICA,,600,"Log on to your computer to learn that Knott's Berry Farm claims to have the very first one of these ""log"" rides",a flume,NA
2008-07-08,J,WRITING FOR TV,,600,"The truth is out there: Ken Biller co-wrote ""Eve"", an episode of this Fox drama from which the band Eve 6 got its name",The X-Files,NA
2008-07-08,J,NICE WORK IF YOU CAN GET IT,,600,Start Microsoft with Bill like he did & you too can own stuff like NFL & NBA teams & a 60-ft. submarine (for your yacht!),(Paul) Allen,NA
2008-07-08,J,SCIENCE,,800,This one of the simple machines is made by using a wheel & a rope,a pulley,NA
2008-07-08,J,LIPSTICK JUNGLE,,800,Iman named one of her company's lipstick shades for this wildcat that's also a luxury car,Jaguar,NA
2008-07-08,J,SOME ASSEMBLY REQUIRED,,800,"You can deceive someone by doing this, made from a part of some sweatshirts plus closing an eye",hoodwink,NA
2008-07-08,J,FUN ACROSS AMERICA,,800,"Visit the automobile museum at this famous home to see the red MG Elvis drove in ""Blue Hawaii""",Graceland,NA
2008-07-08,J,WRITING FOR TV,,800,"Carol Barbee co-wrote the ""Why We Fight"" episode of this CBS show which fought its own cancellation (at least briefly)",Jericho,NA
2008-07-08,J,NICE WORK IF YOU CAN GET IT,,800,"Italy's richest man as of 2007, this ex-prime minister has been estimated to be worth a cool $11.8 billion",Berlusconi,NA
2008-07-08,J,SCIENCE,,1000,Shock researcher Walter Cannon coined this word for an organism's ability to maintain internal equilibrium,homeostasis,NA
2008-07-08,J,LIPSTICK JUNGLE,,1000,"Sultry, Hot & Passionate (Excuse me--I need to cool down) are just 3 of the shades in this co.'s Lipfinity line",Max Factor,NA
2008-07-08,J,SOME ASSEMBLY REQUIRED,,1000,"Words meaning ""to catch a fish"" & ""to grade a paper"" combine to make this type of important site",a landmark,NA
2008-07-08,J,FUN ACROSS AMERICA,,1000,"Feel like a female deity when you eat this ""verdant"" salad dressing at S.F.'s Palace Hotel (it was invented there)",green goddess (dressing),NA
2008-07-08,J,WRITING FOR TV,,1000,"Before writing for ""AFV"" & ""Freaks and Geeks"", J. Elvis Weinstein was the original voice of Tom Servo on this cult classic",Mystery Science Theater,NA
2008-07-08,J,NICE WORK IF YOU CAN GET IT,,1000,"Starting Google worked out well for Larry Page & him; as of 2007, they were worth $16.6 billion--apiece",(Sergey) Brin,NA
2008-07-08,DJ,WORLD HISTORY,,400,"In 1770 Capt. James Cook became the first European to sight Australia's fertile east coast, which he named ""New"" this",South Wales,NA
2008-07-08,DJ,MERE SMITHS,,400,"In a 1939 film,  he played Mr. Jefferson Smith, an appointee to the U.S. Senate",Jimmy Stewart,NA
2008-07-08,DJ,THE ORIGINAL LANGUAGE,"(Alex: We'll give you a quotation, you give us [*] of that quotation.)",400,"""And God said, Let there be light: and there was light""",Hebrew,NA
2008-07-08,DJ,GEOGRAPHICAL NICKNAMES,,400,"Larry Bird was called the ""Hick from French Lick""--this state was his home",Indiana,NA
2008-07-08,DJ,"""T""s ME, ALEX",,400,A type of boxing knockout,"a TKO, or technical knockout",NA
2008-07-08,DJ,TAKE IN ORDER,"(Alex: You must take the category in order, clues from top to bottom.)",400,"The Navajo are noted for their ""paintings"" done with this material that can be glued to a board",sand,NA
2008-07-08,DJ,WORLD HISTORY,,800,"(Cheryl of the Clue Crew reports from the Ginza in Tokyo.) Not much keeps the spirit of Tokyo down; this event in 1923 basically destroyed the city, but it was completely rebuilt in 1930",an earthquake,http://www.j-archive.com/media/2008-07-08_DJ_21a.jpg
2008-07-08,DJ,MERE SMITHS,,800,"This director of ""Clerks"" played Warlock in ""Live Free or Die Hard""",Kevin Smith,NA
2008-07-08,DJ,THE ORIGINAL LANGUAGE,"(Alex: We'll give you a quotation, you give us [*] of that quotation.)",NA,"""In this best of all possible worlds...Everything is for the best""",French,NA
2008-07-08,DJ,GEOGRAPHICAL NICKNAMES,,800,"William Jennings Bryan, the ""Boy Orator of the Platte"", knew the Platte primarily runs through this state",Nebraska,NA
2008-07-08,DJ,"""T""s ME, ALEX",,800,"According to Ben Franklin, death & this were life's only certainties",taxes,NA
2008-07-08,DJ,TAKE IN ORDER,"(Alex: You must take the category in order, clues from top to bottom.)",800,"Her ""Grey's Anatomy"" character, Dr. Yang, had a difficult romance with Dr. Burke",Sandra Oh,NA
2008-07-08,DJ,WORLD HISTORY,,1200,In the 1540s John Calvin made this Swiss city a center of Protestant might,Geneva,NA
2008-07-08,DJ,MERE SMITHS,,1200,This actress gives Lisa Simpson her distinctive voice,Yeardley Smith,NA
2008-07-08,DJ,THE ORIGINAL LANGUAGE,"(Alex: We'll give you a quotation, you give us [*] of that quotation.)",1200,"""The unexamined life is not worth living""",Greek,NA
2008-07-08,DJ,GEOGRAPHICAL NICKNAMES,,1200,"Brian Mulroney, ""The Boy From Baie Comeau"", grew up along the north banks of this river in Quebec",St. Lawrence,NA
2008-07-08,DJ,"""T""s ME, ALEX",,1200,Style of Mexican-American pop music made famous by Selena,Tejano,NA
2008-07-08,DJ,TAKE IN ORDER,"(Alex: You must take the category in order, clues from top to bottom.)",1200,William Sydney Porter started using this name while writing short stories from jail in Ohio,O. Henry,NA
2008-07-08,DJ,WORLD HISTORY,,NA,"By 1833 Spain had lost all of its empire in the New World except Cuba & this island; 65 years later, it lost those, too",Puerto Rico,NA
2008-07-08,DJ,MERE SMITHS,,1600,Dodie Smith wrote this classic tale about a plethora of puppies,101 Dalmatians,NA
2008-07-08,DJ,THE ORIGINAL LANGUAGE,"(Alex: We'll give you a quotation, you give us [*] of that quotation.)",1600,"""In the middle of the journey of our life I came to myself within a dark wood""",Italian,NA
2008-07-08,DJ,GEOGRAPHICAL NICKNAMES,,1600,"Nicolae Ceausescu was the ""Butcher of"" this Romanian city",Bucharest,NA
2008-07-08,DJ,"""T""s ME, ALEX",,1600,This Belgian cartoon character & amateur detective has been an international favorite since 1929,Tintin,NA
2008-07-08,DJ,TAKE IN ORDER,"(Alex: You must take the category in order, clues from top to bottom.)",1600,In 1893 he was chief engineer of Detroit's Edison Illuminating Company; 6 years later he'd form his own company,Henry Ford,NA
2008-07-08,DJ,WORLD HISTORY,,2000,"At the urging of this general now on the 5-peso note, Argentina declared its independence from Spain July 9, 1816",(Jose de) San Martin,NA
2008-07-08,DJ,MERE SMITHS,,2000,"On the Grammys in 2008, this partner of Louis Prima found ""That Old Black Magic"" in a duet with Kid Rock",Keely Smith,NA
2008-07-08,DJ,THE ORIGINAL LANGUAGE,"(Alex: We'll give you a quotation, you give us [*] of that quotation.)",2000,"""Joy, beautiful radiance of the gods, daughter of Elysium...""",German,NA
