date,round,category,comment,value,clue,response,link
1997-09-17,J,FEMINISM,,100,"This pun on the word ""History"" is the title of a 1995 book about women who changed the world",Herstory,NA
1997-09-17,J,CITIES,"(Alex: I'll give you a number of cities, you have to tell me the country these cities are found in.)",100,Acapulco & Cancun,Mexico,NA
1997-09-17,J,TV THEMES,,100,[instrumental],The Simpsons,http://www.j-archive.com/media/1997-09-17_J_04.mp3
1997-09-17,J,WHAT'S THE PITCH,"(Alex: We're dealing with commercials here--we'll give you the pitch, you identify the product.)",100,"""Like a rock""",Chevrolet,NA
1997-09-17,J,THE BIBLE,,100,"Number of the psalm that begins ""The Lord is my shepherd; I shall not want""",23rd,NA
1997-09-17,J,"""A"" MEN",,100,He's Japan's current emperor,Akihito,NA
1997-09-17,J,FEMINISM,,200,Title IX of a 1972 education law led to greater female participation in this activity in schools,sports,NA
1997-09-17,J,CITIES,"(Alex: I'll give you a number of cities, you have to tell me the country these cities are found in.)",200,Basra & Baghdad,Iraq,NA
1997-09-17,J,TV THEMES,,200,[instrumental],Wheel of Fortune,http://www.j-archive.com/media/1997-09-17_J_05.mp3
1997-09-17,J,WHAT'S THE PITCH,"(Alex: We're dealing with commercials here--we'll give you the pitch, you identify the product.)",200,"""Where's your mustache?""",milk,NA
1997-09-17,J,THE BIBLE,,200,"The Wise Men, sent to Bethlehem by this king, were warned by God not to return to him",Herod,NA
1997-09-17,J,"""A"" MEN",,200,"Though best known for his bird drawings, his last project was a multivolume work on mammals",John J. Audubon,NA
1997-09-17,J,FEMINISM,,300,Reformer Lucy Stone is perhaps best remembered for refusing to do this when she got married in 1855,changing her last name to her husband\'s,NA
1997-09-17,J,CITIES,"(Alex: I'll give you a number of cities, you have to tell me the country these cities are found in.)",300,Tampere & Helsinki,Finland,NA
1997-09-17,J,TV THEMES,,300,[instrumental],Roseanne,http://www.j-archive.com/media/1997-09-17_J_08.mp3
1997-09-17,J,WHAT'S THE PITCH,"(Alex: We're dealing with commercials here--we'll give you the pitch, you identify the product.)",300,"""Bo knows""",Nike,NA
1997-09-17,J,THE BIBLE,,300,"It's the book in which Pharaoh says, ""Every son that is born ye shall cast into the river""",Exodus,NA
1997-09-17,J,"""A"" MEN",,300,Both he & son Michael are among the top 20 money earners on the Indy Car circuit,Mario Andretti,NA
1997-09-17,J,FEMINISM,,400,It passed Congress in the 1970s by a combined 438-31 but was never ratified by 3/4 of the states,Equal Rights Amendment (ERA),NA
1997-09-17,J,CITIES,"(Alex: I'll give you a number of cities, you have to tell me the country these cities are found in.)",400,Marrakesh & Rabat,Morocco,NA
1997-09-17,J,TV THEMES,,400,[instrumental],Mystery!,http://www.j-archive.com/media/1997-09-17_J_09.mp3
1997-09-17,J,WHAT'S THE PITCH,"(Alex: We're dealing with commercials here--we'll give you the pitch, you identify the product.)",400,"""Don't leave home without it""",American Express,NA
