date,round,category,comment,value,clue,response,link
2012-03-01,J,CANALS,,200,"During the 20th century, many of the canals in this largest Dutch city were filled in to provide streets & parking spaces",Amsterdam,NA
2012-03-01,J,FOOD TALK,,200,"This French name for appetizers literally means ""outside of the work"", as they're served before the meal",hors d\'oeuvres,NA
2012-03-01,J,"AMERICAN ""H""ISTORY",,200,"To provide poor & minority children a better chance for success in school, this 1965 program was directed at preschoolers",Head Start,NA
2012-03-01,J,CARPENTRY & CONSTRUCTION,,200,"A round of play in bowling, or the wooden skeletal structure of a building",a frame,NA
2012-03-01,J,SIMILAR-SOUNDING WORDS,,200,"Affect means to produce a change in; with this new first letter, you get a result",E (effect accepted),NA
2012-03-01,J,OSCAR-WINNING CO-STARS,,200,Marlon Brando & Eva Marie Saint (1954),On the Waterfront,NA
2012-03-01,J,CANALS,,400,"On its way south from Port Said, this canal passes through Lake Timsah, Great Bitter Lake & Little Bitter Lake",the Suez Canal,NA
2012-03-01,J,FOOD TALK,,400,Capelli D'angelo is the Italian name for this extremely fine pasta,angel hair,NA
2012-03-01,J,"AMERICAN ""H""ISTORY",,400,1990 was the first year U.S. Census takers hit the streets to seek these people out to add to the count,the homeless,NA
2012-03-01,J,CARPENTRY & CONSTRUCTION,,400,"This rod that can be used in making a towel rack rhymes with ""towel""",a dowel,NA
2012-03-01,J,SIMILAR-SOUNDING WORDS,,400,Conscience is the inner voice that tells us right from wrong; this means you're awake to hear that voice,conscious,NA
2012-03-01,J,OSCAR-WINNING CO-STARS,,400,Jon Voight & Jane Fonda (1978),Coming Home,NA
2012-03-01,J,CANALS,,600,In 1823 New York's Champlain Canal connected with this other canal still under construction,the Erie Canal,NA
2012-03-01,J,FOOD TALK,,600,It's the common rhyming name for the type of combination dinner seen here,surf and turf,http://www.j-archive.com/media/2012-03-01_J_21.jpg
2012-03-01,J,"AMERICAN ""H""ISTORY",,600,In March 1861 this Texas governor was forced out of office for refusing to support the Confederacy,Houston,NA
2012-03-01,J,CARPENTRY & CONSTRUCTION,,600,This term for a moveable construction platform is now synonymous with a structure for hangings,a scaffolding,NA
2012-03-01,J,SIMILAR-SOUNDING WORDS,,600,Censor means to ban; this 7-letter word is a vehement expression of disapproval,censure,NA
2012-03-01,J,OSCAR-WINNING CO-STARS,,600,Henry Fonda & Katharine Hepburn (1981),On Golden Pond,NA
2012-03-01,J,CANALS,,NA,"Although very short, this Russian city's Winter Canal is spanned by 3 bridges, including the Hermitage Bridge",St. Petersburg,NA
2012-03-01,J,FOOD TALK,,800,"A salad of apples, celery, chopped nuts & mayonnaise is named for this hotel where it was created",the Waldorf,NA
2012-03-01,J,"AMERICAN ""H""ISTORY",,800,One third of the British forces in America during the Revolutionary War were actually these mercenaries,the Hessians,NA
2012-03-01,J,CARPENTRY & CONSTRUCTION,,800,This elevated walkway around a building site shares its name with where models strut their stuff,a catwalk,NA
2012-03-01,J,SIMILAR-SOUNDING WORDS,,800,Ingenious means clever; this similar-sounding word means innocent or naive,ingenuous,NA
2012-03-01,J,OSCAR-WINNING CO-STARS,,800,Clark Gable & Claudette Colbert (1934),It Happened One Night,NA
2012-03-01,J,CANALS,,1000,The Soo Canals at the twin cities of Sault Ste Marie in Michigan & Ontario allow ships to pass between these two Great Lakes,Superior & Huron,http://www.j-archive.com/media/2012-03-01_J_17a.jpg
2012-03-01,J,FOOD TALK,,1000,"For its resemblance to fasteners used by cobblers, a popular variety of sweet white corn is called this",shoepeg corn,NA
2012-03-01,J,"AMERICAN ""H""ISTORY",,1000,In 1945 this recently retired Secretary of State was awarded the Nobel Peace Prize for helping establish the U.N.,Cordell Hull,NA
2012-03-01,J,CARPENTRY & CONSTRUCTION,,1000,"To cut wood at a precise angle, use this saw that sounds like a bishop's hat",a mitre saw,NA
2012-03-01,J,SIMILAR-SOUNDING WORDS,,1000,"Meaning an indirect mention & something that deceives, these 2 words are only 1 letter different",allusion & illusion,NA
2012-03-01,J,OSCAR-WINNING CO-STARS,,1000,Jack Nicholson & Louise Fletcher (1975),One Flew Over the Cuckoo\'s Nest,NA
2012-03-01,DJ,IN THE BOOKSTORE,,400,"Recruited to a new organization, this agent is back in a post-9/11 world in Deaver, Jeffery Deaver's ""Carte Blanche""",James Bond,NA
2012-03-01,DJ,DINOSAURS,,400,Evidence that lots of prehistoric creatures had wishbones means Archaeopteryx may lose its status as the first of these,a bird,NA
2012-03-01,DJ,"CALL THE ""I-T"" DEPARTMENT",,400,"You list these deductions on Form 1040, Schedule A",itemized,NA
2012-03-01,DJ,GETTING ANIMATED,,400,"Heard on this show: ""Marge, it takes two to lie. One to lie and one to listen""",The Simpsons,NA
2012-03-01,DJ,"HEY, MARTHA",,400,She was born Martha Dandridge on the Chestnut Grove plantation in 1731,Martha Washington,NA
