date,round,category,comment,value,clue,response,link
1999-04-07,J,PEOPLE IN HISTORY,,100,"This first U.S. First Lady, a fine equestrienne, once rode a horse up the stairs of her uncle's house",Martha Washington,NA
1999-04-07,J,OFFICIAL LANGUAGES,(Alex: You have to give us the language.),100,Argentina,Spanish,NA
1999-04-07,J,WILD CRITTERS,,100,"In the winter this bear, Ursus maritimus, spends much of its time on ice floes & may bear its young on them",Polar bear,NA
1999-04-07,J,BOXING TERMS,,100,New to the sport?  Let me show you these; they're strung around the ring,Ropes,NA
1999-04-07,J,ROYs & ROGERs,,100,"Chicago Sun-Times film critic who wrote the 1985 book ""A Kiss is Still a Kiss""",Roger Ebert,NA
1999-04-07,J,QUOTABLE DEFINITIONS,,100,"Adlai Stevenson stated that this office was ""one heartbeat from the presidency""",Vice-presidency,NA
1999-04-07,J,PEOPLE IN HISTORY,,200,"India's 5th century playwright Kalidasa wrote his masterpiece, ""Shakuntala"", in this classical language",Sanskrit,NA
1999-04-07,J,OFFICIAL LANGUAGES,(Alex: You have to give us the language.),200,Monaco,French,NA
1999-04-07,J,WILD CRITTERS,,200,The ruby-throated species of this bird usually lays 2 tiny eggs about the size of navy beans,Hummingbird,NA
1999-04-07,J,BOXING TERMS,,200,"A punch delivered ""below"" it is a foul (and may cause you to lose it)",The belt,NA
1999-04-07,J,ROYs & ROGERs,,200,At the turn of the century he worked out of the Texas courthouse seen here,Judge Roy Bean,NA
1999-04-07,J,QUOTABLE DEFINITIONS,,200,"John Mason Brown's famous definition of this is ""chewing gum for the eyes""",Television,NA
1999-04-07,J,PEOPLE IN HISTORY,,300,"He wasn't a ""Mad King"" yet when he was born in Nymphenburg Palace in 1845","""Mad King"" Ludwig of Bavaria",NA
1999-04-07,J,OFFICIAL LANGUAGES,(Alex: You have to give us the language.),300,Austria,German,NA
1999-04-07,J,WILD CRITTERS,,300,"Gorillas rarely walk upright; instead, they usually support their upper bodies by walking on these hand parts",knuckles (fingers accepted),NA
1999-04-07,J,BOXING TERMS,,300,The most important bout on the card; Barbra Streisand sang about one in 1979,Main event,NA
1999-04-07,J,ROYs & ROGERs,,300,This presidential half-brother is a junior,Roger Clinton,NA
1999-04-07,J,QUOTABLE DEFINITIONS,,300,"Historian Bruce Catton called this sport ""the greatest conversation piece ever invented in America""",Baseball,NA
1999-04-07,J,PEOPLE IN HISTORY,,400,The last King William to rule England had this number after his name,IV,NA
1999-04-07,J,OFFICIAL LANGUAGES,(Alex: You have to give us the language.),400,Oman,Arabic,NA
1999-04-07,J,WILD CRITTERS,,400,This armored mammal is one of the few known animal hosts for the bacterium that causes leprosy in humans,Armadillo,NA
1999-04-07,J,BOXING TERMS,,400,"For the count, the standing boxer must retire to one of these",Neutral corner,NA
1999-04-07,J,ROYs & ROGERs,,400,Britain captured & imprisoned this Scot in 1722 for participating in the Jacobite Rebellion,Rob Roy,NA
1999-04-07,J,QUOTABLE DEFINITIONS,,400,"Author who defined a classic as ""A book which people praise and don't read""",Mark Twain,NA
1999-04-07,J,PEOPLE IN HISTORY,,NA,"This Parisian who drew up the original plans for Washington, D.C. is buried at Arlington National Cemetery",Pierre L\'Enfant,NA
1999-04-07,J,OFFICIAL LANGUAGES,(Alex: You have to give us the language.),500,Angola,Portuguese,NA
1999-04-07,J,WILD CRITTERS,,500,"The largest type of this tailed amphibian in the U.S. is the hellbender, which may reach a length of 3 feet",Salamander,NA
1999-04-07,J,BOXING TERMS,,500,In 1982 Nevada made this count mandatory in case of a knockdown,Standing eight count,NA
1999-04-07,J,ROYs & ROGERs,,500,"This 13th century English philosopher can ""bring home"" the credit for an ornithopter, a flying machine",Roger Bacon,NA
1999-04-07,J,QUOTABLE DEFINITIONS,,500,"Shakespeare wrote it ""is a pipe blown by surmises, jealousies, conjectures""; but that's just what he heard",Rumor,NA
1999-04-07,DJ,AMERICAN REVOLUTIONARIES,,200,"2 years before turning traitor, he rallied the Americans to victory at the Second Battle of Saratoga",Benedict Arnold,NA
1999-04-07,DJ,FILMS OF THE '50s,,200,"John Ford, son of immigrants from this country, directed 1952's ""The Quiet Man"", which was set there",Ireland,NA
1999-04-07,DJ,SINGULAR NAMES,"(Alex: None of the correct responses will end with ""S"".)",200,"Dropping the ""S"" from the last name of a TV Superman gives you the last name of this movie Superman",(Christopher) Reeve,NA
1999-04-07,DJ,"""ITZ""",,200,20th century U.S. presidential middle name,(John) Fitzgerald (Kennedy),NA
1999-04-07,DJ,DESCARTES,,200,"Descartes believed ""Cogito ergo sum"", ""I"" do this, ""therefore I am""",I think,NA
1999-04-07,DJ,THE HORSE,,200,"In transportation, the horseless carriage is a car & the iron horse is this",Train,NA
1999-04-07,DJ,AMERICAN REVOLUTIONARIES,,400,"In speaking against the Stamp Act in May 1765, he said, ""If this be treason, make the most of it""",Patrick Henry,NA
1999-04-07,NA,NA,NA,NA,NA,NA,NA
1999-04-07,DJ,SINGULAR NAMES,"(Alex: None of the correct responses will end with ""S"".)",400,"Correct name, with no possessive ""S"", of the creator of a Lynchburg, Tennessee whiskey brand",Jack Daniel,NA
1999-04-07,DJ,"""ITZ""",,400,"In 1972, he won his final gold medal swimming the butterfly leg in the 4x100-meter relay",Mark Spitz,NA
1999-04-07,DJ,DESCARTES,,400,Descartes devised the analytic or coordinate type of this,Geometry,NA
1999-04-07,DJ,THE HORSE,,400,"In 1869 the 10th Hussars introduced to England this game also called ""hockey on horseback""",Polo,NA
1999-04-07,DJ,AMERICAN REVOLUTIONARIES,,600,"In 1781 he was given command of the Navy's largest ship, America, but the ship was turned over to France",John Paul Jones,NA
1999-04-07,NA,NA,NA,NA,NA,NA,NA
1999-04-07,DJ,SINGULAR NAMES,"(Alex: None of the correct responses will end with ""S"".)",600,"One swallow does not make this ""Hot Stuff"" disco superstar",Donna Summer,NA
1999-04-07,DJ,"""ITZ""",,600,"From the German word for cutlet, it describes meat dipped in egg, breaded & fried",Schnitzel,NA
1999-04-07,DJ,DESCARTES,,600,"Like Locke & Voltaire, Descartes was a major figure of the era known as the ""Age of "" this",Reason,NA
1999-04-07,DJ,THE HORSE,,600,"This breed's 3 main bloodlines go back to the Darley Arabian, the Godolphin Arabian & the Byerly Turk",Thoroughbred,NA
1999-04-07,DJ,AMERICAN REVOLUTIONARIES,,NA,"John Adams' ""Thoughts on Government"" claimed this title quality was sadly lacking in Tom Paine's pamphlet",Common sense,NA
1999-04-07,NA,NA,NA,NA,NA,NA,NA
1999-04-07,DJ,SINGULAR NAMES,"(Alex: None of the correct responses will end with ""S"".)",800,"This ""Principle""d author wrote a 1969 bestseller on the subject of human incompetence",Laurence Peter,NA
1999-04-07,DJ,"""ITZ""",,800,"""Bar"" none, it's a commandment of the Jewish law",Mitzvah,NA
1999-04-07,DJ,DESCARTES,,800,In 1649 he accepted an invitation from Queen Christina to visit this country; he died there in 1650,Sweden,NA
1999-04-07,DJ,THE HORSE,,800,"In this sport, a second refusal can cost you 6 faults",Jumping,NA
1999-04-07,DJ,AMERICAN REVOLUTIONARIES,,1000,"Born to a prosperous Boston brewer, he's been called the ""Father of the American Revolution""",Sam Adams,NA
1999-04-07,NA,NA,NA,NA,NA,NA,NA
1999-04-07,DJ,SINGULAR NAMES,"(Alex: None of the correct responses will end with ""S"".)",1000,"James, father of this British thinker, made him study Greek at 3 & Latin at 8 -- those are ages, not times",John Stuart Mill,NA
1999-04-07,DJ,"""ITZ""",,1000,It's the ancient Mexican sacred site seen here,Chichen Itza,NA
1999-04-07,DJ,DESCARTES,,NA,"Descartes was one of these, not for fighting rivals, but for saying the world had 2 basic substances",Dualist,NA
1999-04-07,DJ,THE HORSE,,1000,"""All the Pretty Horses"" is volume 1 of his Border trilogy",Cormac McCarthy,NA
1999-04-07,FJ,THE GREAT LAKES,,NA,"Now called Lake Michigan, the 17th century French called it the ""Lake of"" this Indian tribe",Illini,NA
