date,round,category,comment,value,clue,response,link
2002-09-04,J,THE 2002 WINTER OLYMPICS,,200,"The USA's first gold medal was earned by Kelly Clark, who won the halfpipe event in this sport",snowboarding,NA
2002-09-04,J,PRE-CIVIL WAR AMERICA,,200,"In the 1790s, Robert Carter, like Thomas Jefferson a planter in this state, freed hundreds of his own slaves",Virginia,NA
2002-09-04,J,STOCK SYMBOLS,,200,World leader in soft drink sales:KO,Coca-Cola,NA
2002-09-04,J,CONSTITUTIONAL POWERS OF CONGRESS,,200,"Article I, Section 8 says ""Congress shall have the power to lay"" these; the IRS agrees",taxes,NA
2002-09-04,J,JOANIE LOVES KARACHI,,200,"With her knowledge of history, Joanie knows forces of this empire captured Karachi in 1839",the British Empire,NA
2002-09-04,J,"ENDS IN ""O""",,200,"In a hit by the Buggles, it's what ""killed the radio star""",video,NA
2002-09-04,J,THE 2002 WINTER OLYMPICS,,400,This 16-year-old shocked the figure skating world by winning over Michelle Kwan & Irina Slutskaya,Sarah Hughes,NA
2002-09-04,J,PRE-CIVIL WAR AMERICA,,400,"James, brother of this Philadelphian, began publishing Rhode Island's first newspaper in 1732",Ben Franklin,NA
2002-09-04,J,STOCK SYMBOLS,,400,A health care conglomerate of over 190 companies:JNJ,Johnson & Johnson,NA
2002-09-04,J,CONSTITUTIONAL POWERS OF CONGRESS,,400,"Congress has the right ""to Constitutional tribunals inferior to this one""",the Supreme Court,NA
2002-09-04,J,JOANIE LOVES KARACHI,,400,"Joanie remembers the happy days when Karachi was Pakistan's capital, but she likes this current capital too",Islamabad,NA
2002-09-04,J,"ENDS IN ""O""",,400,"(Cheryl of the Clue Crew shows some letters on a chalkboard.) In this language introduced in 1887, the alphabet begins ""a b c ĉ d""",Esperanto,http://www.j-archive.com/media/2002-09-04_J_02.jpg
2002-09-04,J,THE 2002 WINTER OLYMPICS,,600,Ole Bjoerndalen won 4 golds competing in this sport that combines shooting & skiing,the biathlon,NA
2002-09-04,J,PRE-CIVIL WAR AMERICA,,600,"This ""Pine Tree State"" was the first to pass a prohibition law, way back in 1846",Maine,NA
2002-09-04,J,STOCK SYMBOLS,,600,Inventor of the traveler's check:AXP,American Express,NA
2002-09-04,J,CONSTITUTIONAL POWERS OF CONGRESS,,600,"Yo ho ho, Congress can ""define and punish"" these acts ""and felonies committed on the high seas""",piracy,NA
2002-09-04,J,JOANIE LOVES KARACHI,,600,"Sometimes when it gets too hot, Joanie takes a dip in this sea on which Karachi sits",the Arabian Sea,NA
2002-09-04,J,"ENDS IN ""O""",,600,We often use this Italian term to refer to outdoor dining,al fresco,NA
2002-09-04,J,THE 2002 WINTER OLYMPICS,,800,Vonetta Flowers competing in this 2-woman sport became the first black American to win Winter Olympics gold,the bobsled,NA
2002-09-04,J,PRE-CIVIL WAR AMERICA,,800,This NYC tavern built in 1719 is where George Washington bid farewell to his war troops,Fraunces Tavern,NA
2002-09-04,J,STOCK SYMBOLS,,800,Specialty retailer which includes Banana Republic:GPS,The Gap,NA
2002-09-04,J,CONSTITUTIONAL POWERS OF CONGRESS,,NA,"Congress can do this, but by the 27th Amendment it can't take effect until after the next election",give themselves a raise,NA
2002-09-04,J,JOANIE LOVES KARACHI,,800,Joanie really admires this woman who was born in Karachi in 1953 & became Prime Minister in 1988,Benazir Bhutto,NA
2002-09-04,J,"ENDS IN ""O""",,800,It's the position you're standing in when you have your hands on your hips,arms akimbo,NA
2002-09-04,J,THE 2002 WINTER OLYMPICS,,1000,A judging scandal erupted in figure skating & this Canadian pair got gold 6 days after the event,Jamie Sale & David Pelletier,NA
2002-09-04,J,PRE-CIVIL WAR AMERICA,,1000,This colony's charter was hidden in a large oak tree from 1687 to 1689,Connecticut,NA
2002-09-04,J,STOCK SYMBOLS,,1000,"Largest seller of consumer packaged goods, including Marlboro & Miller Beer:MO",the Philip Morris Company,NA
2002-09-04,J,CONSTITUTIONAL POWERS OF CONGRESS,,1000,"Article I, Section 8 says Congress can make this, regulate its value & punish people who copy it",money,NA
2002-09-04,J,JOANIE LOVES KARACHI,,1000,"As a lover of natural products, Joanie admires the cotton grown in this ancient river's delta SE of Karachi",the Indus,NA
2002-09-04,J,"ENDS IN ""O""",,1000,"From 1919 to 1991, it was the top decision-making body of the Soviet Union's Communist Party",the Politburo,NA
2002-09-04,DJ,NOTED AFRICAN AMERICANS,,400,"In addition to developing industrial uses for peanuts, he developed a new hybrid of cotton",(George Washington) Carver,NA
2002-09-04,DJ,HALLMARK HALL OF FAME,(Alex: Celebrating 50 years on the air.),400,"On Christmas Eve, 1951, Hallmark presented its first program, this Menotti opera",Amahl and the Night Visitors,NA
2002-09-04,DJ,ANATOMY,,400,"Both men and women possess these glands, but only in women do they normally produce milk",mammary glands,NA
2002-09-04,DJ,GARDEN TALK,,400,"""Black Beauty"" is a popular variety of this ""plant"" that goes into ratatouille",eggplant,NA
2002-09-04,DJ,MATHEMATICIANS,,400,He discovered the law of universal gravitation as well as a new way to calculate curves,Newton,NA
2002-09-04,DJ,HOMOPHONIC PAIRS,,400,An animation song,a tune toon,NA
2002-09-04,DJ,NOTED AFRICAN AMERICANS,,800,In 1957 he co-founded the Southern Christian Leadership Conference & became its first president,Martin Luther King Jr.,NA
2002-09-04,DJ,HALLMARK HALL OF FAME,(Alex: Celebrating 50 years on the air.),800,"""To be or not to be"", it was to be Hallmark's first presentation of a Shakespeare play in 1953",Hamlet</I>,NA
2002-09-04,DJ,ANATOMY,,800,It's the 2-word Latin name for those 2 big muscles you sit on,gluteus maximus,NA
2002-09-04,DJ,GARDEN TALK,,800,"From the edible part, parsnips & carrots are known as these ""crops""",root crops,NA
2002-09-04,DJ,MATHEMATICIANS,,800,In the 19th century William Clifford jumped on the bandwagon of geometry not based on this Greek,Euclid,NA
2002-09-04,DJ,HOMOPHONIC PAIRS,,800,Grossly offensive chickens and turkeys,foul fowl,NA
2002-09-04,DJ,NOTED AFRICAN AMERICANS,,1200,In 1946 this African American became director of the U.N. Trusteeship division,Dr. Ralph Bunche,NA
