date,round,category,comment,value,clue,response,link
2019-11-13,J,EXECUTIVE PRIVILEGE,,200,"If you are forced out of the company, a golden this clause will make sure you are well taken care of",parachute,NA
2019-11-13,J,MED. ABBREV.,,200,"AKI refers to ""acute"" this organ ""injury"", which means you're having trouble removing waste",kidney,NA
2019-11-13,J,U.N. INTERNATIONAL YEARS,,200,"2019 is the Year of this array of elements, as it's the 150th anniversary",the Periodic Table,NA
2019-11-13,J,OFFICIAL STATE STUFF,,200,"California has no official state fruit, but does have four state nuts--the almond, the pecan, the walnut, and this",the pistachio,http://www.j-archive.com/media/2019-11-13_J_18.jpg
2019-11-13,J,BESTSELLING BOOKS,,200,"In 2013, this young actress and singer had a bestseller with ""Staying Strong"", a book of affirmations",Demi Lovato,http://www.j-archive.com/media/2019-11-13_J_19.jpg
2019-11-13,J,"THE ""O_ED""","(Alex: Each correct response with begin with an ""O"" and end with ""E-D"".)",200,Ran against in an election,opposed,NA
2019-11-13,J,EXECUTIVE PRIVILEGE,,400,"For a good military ""retreat"", book an executive one at this service academy's Thayer Hotel in the Hudson Valley",West Point,NA
2019-11-13,J,MED. ABBREV.,,400,"Sometimes done along with a hysterectomy, a BSO is a bilateral salpingo-oophorectomy, a removal of these",ovaries,NA
2019-11-13,J,U.N. INTERNATIONAL YEARS,,400,"2009, the International Year of Astronomy, celebrated 400 years of this invention",the telescope,NA
2019-11-13,J,OFFICIAL STATE STUFF,,400,"The tallest of the working breeds, it's Pennsylvania's state dog; William Penn is said to have owned one",a Great Dane,NA
2019-11-13,J,BESTSELLING BOOKS,,400,"In ""Reckless"", Chrissie Hynde recounts her early years as the lead singer of this band",The Pretenders,NA
2019-11-13,J,"THE ""O_ED""","(Alex: Each correct response with begin with an ""O"" and end with ""E-D"".)",400,"Treated a person as if she were a thing, angering feminists",objectified,NA
2019-11-13,J,EXECUTIVE PRIVILEGE,,600,It's the anatomical nickname for executive search consultants,headhunters,NA
2019-11-13,J,MED. ABBREV.,,600,"Doc gets out the little rubber hammer to test your DTR, or ""deep"" this ""reflex""",tendon,NA
2019-11-13,J,U.N. INTERNATIONAL YEARS,,NA,"2013 was the Year of this staple Andean crop, which the U.N. hopes can help eradicate world hunger",Quinoa,NA
2019-11-13,J,OFFICIAL STATE STUFF,,600,"Its state tree is the sugar maple, though it has a mighty pine at the center of its state seal",Vermont,NA
2019-11-13,J,BESTSELLING BOOKS,,600,This 7th book in the Harry Potter series sold 8.3 million copies on its first day of release,Harry Potter and the Deathly Hallows,NA
2019-11-13,J,"THE ""O_ED""","(Alex: Each correct response with begin with an ""O"" and end with ""E-D"".)",600,Took place,occurred,NA
2019-11-13,J,EXECUTIVE PRIVILEGE,,800,The Toyota Century is the limousine of choice for the person with this title (a new one took over in 2019),emperor of Japan,NA
2019-11-13,J,MED. ABBREV.,,800,"A CBC, or ""complete"" this, gets hemoglobin & platelet stats",a complete blood count,NA
2019-11-13,J,U.N. INTERNATIONAL YEARS,,800,"2002 was the Year of this form of green travel, the visiting of natural habitats in a way that minimizes environmental impact",Ecotourism,NA
2019-11-13,J,OFFICIAL STATE STUFF,,800,Laugh maniacally as you realize the common one of these is Minnesota's state bird,a loon,NA
2019-11-13,J,BESTSELLING BOOKS,,800,"This thriller was right on track with its tale of Rachel Watson, who witnesses something shocking on her commute",The Girl on the Train,NA
2019-11-13,J,"THE ""O_ED""","(Alex: Each correct response with begin with an ""O"" and end with ""E-D"".)",800,"Arranged systematically, or got workers to join a union",organized,NA
2019-11-13,J,EXECUTIVE PRIVILEGE,,1000,This brand became synonymous with a private jet after it debuted in 1963--Bombardier makes them now,Learjets,NA
2019-11-13,J,MED. ABBREV.,,1000,"There's no ""Q"" in this adjective for a shot given into the fatty tissue under the skin, but SQ is the abbreviation for it",subcutaneous,NA
2019-11-13,J,U.N. INTERNATIONAL YEARS,,1000,1982 was the Year of Sanctions against this country that was suspended from the General Assembly in 1974 & readmitted in 1994,South Africa,NA
2019-11-13,J,OFFICIAL STATE STUFF,,1000,"Don Woods, the first weatherman on KTUL, created Gusty, the official cartoon character of this tornado-prone state",Oklahoma,NA
2019-11-13,J,BESTSELLING BOOKS,,1000,"Girl, she's the motivational speaker and bestselling author of works like, ""Girl Wash Your Face"" and ""Girl, Stop Apologizing""",Rachel Hollis,http://www.j-archive.com/media/2019-11-13_J_09.jpg
2019-11-13,J,"THE ""O_ED""","(Alex: Each correct response with begin with an ""O"" and end with ""E-D"".)",1000,Indicated which instruments should play which notes,orchestrated,NA
