date,round,category,comment,value,clue,response,link
2004-07-12,J,STATE FACTS,,200,It ranks No. 1 in agriculture & people,California,NA
2004-07-12,J,COMIC STRIPPERS,"(Alex: We'll give the characters, you give us the title of the comic strip.)",200,"Ruff,Mr. Wilson,Dennis Mitchell",Dennis the Menace,NA
2004-07-12,J,BUSY HANDS,,200,"(Cheryl of the Clue Crew sits at a laptop while looking at a paper sheet labeled ""Exercise No. 1"".)  It's the alliterative 2-word term for the skill I'm trying to master",touch typing,http://www.j-archive.com/media/2004-07-12_J_11.jpg
2004-07-12,J,THE 1860s,,200,In 1865 this city succeeded Auckland as capital of New Zealand,Wellington,NA
2004-07-12,J,"ON THE ""ROAD"" AGAIN",,200,There are 4 of them on a Monopoly board,the railroads,NA
2004-07-12,J,BETTER ASK FOR DIRECTIONS,,200,"Of north, south, east or west, the direction to travel to get from the U.S. Naval Acad. to the U.S. Military Acad.",north,NA
2004-07-12,J,STATE FACTS,,400,"It was once proposed that this state be called Deseret, meaning ""land of honeybees""",Utah,NA
2004-07-12,J,COMIC STRIPPERS,"(Alex: We'll give the characters, you give us the title of the comic strip.)",400,"Jughead,Betty,Veronica Lodge",Archie,NA
2004-07-12,J,BUSY HANDS,,400,"Michael Moschen has a ball, often several at once, turning this activity into an art form",juggling,NA
2004-07-12,J,THE 1860s,,400,"The oldest of horse racing's Triple Crown races, it was first run on June 19, 1867 at Jerome Park, New York",the Belmont (Stakes),NA
2004-07-12,J,"ON THE ""ROAD"" AGAIN",,400,"This 1942 Hope & Crosby flick was ""bound"" for North Africa",Road to Morocco,NA
2004-07-12,J,BETTER ASK FOR DIRECTIONS,,400,Direction that also means to swallow liquid hastily,down,NA
2004-07-12,J,STATE FACTS,,600,It contains the easternmost point in the continental U.S.: West Quoddy Head,Maine,NA
2004-07-12,J,COMIC STRIPPERS,"(Alex: We'll give the characters, you give us the title of the comic strip.)",600,"Aunt May,Dr. Doom,J. Jonah Jameson",Spider-Man,NA
2004-07-12,J,BUSY HANDS,,600,"(Jimmy of the Clue Crew shuffles the deck.) Pushing is one way of shuffling cards, but this technique is more common & fancier",a riffle,http://www.j-archive.com/media/2004-07-12_J_13.wmv
2004-07-12,J,THE 1860s,,600,The drawing accompanying an 1862 weapons patent by this man is seen here,Gatling,http://www.j-archive.com/media/2004-07-12_J_23a.jpg
2004-07-12,J,"ON THE ""ROAD"" AGAIN",,600,Twin brothers Leigh & Leslie Keno are famous as appraisers on this PBS program,Antiques Roadshow,NA
2004-07-12,J,BETTER ASK FOR DIRECTIONS,,600,"Title direction for Arthur Sullivan's ""Christian Soldiers""",onward,NA
2004-07-12,J,STATE FACTS,,800,"In 1791 this seventh state gave up some of its land to form Washington, D.C.",Maryland,NA
2004-07-12,J,COMIC STRIPPERS,"(Alex: We'll give the characters, you give us the title of the comic strip.)",800,"April O'Neil,Master Splinter,Donatello",Teenage Mutant Ninja Turtles,NA
2004-07-12,J,BUSY HANDS,,800,With over 180 locations the In-N-Out Burger chain boasts of always hand-leafing this,their lettuce,NA
2004-07-12,J,THE 1860s,,800,He built a modern sleeping coach with a folding upper berth & a lower berth made from seat cushions,Pullman,NA
2004-07-12,J,"ON THE ""ROAD"" AGAIN",,800,Swift American seen here,the roadrunner,http://www.j-archive.com/media/2004-07-12_J_19.jpg
2004-07-12,J,BETTER ASK FOR DIRECTIONS,,NA,"From its derivation, if you turn sinister, you've gone in this direction",left,NA
2004-07-12,J,STATE FACTS,,1000,"Including Fairfield & litchfield, this state has only 8 counties",Connecticut,NA
2004-07-12,J,COMIC STRIPPERS,"(Alex: We'll give the characters, you give us the title of the comic strip.)",1000,"Elly, John, Michael, Elizabeth & April Patterson",For Better or for Worse,NA
2004-07-12,J,BUSY HANDS,,1000,(Cheryl of the Clue Crew manipulates a toy.) This Rubik's product is more for the artistic type than the cube is,the (Rubik\'s) snake,http://www.j-archive.com/media/2004-07-12_J_15.jpg
2004-07-12,J,THE 1860s,,1000,"On March 17, 1861 this last king of Sardinia became the first king of Italy",Victor Emmanuel,NA
2004-07-12,J,"ON THE ""ROAD"" AGAIN",,1000,"AKA ""Mad Max 2""",The Road Warrior,NA
2004-07-12,J,BETTER ASK FOR DIRECTIONS,,1000,"In the army, it's an order to move the troops forward, or for a soldier to move up in rank",advance,NA
2004-07-12,DJ,SCIENCE,,400,This thermometer developer discovered that the boiling point of a liquid varies with atmospheric pressure,Fahrenheit,NA
2004-07-12,DJ,I'M GIVIN' YA PEARLS!,,400,"This South American soccer great was known as Perola Negra, ""The Black Pearl""",Pelé,NA
2004-07-12,DJ,WHO WAS PRESIDENT WHEN...,,400,...the first female Supreme Court justice took the bench,Reagan,NA
2004-07-12,DJ,RANKS & TITLES,,400,An adult volunteer in charge of a Girl Scout troop is called this--take me to yours!,a leader,NA
2004-07-12,DJ,BULLY FOR ENGLAND!,,400,This neighborhood in Merton is famous as the home of the All England Lawn Tennis & Croquet Club,Wimbledon,NA
