date,round,category,comment,value,clue,response,link
2017-04-19,NA,NA,NA,NA,NA,NA,NA
2017-04-19,J,SOCIETY,,200,It's a society led by women in which descent is traced through the female line,a matriarchy,NA
2017-04-19,J,"SAME FIRST, MIDDLE & LAST LETTER",,200,"A type of kids' picture book, or a short fly ball",a pop-up,NA
2017-04-19,J,POTLUCK,,200,"Shades of this color include fawn, russet & burnt umber",brown,NA
2017-04-19,NA,NA,NA,NA,NA,NA,NA
2017-04-19,J,SATURDAY NIGHT LIVE,,200,"The moose never stood a chance on ""Weekend Update"" when this ""Sisters"" star did a hard-core gangsta rap about Sarah Palin",Amy Poehler,NA
2017-04-19,J,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,400,Owen Glendower bedeviled Henry IV on stage & in real life as a leader of rebel forces in this U.K. country,Wales,NA
2017-04-19,J,SOCIETY,,400,4-letter word for a relatively small religious group operating outside standard cultural norms,a sect (or a cult),NA
2017-04-19,J,"SAME FIRST, MIDDLE & LAST LETTER",,400,A drug made from hemp,hashish,NA
2017-04-19,J,POTLUCK,,400,Scientists consider time to be this number dimension,the fourth,NA
2017-04-19,J,1930s AMERICA,,400,"Strikes by this union got it recognized as a bargaining agent by big companies, starting with General Motors",United Auto Workers (UAW),NA
2017-04-19,J,SATURDAY NIGHT LIVE,,400,"This ""Saturday Night Live"" regular is seen here showing George W. Bush how to imitate his dad, George H.W.",Dana Carvey,http://www.j-archive.com/media/2017-04-19_J_02.jpg
2017-04-19,J,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,600,"In the play ""Julius Caesar"" & in real life, this man & Brutus led the assassination conspiracy",Cassius,NA
2017-04-19,J,SOCIETY,,600,"This word for the established conventions of polite social interaction is from Old French for ""label""",etiquette,NA
2017-04-19,J,"SAME FIRST, MIDDLE & LAST LETTER",,600,"An outline for a film's story, or the medical plan to fight a disease",treatment,NA
2017-04-19,J,POTLUCK,,600,This Canadian province's flag depicts a yellow lion plus a large oak tree & 3 saplings on a small isle,Prince Edward Island,NA
2017-04-19,J,1930s AMERICA,,600,In 1938 Kate Smith gave the first public performance of this Irving Berlin song written 20 years earlier,"""God Bless America""",NA
2017-04-19,J,SATURDAY NIGHT LIVE,,600,"We enjoy this recurring sketch with categories like ""BYE, FELICIA!"" & ""THEY OUT HERE SAYING""","""Black Jeopardy!""",NA
2017-04-19,J,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,800,"Sir James Tyrrell was a henchman of Richard III; in the play, he arranges the deaths of the 2 princes imprisoned here",the Tower of London,NA
2017-04-19,J,SOCIETY,,800,"Some might need to flaunt a ""symbol"" of this, the position that a person occupies in a particular social setting",a status symbol,NA
2017-04-19,J,"SAME FIRST, MIDDLE & LAST LETTER",,800,A Little Rascal or a pasture & hay crop,Alfalfa,NA
2017-04-19,J,POTLUCK,,800,"At the Golden Globes in 2017, she said attendees were the most vilified of society: Hollywood, foreigners & press",Meryl Streep,NA
2017-04-19,J,1930s AMERICA,,800,"(Jimmy of the Clue Crew shows a picture and a map on the monitor.)  In July 1938, the aviator seen here was supposed to fly west from New York to California, but somehow ended up landing in Dublin, earning him this famous nickname","""Wrong Way"" Corrigan",http://www.j-archive.com/media/2017-04-19_J_16b.jpg
2017-04-19,J,SATURDAY NIGHT LIVE,,800,"Played by Chris Farley, Matt Foley was a motivational speaker who lived ""in a van"" at this location",down by the river,NA
2017-04-19,J,REAL-LIFE PEOPLE IN SHAKESPEARE'S PLAYS,,1000,"Dear friends, this king's army won a decisive battle in France in 1415",Henry V,http://www.j-archive.com/media/2017-04-19_J_28.jpg
2017-04-19,J,SOCIETY,,1000,"It's the small group at the top; C. Wright Mills said a ""power"" one really runs things in America",the elite,NA
2017-04-19,J,"SAME FIRST, MIDDLE & LAST LETTER",,1000,"French term for an informal understanding between nations; there was a famous ""triple"" one",entente,NA
2017-04-19,J,POTLUCK,,1000,"The Lincoln Memorial Garden in Springfield contains plant species native to 3 states: Illinois, Indiana & this one",Kentucky,NA
