date,round,category,comment,value,clue,response,link
1988-10-27,J,PEOPLE,,100,"Orson Welles was the 1st to call this comedian ""The Great One""",Jackie Gleason,NA
1988-10-27,J,HISTORY,,100,"In 1918 the anti-Bolsheviks were the ""Whites"" & Trotsky's Soviet army this color",red,NA
1988-10-27,J,FURNITURE,,100,"This emperor's love of the grandeur of ancient Rome popularized the ""Empire"" style in France",Napoleon,NA
1988-10-27,J,SPORTS TRIVIA,,100,"The head official in soccer, hockey, football & boxing",referee,NA
1988-10-27,J,7-LETTER WORDS,,100,"For a surgeon, this knife is a cut above the rest",scalpel,NA
1988-10-27,J,WALL ST.,,100,A bull market generally lasts longer than this type of market,bear market,NA
1988-10-27,J,PEOPLE,,200,"Actor-director who said, ""Even if I won the Nobel Prize, it would say 'Meathead Wins Nobel'""",Rob Reiner,NA
1988-10-27,J,HISTORY,,200,"In 1942, 26 countries at war with the Axis 1st called themselves this, later the name of a world org.",United Nations,NA
1988-10-27,J,FURNITURE,,200,"""Romantic"" name for a chair built to hold 2 people",loveseat,NA
1988-10-27,J,SPORTS TRIVIA,,200,This great Baltimore QB was originally drafted but released by the Pittsburgh Steelers,Johnny Unitas,NA
1988-10-27,J,7-LETTER WORDS,,200,"From the Latin for ""soldier"", it's a citizen army activated during emergencies",militia,NA
1988-10-27,J,WALL ST.,,200,"It's nicknamed the ""Big Board""",New York Stock Exchange,NA
1988-10-27,J,PEOPLE,,300,"In 1952 this movie ""Sherlock Holmes"" hosted a TV game show called ""Your Lucky Clue""",Basil Rathbone,NA
1988-10-27,J,HISTORY,,300,In 1956 the Soviet Union invaded Hungary; in 1968 it invaded this other ally,Czechoslovakia,NA
1988-10-27,J,FURNITURE,,300,Both a bed & a chair with curving lines were named for this Venetian vessel,gondola,NA
1988-10-27,J,SPORTS TRIVIA,,300,"Retiring in 1955, he became the only heavyweight champion who never lost a fight in his career",Rocky Marciano,NA
1988-10-27,J,7-LETTER WORDS,,300,"It may be fancy or plain, but a 6-shooter calls it home",holster,NA
1988-10-27,J,WALL ST.,,300,"The collection of securities held by an investor, or the case in which they could be carried",portfolio,NA
1988-10-27,J,PEOPLE,,400,"""Lion in Winter"" star who said of himself, ""I was sort of the Vanessa Redgrave of the '50s""",Peter O\'Toole,NA
1988-10-27,J,HISTORY,,400,During the 4th century the Goths split into the Ostrogoths & this other group,the Visigoths,NA
1988-10-27,J,FURNITURE,,400,One famous style of Chippendale furniture was inspired by & later named for this Asian country,China,NA
1988-10-27,J,SPORTS TRIVIA,,400,He succeeded Joe DiMaggio as the Yankees' regular centerfielder,Mickey Mantle,NA
1988-10-27,J,7-LETTER WORDS,,400,A preacher serving more than one church is said to ride one,circuit,NA
1988-10-27,J,WALL ST.,,400,Bonds with a credit rating of BB or lower are speculative & are usually called this,junk,NA
1988-10-27,J,PEOPLE,,500,"In 1988 this ""Big"" star married Rita Wilson, his co-star in the 1985 film ""Volunteers""",Tom Hanks,NA
1988-10-27,J,HISTORY,,500,Common name of the book that is orig. record of William the Conqueror's survey of England,The Domesday Book,NA
1988-10-27,J,FURNITURE,,500,"Born in Scotland in 1768, this American designer's furniture featured lyre & plume carvings",Duncan Phyfe,NA
1988-10-27,J,SPORTS TRIVIA,,500,"This school took the 1988 NCAA men's basketball title despite 11 losses, most ever for a winning team",Kansas,NA
1988-10-27,J,7-LETTER WORDS,,NA,The name for this fish comes from the practice of eating it on holy days,(holy) halibut,NA
1988-10-27,J,WALL ST.,,500,"The ticker tape symbol for this corporation is ""F""",Ford,NA
1988-10-27,DJ,THE CARIBBEAN,,200,"Of the Bahamas, Barbados or Bermuda, the one not in the Caribbean",Bermuda,NA
1988-10-27,DJ,SHAKESPEARE,,200,"""Henry VI, Part I"" is the only Shakespearean play which opens in this London church",Westminster Abbey,NA
1988-10-27,DJ,GOVERNMENT & POLITICS,,200,"Lieutenant Governor of New York from 1979-83, he won the top job in 1982",Mario Cuomo,NA
1988-10-27,DJ,CELEBRITY RELATIVES,,200,"Her father was speaker of the House of Representatives, William Brockman Bankhead",Tallulah Bankhead,NA
1988-10-27,DJ,LANGUAGES,,200,"Guinness says the longest word in this language is the 22-letter ""superextraordinarisimo""",Spanish,NA
1988-10-27,DJ,SALT,,200,Substances such as magnesium carbonate  are added to table salt to stop it from doing this,caking,NA
1988-10-27,DJ,THE CARIBBEAN,,NA,Collective name for all the Caribbean islands that extend from Florida to Venezuela,West Indies,NA
1988-10-27,DJ,SHAKESPEARE,,400,"Cleopatra called it ""The pretty worm of Nilus...that kills and pains not""",asp,NA
1988-10-27,DJ,GOVERNMENT & POLITICS,,400,"In April '88 the State Department reported $15 mil. in delinquent travel advances, with $695 owed by this lt. col.",Oliver North,NA
1988-10-27,NA,NA,NA,NA,NA,NA,NA
1988-10-27,DJ,LANGUAGES,,400,"Among the 7 vowels in the Greek alphabet, omicron is the short ""O"" & this is the long",omega,NA
1988-10-27,DJ,SALT,,400,"In his ""Last Supper"", Leonardo da Vinci depicted this man as having just spilled the salt",Judas,NA
1988-10-27,DJ,THE CARIBBEAN,,600,"Native to Trinidad, this type of band uses instruments made from discarded oil drums",steel drum,NA
1988-10-27,DJ,SHAKESPEARE,,600,"In ""Juilus Caesar"", Brutus' 1st line is ""A soothsayer bids you beware"" this",the ides of March,NA
1988-10-27,DJ,GOVERNMENT & POLITICS,,600,"On March 16, 1988 President Reagan sent 3,200 troops to this Central American country",Honduras,NA
1988-10-27,NA,NA,NA,NA,NA,NA,NA
1988-10-27,DJ,LANGUAGES,,600,The newspaper with the world's largest daily circulation is printed in this language & that's the truth,"Russian (""Pravda"")",NA
1988-10-27,DJ,SALT,,600,"The need to transport salt from Syracuse, N.Y. was one of the main reasons this was built in the 1800s",Erie Canal,NA
1988-10-27,DJ,THE CARIBBEAN,,800,Religious group centered in Jamaica that worships the late emperor Haile Selassie of Ethiopia,the Rastafarians,NA
1988-10-27,DJ,SHAKESPEARE,,800,"In act 3 of ""A Midsummer Night's Dream"", he had a fling with a fairy queen",Bottom,NA
1988-10-27,DJ,GOVERNMENT & POLITICS,,NA,2 of the 3 men who were prime minister of Canada in 1984,Turner & Trudeau,NA
1988-10-27,NA,NA,NA,NA,NA,NA,NA
1988-10-27,DJ,LANGUAGES,,800,Independent South American country whose official language is Dutch,Suriname,NA
1988-10-27,DJ,SALT,,800,"You can go soak your feet in hydrated MgS04, also called this after a town in England",epsom salts,NA
1988-10-27,DJ,THE CARIBBEAN,,1000,A chain of about 600 islands & a sweet red syrup share this name,Grenadine,NA
1988-10-27,DJ,SHAKESPEARE,,1000,"In ""The Tempest"", this sprite has the power to make himself invisible",Ariel,NA
1988-10-27,DJ,GOVERNMENT & POLITICS,,1000,"Enacted in 1966, the FOIA stands for this, & they have to tell you if you ask",Freedom of Information Act,NA
1988-10-27,NA,NA,NA,NA,NA,NA,NA
1988-10-27,DJ,LANGUAGES,,1000,"Derived from Hindustani, Urdu is the official language of this country",Pakistan,NA
1988-10-27,DJ,SALT,,1000,"Name of the parent company whose salt uses the slogan ""When It Rains It Pours""",Morton,NA
1988-10-27,FJ,WEATHER,,NA,"With an average of 7.4 inches of rain annually, it's the driest state in the U.S.",Nevada,NA
