date,round,category,comment,value,clue,response,link
1990-02-15,J,WORKS OF ART,,100,"An 1871 painting of an old woman in a long black dress, sitting in a chair",Whistler\'s Mother,NA
1990-02-15,J,TALK SHOW HOSTS,,100,"TV Guide said, with an estimated worth of at least $250 million, she may be the richest woman on TV",Oprah Winfrey,NA
1990-02-15,J,FLOWERS,,100,Skunk cabbage is so named because of this feature which attracts the flies who pollinate it,scent (odor),NA
1990-02-15,J,MATH,,100,Type of math divided into differential & integral,calculus,NA
1990-02-15,J,RHYME TIME,,100,A person who finally arrives at midnight to take you to the prom,late date,NA
1990-02-15,J,AESOP'S FABLES,,100,"This ""but sure wins the race""",slow,NA
1990-02-15,J,WORKS OF ART,,200,A statue of the Madonna with the dead Christ in her arms,Pietà,NA
1990-02-15,J,TALK SHOW HOSTS,,200,"He recorded the album ""Large and in Charge"" as Chunky A, a 300-pound rapper",Arsenio Hall,NA
1990-02-15,J,FLOWERS,,200,In names of flowers this word follows touch-me- & forget-me-,not,NA
1990-02-15,J,MATH,,200,"Word that describes an angle greater than a right angle, or a person who is a bit slow-witted",obtuse,NA
1990-02-15,J,RHYME TIME,,200,"A porcelain platter used to present plaice, pickerel or piranha",fish dish,NA
1990-02-15,J,AESOP'S FABLES,,200,"According to Aesop, ""The gods help them that"" do this",help themselves,NA
1990-02-15,J,WORKS OF ART,,NA,An 1880 statue of a naked man with his arm on his knee & his chin resting on his hand,The Thinker,NA
1990-02-15,J,TALK SHOW HOSTS,,300,"In 1989 this ""Can we talk"" comedienne took another shot at a talk show",Joan Rivers,NA
1990-02-15,J,FLOWERS,,300,"Surprisingly, these ""violets"" named for a continent don't belong to the violet family",African violet,NA
1990-02-15,J,MATH,,300,"Area of mathematical study concerned with the sines, cosines & tangents of angles",trigonometry,NA
1990-02-15,J,RHYME TIME,,300,Your maternal uncles,mother\'s brothers,NA
1990-02-15,J,AESOP'S FABLES,,300,"To console himself for not being able to reach the grapes, he concluded they were sour",the fox,NA
1990-02-15,J,WORKS OF ART,,400,"A 1920 painting of a grim-faced couple with a pitchfork, standing in front of a farmhouse",American Gothic,NA
1990-02-15,J,TALK SHOW HOSTS,,400,"Before becoming talk show hosts, Pat Sajak & David Letterman did this on local newscasts",weather,NA
1990-02-15,J,FLOWERS,,400,"Many flowers whose names end in ""-bane"" are this; ""bana"" is an Old English word for murderer",poisonous,NA
1990-02-15,J,MATH,,400,Binary number systems use only these 2 digits,0 & 1,NA
1990-02-15,J,RHYME TIME,,400,Tabasco for Bruce Springsteen,boss sauce,NA
1990-02-15,J,AESOP'S FABLES,,400,"The impatient man killed this to get all the gold at once, & after cutting it open found none",goose that laid the golden eggs,NA
1990-02-15,J,WORKS OF ART,,500,An 1889 painting of a sky of blue & yellow swirling over a small village,Starry Night,NA
1990-02-15,J,TALK SHOW HOSTS,,500,"Kathie Lee Gifford spends her weekday mornings with this man, her co-host",Regis Philbin,NA
1990-02-15,J,FLOWERS,,500,"The name of this flower, also called the marsh marigold, sounds like a petticoat for a cud-chewer",cowslip,NA
1990-02-15,J,MATH,,500,Number of square inches in a square foot,144,NA
1990-02-15,J,RHYME TIME,,500,A tasty treat for Chewbacca,Wookiee cookie,NA
1990-02-15,J,AESOP'S FABLES,,500,"Saying he might help him in the future, he talked the lion out of eating him",the mouse,NA
1990-02-15,DJ,LOVERS IN LITERATURE,,200,"A fairy tale twosome; 1 gorgeous, 1 gruesome",the Beauty & the Beast,NA
1990-02-15,DJ,EDUCATION,,200,This Mormon leader founded the school named for him in 1875,Brigham Young,NA
1990-02-15,DJ,FAMOUS AMERICANS,,200,"""Tamer of Lightning"" was one of the many sobriquets given to this colonial statesman",Ben Franklin,NA
1990-02-15,DJ,EUROPE,,200,"Crete is the largest of this country's 1,400 islands",Greece,NA
1990-02-15,DJ,COMMUNICATION,,200,"Bees don't need a choreographer, they do this naturally to tell others where a pollen source is",dance,NA
1990-02-15,DJ,HOME EC,,200,Newborn babies need to be burped because they swallow this while feeding,air,NA
1990-02-15,DJ,LOVERS IN LITERATURE,,400,"Partaking in incestuous kisses, she was Oedipus' mom & Mrs.",Jocasta,NA
1990-02-15,DJ,EDUCATION,,400,"On diplomas, this 2-word phrase follows ""magna"" or ""suma""",cum laude,NA
1990-02-15,DJ,FAMOUS AMERICANS,,400,"A contract for 10,000 muskets led this cotton gin inventor to create mass production of component parts",Eli Whitney,NA
1990-02-15,DJ,EUROPE,,400,"The official title of the UK is ""The United Kingdom of Great Britain &"" this place",Northern Ireland,NA
1990-02-15,DJ,COMMUNICATION,,400,"The British call it ""the blower""; Americans, ""the horn""",telephone,NA
1990-02-15,DJ,HOME EC,,400,These appliances add moisture to a room & prevent static electricity & dried out wood & fabric,humidifier,NA
1990-02-15,DJ,LOVERS IN LITERATURE,,600,"Darcy, ""pride"" personified, took this Miss Bennet as his bride",Elizabeth,NA
1990-02-15,DJ,EDUCATION,,600,Just signing your name & filling out the forms correctly on your SATs will get you this minimum score,400,NA
1990-02-15,DJ,FAMOUS AMERICANS,,600,This explorer was awarded the Congressional Medal of Honor for becoming the 1st to fly over the North Pole,(Richard) Byrd,NA
1990-02-15,DJ,EUROPE,,NA,"Prince Henry the Navigator held court at Sagres on this country's SW tip, overlooking the Atlantic",Portugal,NA
1990-02-15,DJ,COMMUNICATION,,600,The 2 instruments on which a tattoo may be played a signal to soldiers,bugle or drum,NA
