date,round,category,comment,value,clue,response,link
2003-10-29,J,SCIENTISTS,,200,"Upon her husband's death in 1906, she succeeded him as Professor of Physics at the Sorbonne",Marie Curie,NA
2003-10-29,J,MUSIC TO MY EARS,,200,This song won a 1939 Academy Award,"""Over The Rainbow""",http://www.j-archive.com/media/2003-10-29_J_03.mp3
2003-10-29,J,"AN ""F"" IN HISTORY",,200,Mary Queen of Scots' first marriage was in 1558 to the Dauphin of this country,France,NA
2003-10-29,J,LEFTOVERS,,200,This alloy used in musical instruments is also a slang term for high-ranking Army officers,brass,NA
2003-10-29,J,PRINCETON,,200,"This comic's address on Class Day in 2003 included the line ""Which brings me to the subject of Raisin Bran""",Jerry Seinfeld,NA
2003-10-29,J,IN OTHER WORDS...,,200,Hound-consume-hound,dog-eat-dog,NA
2003-10-29,J,SCIENTISTS,,400,This British naturalist's grandfather Erasmus had earlier developed his own theory of evolution,Charles Darwin,NA
2003-10-29,J,MUSIC TO MY EARS,,400,"For many, this song is a tradition","""Hava Nagila""",http://www.j-archive.com/media/2003-10-29_J_07.mp3
2003-10-29,J,"AN ""F"" IN HISTORY",,400,"Commemorated in a series of Giotto frescoes, this 13th century Italian saint from Assisi founded an order of Catholic monks",Francis,NA
2003-10-29,J,LEFTOVERS,,400,"Because of their ability to record and replay speech, these toys were banned in 1999 from military installations",Furbies,http://www.j-archive.com/media/2003-10-29_J_22.jpg
2003-10-29,J,PRINCETON,,400,"Types of these that became popular starting in the 1940s included the Princeton, Crew & Butch",haircuts,NA
2003-10-29,J,IN OTHER WORDS...,,400,Steal from Mr. O'Toole as compensation for Mr. Reiser,rob Peter to pay Paul,NA
2003-10-29,J,SCIENTISTS,,NA,"In 1958 this chemist published his book against nuclear testing called ""No More War""",Linus Pauling,NA
2003-10-29,J,MUSIC TO MY EARS,,600,This song heard here is a standard at some establishments,"""The Stripper""",http://www.j-archive.com/media/2003-10-29_J_08.mp3
2003-10-29,J,"AN ""F"" IN HISTORY",,600,In 1803 this American piloted a steam-driven paddlewheel boat on the Seine River at about 3 mph,Robert Fulton,NA
2003-10-29,J,LEFTOVERS,,600,"This author was a draper's apprentice before he got hung up on ""The War of the Worlds""",H.G. Wells,NA
2003-10-29,J,PRINCETON,,600,"The school song's line ""Her sons shall give"" became ""Our hearts shall give"" to reflect this change",the admission of women,NA
2003-10-29,J,IN OTHER WORDS...,,600,Lollipop wallop,sucker punch,NA
2003-10-29,J,SCIENTISTS,,800,"Between 1943 & 1945, he took a leave from Cal Tech & Berkeley to direct the Manhattan Project",Oppenheimer,NA
