date,round,category,comment,value,clue,response,link
2020-09-25,J,TRAVELING ON THE INTERSTATE,,200,"Though the roads aren't connected to the contiguous U.S., this island, with PRI-1, -2 & -3, does have interstates",Puerto Rico,NA
2020-09-25,J,GUYS NAMED DOUG,,200,"QB Doug Flutie was awarded this trophy by the Downtown Athletic Club, yet fell all the way to the 285th pick in the NFL draft",the Heisman Trophy,NA
2020-09-25,NA,NA,NA,NA,NA,NA,NA
2020-09-25,J,SOUNDS LIKE A BOAT PART,,200,"Preceding ""over"", it sometimes means to faint",keel,NA
2020-09-25,J,HEARD ON A TV DRAMA,,200,"""She's a weapon! Do you seriously want to fight the Demogorgon with your wrist-rocket?""",Stranger Things,NA
2020-09-25,J,COIF SUPPRESSANT,,200,This foamy stuff that you put in your hair to hold it in place is a homophone for a large mammal,mousse,NA
2020-09-25,J,TRAVELING ON THE INTERSTATE,,400,Talkin' baseball... I-90 bookends are Edgar Martinez Drive in Seattle & the Ted Williams Tunnel in this city,Boston,NA
2020-09-25,J,GUYS NAMED DOUG,,400,"This ""Original Human Beatbox"" opened Doug E.'s, a chicken & waffle restaurant",Doug E. Fresh,NA
2020-09-25,NA,NA,NA,NA,NA,NA,NA
2020-09-25,J,SOUNDS LIKE A BOAT PART,,400,A large branch on a tree,bough,NA
2020-09-25,J,HEARD ON A TV DRAMA,,400,"""What you call love was invented by guys like me, to sell nylons""",Mad Men,NA
2020-09-25,J,COIF SUPPRESSANT,,400,"When it comes to hair wands, this 4-letter word can follow straightening or curling",an iron,NA
2020-09-25,J,TRAVELING ON THE INTERSTATE,,600,"(Jimmy of the Clue Crew presents by a display monitor.) I-5 runs from the Mexican border all the way up to become Canada's Highway 99, leading into this city, British Columbia's most populous",Vancouver,http://www.j-archive.com/media/2020-09-25_J_22a.jpg
2020-09-25,J,GUYS NAMED DOUG,,600,Magician Doug Henning played this title character in a Broadway musical about a medieval magician,Merlin,NA
2020-09-25,J,WJPY CLASSICAL RADIO,,600,"On Sunday at 2 P.M. I'll feature Vivaldi when I host my weekly show ""If It Ain't"" this musical period",Baroque,NA
2020-09-25,J,SOUNDS LIKE A BOAT PART,,600,To punch someone & knock or level him to the floor (of the boat?),deck,NA
2020-09-25,J,HEARD ON A TV DRAMA,,600,"""All of her tattoos are brand new""",Blindspot,NA
2020-09-25,J,COIF SUPPRESSANT,,600,"From the Hindi for ""tie"", it's a handkerchief used to tie your hair in place",a bandana,NA
2020-09-25,J,TRAVELING ON THE INTERSTATE,,NA,I-10 is nearly a mile high east of Tucson but below sea level in this city founded by de Bienville in 1718,New Orleans,NA
2020-09-25,J,GUYS NAMED DOUG,,800,Douglas Ginsburg's nomination for this post went up in smoke in 1987 when reports of drug use came out,a Justice of the Supreme Court,NA
2020-09-25,J,WJPY CLASSICAL RADIO,,800,"Next, a recording from a group making music since 1815, with the alliterative name the Handel & this Composer Society",Haydn,NA
2020-09-25,J,SOUNDS LIKE A BOAT PART,,800,To successfully incubate an egg,to hatch,NA
2020-09-25,J,HEARD ON A TV DRAMA,,800,"""Mr. Secretary, we're enacting continuity of government... sir, you are now the President of the United States""",Designated Survivor,NA
2020-09-25,J,COIF SUPPRESSANT,,800,"At the Oscars in 2019, Jason Momoa matched his velvet Fendi tux to the pink one of these on his wrist that ties his hair back",a scrunchie,http://www.j-archive.com/media/2020-09-25_J_18a.jpg
2020-09-25,J,TRAVELING ON THE INTERSTATE,,1000,"It's 2,906 miles on I-80 from San Francisco to Teaneck in this state; good thing we've got a full tank of gas",New Jersey,NA
2020-09-25,J,GUYS NAMED DOUG,,1000,"""The Long Dark Tea-Time of the Soul"" is a 1988 book by this British humorist",Douglas Adams,NA
2020-09-25,J,WJPY CLASSICAL RADIO,,1000,Time to liven up your commute with the overture to this 1866 Smetana opera about a young woman's marriage prospects,The Bartered Bride,NA
2020-09-25,J,SOUNDS LIKE A BOAT PART,,1000,To remove the shell or husk from beans or seeds,hull,NA
2020-09-25,J,HEARD ON A TV DRAMA,,1000,"""I am Pablo Emilio Escobar Gaviria. My eyes are everywhere""",Narcos,NA
2020-09-25,J,COIF SUPPRESSANT,,1000,"This scented hair oil or ointment gets its name from the Latin for ""apple""",pomade,NA
2020-09-25,DJ,PLAYS,,400,"In ""Twelve Angry Men"", the men make up this group",a jury,NA
2020-09-25,DJ,ALL THINGS BELGIAN,,400,"Bred near Malines, the Belgian Malinois is one of these that often works with the military",a dog,NA
2020-09-25,DJ,FLICK OF SEAGULLS,,400,"In this Disney film, Scuttle the seagull shows off his knowledge of human things to Ariel, telling her a fork is a ""dinglehopper""",The Little Mermaid,NA
2020-09-25,DJ,1920,,400,"This Republican won the presidential election, defeating Democrat James Cox in a landslide",Warren G. Harding,http://www.j-archive.com/media/2020-09-25_DJ_26.jpg
2020-09-25,DJ,ICE CREAM,,400,This hyphenated ice cream brand with a Danish-sounding name actually originated in the Bronx,Häagen-Dazs,NA
2020-09-25,DJ,"DOUBLE ""E"" FOR THEE",,400,To suddenly swerve in a different direction,veer (careen),NA
2020-09-25,DJ,PLAYS,,800,"Tracie Bennett was spot on as this legendary performer in ""End of the Rainbow"", set towards the end of her life",Judy Garland,NA
2020-09-25,DJ,ALL THINGS BELGIAN,,800,"Though the name we use contradicts the claim, the Belgians say they invented these, & enjoy smothering them in mayo, not ketchup",French fries,NA
2020-09-25,DJ,FLICK OF SEAGULLS,,800,Seagulls eat a lot of Paul Rudd's flying transports in this 2018 comic book sequel,Ant-Man and the Wasp,NA
2020-09-25,DJ,1920,,800,"Providing taxi service & pleasure flights, this airline was founded in Queensland, Australia",Qantas,NA
2020-09-25,DJ,ICE CREAM,,800,"When in Rome be sure to sample some of this smooth, creamy Italian ice cream, especially from places certified as artisanal",gelato,NA
2020-09-25,DJ,"DOUBLE ""E"" FOR THEE",,800,Mentions of these gentle people in the Bible are found in Psalm 22 & in Matthew 5,the meek,NA
2020-09-25,DJ,PLAYS,,NA,Bradley Cooper used no makeup or prosthetics in the role of John Merrick in a Broadway revival of this play,The Elephant Man,NA
2020-09-25,DJ,ALL THINGS BELGIAN,,1200,"A major European port, this Belgian city is also the center of the world's diamond industry",Antwerp,NA
2020-09-25,DJ,FLICK OF SEAGULLS,,1200,"In ""The Shallows"", Blake Lively names her seagull companion this, a pun on a ponytailed action star",Steven Seagull,NA
2020-09-25,NA,NA,NA,NA,NA,NA,NA
2020-09-25,DJ,ICE CREAM,,1200,Ice cream cones first became popular after appearing at the World's Fair in this city in 1904,St. Louis,NA
2020-09-25,DJ,"DOUBLE ""E"" FOR THEE",,1200,Vladimir Putin enjoys a cocktail made with horseradish & this veggie beloved in Russia,beets,NA
2020-09-25,DJ,PLAYS,,1600,"This Wendy Wasserstein play focuses on 3 Jewish siblings: Sara, Gorgeous & Pfeni",The Sisters Rosensweig,NA
2020-09-25,DJ,ALL THINGS BELGIAN,,1600,This Belgian surrealist often featured bowler hats in his paintings,(René) Magritte,NA
2020-09-25,DJ,FLICK OF SEAGULLS,,1600,"Annette Bening & Saoirse Ronan starred in ""The Seagull"", a 2018 adaptation of this Russian's play",Chekhov,NA
2020-09-25,NA,NA,NA,NA,NA,NA,NA
2020-09-25,DJ,ICE CREAM,,1600,The Japanese-inspired treat seen here is ice cream wrapped in this sweetened rice dough,mochi,http://www.j-archive.com/media/2020-09-25_DJ_15.jpg
2020-09-25,DJ,"DOUBLE ""E"" FOR THEE",,1600,Synonyms for this verb include consider & judge,to deem,NA
2020-09-25,DJ,PLAYS,,2000,"The musical ""Hello, Dolly!"" was based on this 1954 Thornton Wilder play that also featured Dolly Levi",The Matchmaker,NA
2020-09-25,DJ,ALL THINGS BELGIAN,,NA,"Sint-Niklaas, Belgium, has a museum of this Flemish cartographer who, around 1569, devised a way to depict a 3D globe on a 2D map",Mercator,http://www.j-archive.com/media/2020-09-25_DJ_20.jpg
2020-09-25,DJ,FLICK OF SEAGULLS,,2000,"A lone seagull draws first blood on this actress in Hitchcock's ""The Birds""",Tippi Hedren,NA
2020-09-25,NA,NA,NA,NA,NA,NA,NA
2020-09-25,DJ,ICE CREAM,,2000,A typical recipe for Israel's halva ice cream includes halva candy &/or this ground sesame paste,tahini,NA
2020-09-25,DJ,"DOUBLE ""E"" FOR THEE",,2000,Delicate & intricate patterns of thin gold or silver wire used as decoration,filigree,NA
2020-09-25,FJ,HIGHEST-PAID ATHLETES,,NA,"On Forbes' 2020 list of the 100 highest-paid athletes, at age 50 this active individual sportsman is the oldest",Phil Mickelson,NA
