date,round,category,comment,value,clue,response,link
2002-06-27,J,CHINA TOWN,,200,"Prince Charles was on hand when China took control of this territory on July 1, 1997",Hong Kong,NA
2002-06-27,J,A FEW GOOD MEN,,200,The 1973 Nobel Peace Prize went to Le Duc Tho who declined it & this Secretary of State who accepted,Henry Kissinger,NA
2002-06-27,J,"5 ""EASY"" PIECES",,200,"Proverbially, it follows ""Easy come""",easy go,NA
2002-06-27,J,WOLF,,200,It's the collective noun used to describe a group of wolves,a pack,NA
2002-06-27,J,THE SHINING,,200,"To make your mirrors shine, use window cleaner & a crumpled piece of this, maybe from the Sunday edition",newspaper,NA
2002-06-27,J,JACK NICHOLSON,(Alex: And what links all of these together...),200,Christopher Lloyd & Danny De Vito played mental patients alongside Jack in this 1975 Oscar winner,One Flew Over the Cuckoo\'s Nest,NA
2002-06-27,J,CHINA TOWN,,400,The name of this largest city in China is synonymous with kidnapping for naval servitude,Shanghai,NA
2002-06-27,J,A FEW GOOD MEN,,400,"(Cheryl gives the clue from the Babe Ruth Birthplace and Museum.)  In 1927 Babe Ruth & this fellow Yankee accounted for 107 home runs, one-quarter of the American League total",Lou Gehrig,http://www.j-archive.com/media/2002-06-27_J_16.jpg
2002-06-27,J,"5 ""EASY"" PIECES",,400,"(Sarah gives the clue from the Voodoo Museum in New Orleans.)  Charles Gandolfo, the late owner of the museum, was a voodoo consultant on this 1987 Dennis Quaid film",The Big Easy,http://www.j-archive.com/media/2002-06-27_J_04.jpg
2002-06-27,J,WOLF,,400,"Heard here, it's a sure way to let someone know you think he or she is cute",a wolf whistle,http://www.j-archive.com/media/2002-06-27_J_22.mp3
2002-06-27,J,THE SHINING,,400,"It's empty or foolish talk, or whiskey made illegally",moonshine,NA
2002-06-27,J,JACK NICHOLSON,(Alex: And what links all of these together...),400,"Jack appeared on this TV show twice, including the ""Opie Finds a Baby"" episode",The Andy Griffith Show,NA
2002-06-27,J,CHINA TOWN,,600,"After about 8 months, Chinese authorities ended martial law in his city in January 1990",Beijing,NA
2002-06-27,J,A FEW GOOD MEN,,600,Graduates of Georgia's Emory University include this controversial former Speaker of the House,Newt Gingrich,NA
2002-06-27,J,"5 ""EASY"" PIECES",,600,"A radio format of popular music in a soothing, undemanding style",easy listening,NA
2002-06-27,J,WOLF,,600,"By the mid-20th C. the few wolf populations left in the lower 48 were mainly in this state, home of the NBA's Timberwolves",Minnesota,NA
2002-06-27,J,THE SHINING,,600,"Unofficially, it's a nickname for New Mexico; officially, it's Florida's state nickname",the Sunshine State,NA
2002-06-27,J,JACK NICHOLSON,(Alex: And what links all of these together...),600,"This actress co-starred with Jack in both ""Heartburn"" & ""Ironweed""",Meryl Streep,NA
2002-06-27,J,CHINA TOWN,,NA,This city lends its name to the most well-known Chinese beer in the world,Qingdao,NA
2002-06-27,J,A FEW GOOD MEN,,800,In 1961 he rode in Vostok I,Yuri Gagarin,NA
2002-06-27,J,"5 ""EASY"" PIECES",,800,This toy from Hasbro uses a light bulb to do the cooking,an Easy Bake Oven,NA
2002-06-27,J,WOLF,,800,"Seen here, he reported on Operation Desert Storm for CNN",Wolf Blitzer,http://www.j-archive.com/media/2002-06-27_J_24.jpg
2002-06-27,J,THE SHINING,,800,"Famous poem that contains the lines ""By the shores of Gitche Gumee, by the shining Big-Sea-Water""","""(The Song of) Hiawatha""",NA
2002-06-27,J,JACK NICHOLSON,(Alex: And what links all of these together...),800,Jack played this role on the big screen; Cesar Romero played it on the small,the Joker,NA
2002-06-27,J,CHINA TOWN,,1000,This old name of the city now called Guangzhou is also an Ohio city famous for a sports hall of fame,Canton,NA
2002-06-27,J,A FEW GOOD MEN,,1000,The Cat in the Hat could tell you his pen name was Dr. Seuss,Theodor Geisel,NA
2002-06-27,J,"5 ""EASY"" PIECES",,1000,Linda Ronstadt took this Buddy Holly song to No. 5 in 1977,"""It\'s So Easy To Fall In Love""",NA
2002-06-27,J,WOLF,,1000,"Also known as the prairie wolf, it can be bred successfully with domestic dogs",the coyote,NA
2002-06-27,J,THE SHINING,,1000,"Some translations of Isaiah 14:12 call him ""Shining one"" or ""Shining star"", fallen from heaven; the KJV calls him this",Lucifer,NA
2002-06-27,J,JACK NICHOLSON,(Alex: And what links all of these together...),1000,Jack played a salty sailor & Randy Quaid was his prisoner in this 1973 film,The Last Detail,NA
2002-06-27,DJ,ART,,400,"In his ""Marilyn Monroe Diptych"", he created multiple images of the actress using a silk-screen process",Andy Warhol,NA
2002-06-27,DJ,BEATLES LYRICS,,400,"(Alex: All right, we need you to name the song, players.) ""But if you go carrying pictures of Chairman Mao, you ain't going to make it with anyone anyhow""","""Revolution""",NA
2002-06-27,DJ,IRREGULARS,,400,It's the organ that's acting irregularly if you've got arrhythmia,the heart,NA
2002-06-27,DJ,BROADCAST NEWS,,400,1981: 52 Americans are finally free after spending over a year captive in this country,Iran,http://www.j-archive.com/media/2002-06-27_DJ_18.wmv
2002-06-27,DJ,LITTLE SHOP OF HORRORS,,400,"His last horror story, ""Hop-Frog"", was written in 1849 & then, nevermore...",Edgar Allan Poe,NA
2002-06-27,DJ,IF THEY MARRIED...,,400,"If the TV ""Friend"" played by Jennifer Aniston wed frontier judge Roy & hyphenated her name, she'd be...",Rachel Green-Bean,NA
2002-06-27,DJ,ART,,800,This Leonardo fresco painted in a Milan convent dining hall began crumbling & fading during the artist's lifetime,The Last Supper,NA
2002-06-27,DJ,BEATLES LYRICS,,800,"""Should five percent appear too small, be thankful I don't take it all""","""Taxman""",NA
2002-06-27,DJ,IRREGULARS,,800,(Sarah gives the clue from the chalkboard.) Here's an example of an irregular version of this polygon,a pentagon,http://www.j-archive.com/media/2002-06-27_DJ_23.jpg
