date,round,category,comment,value,clue,response,link
2010-01-27,J,MEDICAL MATTERS,,200,"Hemicrania, literally ""pain on one side of the head"", gives us this word for a terrible pain in the head",migraine,NA
2010-01-27,J,"""OO"" WHO?",,200,"Before he was president, he was ""The Hero of San Juan Hill""",Teddy Roosevelt,NA
2010-01-27,J,LET'S PUNCTUATE,,200,It comes after an initial,a period,NA
2010-01-27,J,OPERA GLOSS,,200,"This term for the principal female singer of an opera company is Italian for ""first lady""",prima donna,NA
2010-01-27,J,IT'S NO WHITE,,200,"Shades of this include Dodger, steel & sky",blue,NA
2010-01-27,J,THE 7 DWARFS,,200,"The dwarfs' self-appointed leader, he wears glasses",Doc,NA
2010-01-27,J,MEDICAL MATTERS,,400,ADHD refers to attention deficit/ this disorder,hyperactivity,NA
2010-01-27,J,"""OO"" WHO?",,400,"This ""60 Minutes"" commentator first joined CBS in 1949 as a writer for ""Arthur Godfrey's Talent Scouts""",Andy Rooney,NA
2010-01-27,J,LET'S PUNCTUATE,,400,It replaces omitted letters in a contraction,an apostrophe,NA
2010-01-27,J,OPERA GLOSS,,400,"A ballabille is a section of dance music: Verdi used one in ""Macbeth"" to describe the dancing of them",the witches,NA
2010-01-27,J,IT'S NO WHITE,,400,"Often used to describe a black & shiny hair color, it's also the name of a black bird",a raven,NA
2010-01-27,J,THE 7 DWARFS,,400,This youngest of the 7 dwarfs is completely bald & speechless,Dopey,NA
2010-01-27,J,MEDICAL MATTERS,,600,Variant Creutzfeld-Jakob disease is a human form of this fatal brain disease of cattle,mad-cow disease,NA
2010-01-27,J,"""OO"" WHO?",,600,This man famous for his synthesizers faded out & passed away in 2005,(Robert) Moog,NA
2010-01-27,J,LET'S PUNCTUATE,,600,Sesquipedalian words on 2 lines of text are divided by this,a hyphen,NA
2010-01-27,J,OPERA GLOSS,,600,"A barcarolle has a lilting rhythm, suggesting the songs of these Venetian singers",gondoliers,NA
2010-01-27,J,IT'S NO WHITE,,NA,Light goldenrod is also known by this name because it resembles the color of the seeds from which we get linseed oil,flax,NA
2010-01-27,J,THE 7 DWARFS,,600,"Whenever Snow White's around, he blushes & bats his long eyelashes",Bashful,NA
2010-01-27,J,MEDICAL MATTERS,,800,"(Kelly of the Clue Crew shows two sponges.)  A sponge with larger holes can't absorb as much water the same way that this chronic disease affects the lungs, making the alveoli larger, but less efficient, at taking in oxygen",emphysema,http://www.j-archive.com/media/2010-01-27_J_19a.jpg
2010-01-27,J,"""OO"" WHO?",,800,"Long before his famous raid, he was the first pilot to fly across the U.S. in less than a day",(James) Doolittle,NA
2010-01-27,J,LET'S PUNCTUATE,,800,"When writing a time of day in the U.S., it separates the hours & minutes",a colon,NA
2010-01-27,J,OPERA GLOSS,,800,A piece of orchestral music played between 2 scenes of an opera,an interlude (or intermezzo),NA
2010-01-27,J,IT'S NO WHITE,,800,This brown pigment obtained from the secretion of the cuttlefish has a grayish-yellowish tint,sepia,NA
2010-01-27,J,THE 7 DWARFS,,800,Maybe this dwarf pictured with heavy eyelids needs a cup of coffee,Sleepy,NA
2010-01-27,J,MEDICAL MATTERS,,1000,Central vision is affected but peripheral vision is maintained in this degeneration,macular degeneration,NA
2010-01-27,J,"""OO"" WHO?",,1000,"Her writing includes a Wall Street Journal column & the books ""On Speaking Well"" & ""Patriotic Grace""",Peggy Noonan,NA
