date,round,category,comment,value,clue,response,link
2006-03-08,J,GOING DOWN TO LOUISVILLE,,200,Kaelin's Restaurant claims to have originated this all-American meat-&-dairy item,the cheeseburger,NA
2006-03-08,J,NFL HALL OF FAMERS BY NUMBER,,200,A quarterback:San Francisco 49ers No. 16,Joe Montana,NA
2006-03-08,J,2005 IG NOBEL PRIZES,,200,The Biology Ig Nobel was won by a team studying the odoriferous secretions of 131 of these toad cousins,frogs,NA
2006-03-08,J,WORD PUZZLES,,200,Probably what I'm having for dinner,leftovers,http://www.j-archive.com/media/2006-03-08_J_08.jpg
2006-03-08,J,BEETHOVEN,,200,"In the will-like ""Heiligenstadt Testament"" to his brothers in 1802, Beethoven lamented this infirmity",deafness,NA
2006-03-08,J,A SYMPHONY OF NINTHS,,200,"This 4-letter word for a time of day comes from the Latin for ""ninth hour""",noon,NA
2006-03-08,J,GOING DOWN TO LOUISVILLE,,400,The Filson Club's Kentuckiana collection includes a tree stump inscribed by this 18th century pioneer,Daniel Boone,NA
2006-03-08,J,NFL HALL OF FAMERS BY NUMBER,,400,A linebacker:Chicago Bears No. 51,Dick Butkus,NA
2006-03-08,J,2005 IG NOBEL PRIZES,,400,"2 men won in Fluid Dynamics for ""Pressures Produced When"" these birds ""Pooh"", published in Polar Biology",penguins,NA
2006-03-08,J,WORD PUZZLES,,400,"A good way to stay warm in Sudbury, Ontario, Canada, in January",to hop up and down,http://www.j-archive.com/media/2006-03-08_J_09.jpg
2006-03-08,J,BEETHOVEN,,400,"Of Mozart, Haydn or Bach, the one Beethoven studied under in his early 20s",Haydn,NA
2006-03-08,J,A SYMPHONY OF NINTHS,,400,"7 moons of our solar system are larger than this ninth planet, which some say should be reclassified",Pluto,NA
2006-03-08,J,GOING DOWN TO LOUISVILLE,,600,"Don't dive for the Olympic gold medal Muhammad Ali said he threw into this river--it's listed as ""impaired"" for swimming",Ohio River,NA
2006-03-08,J,NFL HALL OF FAMERS BY NUMBER,,600,A running back:Chicago Bears No. 34,Walter Payton,NA
2006-03-08,J,2005 IG NOBEL PRIZES,,600,Gauri Nanda won the Economics prize for inventing one of these that runs away & hides after doing its morning job,an alarm clock,NA
2006-03-08,J,WORD PUZZLES,,600,It's why talk radio has become so popular,there\'s nothing good on TV,http://www.j-archive.com/media/2006-03-08_J_10.jpg
2006-03-08,J,BEETHOVEN,,600,Total number of operas completed by Beethoven,one,NA
2006-03-08,J,A SYMPHONY OF NINTHS,,600,Muslims may hope this ninth month of their calendar goes by fast,Ramadan,NA
2006-03-08,J,GOING DOWN TO LOUISVILLE,,800,This symbol on Louisville's official seal represents French aid during the Revolutionary War,the fleur-de-lis,NA
2006-03-08,J,NFL HALL OF FAMERS BY NUMBER,,800,A quarterback:Minnesota Vikings No. 10,Fran Tarkenton,NA
2006-03-08,J,2005 IG NOBEL PRIZES,,800,2 U.K. minds won the Peace Ig Nobel for analyzing brain cells of locusts that were watching this 1977 George Lucas film,Star Wars,NA
2006-03-08,J,WORD PUZZLES,,800,What you'll need to be to win,ready for anything,http://www.j-archive.com/media/2006-03-08_J_11.jpg
