date,round,category,comment,value,clue,response,link
1988-03-15,J,FORMER CAPITALS,,100,"Shortly after taking power, the Bolsheviks moved the Russian capital back to Moscow from this city",St. Petersburg (Petrograd),NA
1988-03-15,J,CARTOONS,,100,"To get out of trouble, Felix the Cat reached into this",magic bag (of tricks),NA
1988-03-15,J,COLLEGES,,100,Ivy League school originally called the College of New Jersey,Princeton,NA
1988-03-15,J,BEER,,100,"Though it won a gold medal at the 1878 World's Fair, it prefers to sport a blue ribbon",Pabst,NA
1988-03-15,J,BROADWAY LYRICS,,100,"""You coax the blues right out of this, Mame""",the horn,NA
1988-03-15,J,"STARTS WITH ""H""",,100,"A cab, or a second-rate writer who might be riding in it",hack,NA
1988-03-15,J,FORMER CAPITALS,,200,"A former capital of Canada, it's the country's oldest city",Quebec (City),NA
1988-03-15,J,CARTOONS,,200,"Though these 2 magpies looked alike, 1 had a Brooklyn accent, 1 a British accent",Heckle & Jeckle,NA
1988-03-15,J,COLLEGES,,200,"In 1805, in his junior year, James F. Cooper was expelled from this Conn. college for frivolity",Yale,NA
1988-03-15,J,BEER,,200,"If you pour your beer in the center of the glass rather than the side, you'll get more of this",foam (head),NA
1988-03-15,J,BROADWAY LYRICS,,200,"""I've grown accustomed to her looks; accustomed to her voice; accustomed to"" this",her face,NA
1988-03-15,J,"STARTS WITH ""H""",,200,It gets 2 beats in 4/4 time,half note,NA
1988-03-15,J,FORMER CAPITALS,,300,"Under the Muslims, Cordoba was this country's capital",Spain,NA
1988-03-15,J,CARTOONS,,300,"Though Dudley Do-Right always rescued Nell, she loved  this animal of his more",Horse,NA
1988-03-15,J,COLLEGES,,300,"Romberg's musical ""The Student Prince"" takes place at the university in this German city",Heidelberg,NA
1988-03-15,J,BEER,,300,"This plant, related to marijuana, is used to flavor beer",hops,NA
1988-03-15,J,BROADWAY LYRICS,,300,"In ""Camelot"", it's ""that lovely month when ev'ryone goes blissfully astray""",May,NA
1988-03-15,J,"STARTS WITH ""H""",,300,Term for fixtures that are turned down just before the curtain goes up,house lights,NA
1988-03-15,J,FORMER CAPITALS,,400,"Tradition says this 1st capital of Ancient Egypt was founded by its 1st king, Menes",Memphis,NA
1988-03-15,J,CARTOONS,,400,This Friz Freleng character was touted as the world's fastest mouse,Speedy Gonzales,NA
1988-03-15,J,COLLEGES,,400,"Commonly used to designate entire University of Paris, it's actually just one building of it",Sorbonne,NA
1988-03-15,J,BEER,,400,"Ads for this beer say, ""Come to think of it, I'll have"" 1 of these",Heineken,NA
1988-03-15,J,BROADWAY LYRICS,,400,"""Button up"" this ""when the wind is free, take good care of yourself, you belong to me""",your overcoat,NA
1988-03-15,J,"STARTS WITH ""H""",,400,16th century French Calvinists,Huguenots,NA
1988-03-15,J,FORMER CAPITALS,,500,1 of 2 former national capitals of Pakistan,Rawalpindi (or Karachi),NA
1988-03-15,J,CARTOONS,,NA,His niece & nephew are Knothead & Splinter,Woody Woodpecker,NA
1988-03-15,J,COLLEGES,,500,"West Point, N.Y. is home to the U.S. Military Academy while Kings Point, N.Y. is home to this academy",U.S. Merchant Marine Academy,NA
1988-03-15,J,BEER,,500,The names of more American brands of beer begin with this 3-letter word than any other,old,NA
1988-03-15,J,BROADWAY LYRICS,,500,"""Pal Joey"" song that begins ""I'm wild again, beguiled again""","""Bewitched, Bothered, and Bewildered"" or ""Bewitched""",NA
1988-03-15,J,"STARTS WITH ""H""",,500,"Named for a 17th c. liveryman, it's the appearance of free will when there's actually no choice at all",Hobson\'s choice,NA
1988-03-15,DJ,VERMONTERS,,200,"He demanded the surrender of Fort Ticonderoga ""in the name of the Great Jehovah & the Continental Congress""",Ethan Allen,NA
1988-03-15,DJ,WOMEN IN FICTION,,200,Peter Pan's Darling,Wendy,NA
1988-03-15,DJ,FAMILIAR PHRASES,,200,"Some say the ""T"" in ""It suits you to a T"" refers to this drafting tool used for precise drawings",T-square,NA
1988-03-15,NA,NA,NA,NA,NA,NA,NA
1988-03-15,DJ,THE 20TH CENTURY,,200,"In 1956, 3 U.S. physicists won Nobel Prize for this which allowed electronic miniaturization",transistor,NA
1988-03-15,DJ,CELEBRITY ODD JOBS,,200,Singing bellboy Aaron Chwatt got his stage name from his hair color & the buttons on his uniform,Red Buttons,NA
1988-03-15,DJ,VERMONTERS,,400,"On Aug. 3, 1923, in Plymouth Notch, Vermont, he became only president to be sworn into office by his father",Calvin Coolidge,NA
1988-03-15,DJ,WOMEN IN FICTION,,400,"In some versions of the legend, Tristan has 2 lovers, both named this",Isolde,NA
