date,round,category,comment,value,clue,response,link
1997-12-04,J,ANIMALS,,100,"In a matter of minutes, a school of these South American fish can reduce a large mammal to a skeleton",Piranha,NA
1997-12-04,J,WORLD HISTORY,,100,"In 1934 & 1935 this Chinese Communist leader led the Red Army on the ""Long March""",Mao Tse-tung,NA
1997-12-04,J,TELEVISION,,100,"In January 1997 he bid a tearful farewell after almost 15 years as ""Today"" Show co-host",Bryant Gumbel,NA
1997-12-04,J,CANNIBAL CUISINE,,100,"When a simple salad won't do, a cannibal might feed on ""Hearts of"" this tree",Palm,NA
1997-12-04,J,COLLEGES & UNIVERSITIES,,100,Encarta says this Massachusetts school has the largest private endowment of any university in the world,Harvard,NA
1997-12-04,J,MONOSYLLABLES,,100,"It's the contraction for ""am not"" & it is in the dictionary",Ain\'t,NA
1997-12-04,J,ANIMALS,,200,"A popular performer at aquariums, this dolphin is named for the shape of its snout",Bottlenose dolphin,NA
1997-12-04,J,WORLD HISTORY,,200,In 1826 this Low Country established its first tea plantations on Java,The Netherlands (Holland),NA
1997-12-04,J,TELEVISION,,200,"Formerly Rhoda's sister Brenda, Julie Kavner now provides the voice of this Simpson matriarch",Marge Simpson,NA
1997-12-04,J,CANNIBAL CUISINE,,200,"After a hard day, a cannibal might kick off his shoes & dine on filet of this fish",Sole,NA
1997-12-04,J,COLLEGES & UNIVERSITIES,,200,This Baltimore university is noted for its medical school & the Peabody Conservatory of Music,Johns Hopkins,NA
1997-12-04,J,MONOSYLLABLES,,200,"Under calmer circumstances, this interjection is a word for the male human being",Man!,NA
1997-12-04,J,ANIMALS,,300,"These swift felines of Africa & Asia are also known as ""hunting leopards""",Cheetahs,NA
1997-12-04,J,WORLD HISTORY,,300,"Before the Battle of Trafalgar, he told his fleet, ""England expects every man will do his duty""",Lord Nelson,NA
1997-12-04,J,TELEVISION,,300,In 1996 Anthony Edwards & Eric Roberts starred in a TV adaptation of this Truman Capote tale,In Cold Blood,NA
1997-12-04,J,CANNIBAL CUISINE,,300,"A well-stocked cannibal kitchen would be armed with this tubular pasta, a favorite with cannibal kids",Elbow macaroni,NA
1997-12-04,J,COLLEGES & UNIVERSITIES,,300,"This university near Palo Alto, California was founded by a railroad magnate & named for his son",Stanford,NA
1997-12-04,J,MONOSYLLABLES,,300,This expression of gratitude also refers to one's grateful feelings,Thanks,NA
1997-12-04,J,ANIMALS,,400,The name of this graceful antelope may remind you of a classic Chevy,Impala,NA
1997-12-04,J,WORLD HISTORY,,400,"Stephen I, the son of a Magyar prince, became king of this country in 1000 A.D.",Hungary,NA
1997-12-04,J,TELEVISION,,400,"Premiering in 1997 & set in a California coastal community, it's Aaron Spelling's first daytime soap",Sunset Beach,NA
1997-12-04,J,CANNIBAL CUISINE,,400,For dessert a cannibal might indulge on ice cream & this delicate sponge cake shaped like a feminine digit,Ladyfingers,NA
1997-12-04,J,COLLEGES & UNIVERSITIES,,400,"This Canadian region's Aurora College, formerly Arctic College, has its main campus in Yellowknife",Northwest Territories,NA
1997-12-04,J,MONOSYLLABLES,,400,This slang noun for a painful injury comes from what you say when you get hurt,Ouch,NA
1997-12-04,J,ANIMALS,,500,These Arctic rodents famous for their mass migrations are a favorite food of the snowy owl,Lemmings,NA
1997-12-04,J,WORLD HISTORY,,500,In 1920 the League of Nations gave this country a mandate to administer the territory of Namibia,South Africa,NA
1997-12-04,J,TELEVISION,,500,From 1985 to 1992 Richard Dean Anderson played this resourceful agent for the Phoenix Foundation,MacGyver,NA
1997-12-04,J,CANNIBAL CUISINE,,NA,A favorite among cannibals is this sausage or jellied meat called fromage de tete in France,Head cheese,NA
1997-12-04,J,COLLEGES & UNIVERSITIES,,500,"This country had no university until 1986, when Sultan Qaboos University opened in the Muscat area",Oman,NA
1997-12-04,J,MONOSYLLABLES,,500,"An expression of disdain, or a ""Bear of very little brain""",Pooh,NA
1997-12-04,DJ,LESSER-KNOWN MOVIES,,200,Molly Ringwald played Cordelia in Jean-Luc Godard's unique version of this tragedy,King Lear,NA
1997-12-04,DJ,METALS,,200,"The addition of chromium to this alloy makes it extra strong & ""stainless""",Steel,NA
1997-12-04,DJ,ART & ARTISTS,,200,"This Spaniard painted religious works like the ""Madonna of Port-Lligat"" & those famous melting watches",Salvador Dali,NA
1997-12-04,DJ,LANGUAGES,,200,"""Pehea oe?"" means ""How are you?"" in this language spoken in the 50th state",Hawaiian,NA
1997-12-04,DJ,AMERICAN LITERATURE,,200,"Mark Twain used the tall tale form in his book about ""Life on"" this river",Mississippi River,NA
1997-12-04,DJ,"TAKING YOUR ""Q""",,200,"As this substance is denser than the human body, you may drown in it, but you won't sink",Quicksand,NA
1997-12-04,DJ,LESSER-KNOWN MOVIES,,400,"He took time off from playing Barney Fife to hook the title role in ""The Incredible Mr. Limpet""",Don Knotts,NA
1997-12-04,DJ,METALS,,400,Amalgams are alloys of this liquid metal combined with other metals,Mercury,NA
1997-12-04,DJ,ART & ARTISTS,,NA,In 1892 this French artist painted the nightclub waltzers seen here:,Toulouse-Lautrec,NA
1997-12-04,DJ,LANGUAGES,,400,This language whose native speakers call it Svensk has some loanwords from French,Swedish,NA
1997-12-04,DJ,AMERICAN LITERATURE,,400,"He wrote ""A Wonder-Book for Girls and Boys"" to capitalize on the success of ""The Scarlet Letter""",Nathaniel Hawthorne,NA
1997-12-04,DJ,"TAKING YOUR ""Q""",,400,In the 1980s the Supreme Court approved the use of these in hiring to remedy past discrimination,Quotas,NA
1997-12-04,DJ,LESSER-KNOWN MOVIES,,600,"In a 1975 film Sally Kellerman & Mackenzie Phillips are the ""Gold Dust Twins"" who kidnap this title character",Rafferty,NA
1997-12-04,DJ,METALS,,600,The pewter used to make bowls & tea services is at least 90% this metal,Tin,NA
1997-12-04,DJ,ART & ARTISTS,,600,"""The Oxbow"" is one of the most famous paintings produced by this Landscape ""school"" named for a river",Hudson River School,NA
1997-12-04,DJ,LANGUAGES,,600,It's the language you'd expect a native Rhodian to speak,Greek (island of Rhodes),NA
1997-12-04,DJ,AMERICAN LITERATURE,,600,"He described the setting of ""Cannery Row"" as ""A poem, a stink...a habit, a nostalgia, a dream""",John Steinbeck,NA
1997-12-04,DJ,"TAKING YOUR ""Q""",,600,"For convicted British traitors of yore, this procedure followed drawing, or disembowelment",Quartering,NA
1997-12-04,DJ,LESSER-KNOWN MOVIES,,800,"Francis Ford Coppola followed ""The Godfather"" with this film starring Gene Hackman as a wiretapper",The Conversation,NA
1997-12-04,NA,NA,NA,NA,NA,NA,NA
