date,round,category,comment,value,clue,response,link
2002-07-01,J,STATE CAPITALS,,200,"In the spring and summer, a million bats gather under the Congress Avenue Bridge in this ""Lone Star State"" capital",Austin,NA
2002-07-01,J,LET'S GO EAT,,200,Competing establishments called Ray's vie to sell New Yorker's this Italian specialty,pizza,NA
2002-07-01,J,HOW ABOUT A REVIVAL?,,200,"""Unchain The Dogs Of War"" was a song featured in this March King's operetta ""The Bride-Elect""",(John Philip) Sousa,NA
2002-07-01,J,WILD WEST TALK,,200,"A cowboy called his knife & spoon ""eating irons"", & his pistols these ""irons""",shootin\' irons,NA
2002-07-01,J,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),200,"In 1976 you could reassemble the painting from 3 of these, on sale for 13 cents each",stamps,NA
2002-07-01,J,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",200,It's a synonym for Bolshevik,Red,NA
2002-07-01,J,STATE CAPITALS,,400,"This Alabama capital is home to the Civil Rights Memorial, designed by Maya Lin",Montgomery,NA
2002-07-01,J,LET'S GO EAT,,400,"If you're in this city & in the mood for meat, your choices include Morton's, the Pump Room & Mike Ditka's",Chicago,NA
2002-07-01,J,HOW ABOUT A REVIVAL?,,400,"In a song from 1930's ""Simple Simon"", it's the title rate of ""A Dance""",Ten Cents (A Dance),NA
2002-07-01,J,WILD WEST TALK,,400,"Profession of a ""sawbones""",a doctor,NA
2002-07-01,J,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),400,"The artist, Archibald Willard, didn't serve in the Revolution, but with the 86th Ohio Volunteers in this war",the Civil War,NA
2002-07-01,J,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",400,The largest living animal on earth has this color in its name,a blue whale,NA
2002-07-01,J,STATE CAPITALS,,600,The growth of this capital was stimulated by the discovery of the Comstock Lode,Carson City (Nevada),NA
2002-07-01,J,LET'S GO EAT,,600,"This chain serves Friday's Fajitas on Saturday, Sunday & Monday too-- it's one of their trademarks",TGI Fridays,NA
2002-07-01,J,HOW ABOUT A REVIVAL?,,600,"The 1910 musical ""Hans the Flute Player"" was inspired by this legend",the Pied Piper,NA
2002-07-01,J,WILD WEST TALK,,600,"Borrowed from Spanish, this word means ""right now, quickly""; it can follow ""vamoose""",pronto,NA
2002-07-01,J,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),600,An early version is in a diplomatic reception room at this cabinet department's headquarters,the State Department,NA
2002-07-01,J,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",600,The one that's not a label of Johnnie Walker,White,NA
2002-07-01,J,STATE CAPITALS,,NA,"Appropriately, this capital built a full-scale replica of the Santa Maria in 1991",Columbus (Ohio),NA
2002-07-01,J,LET'S GO EAT,,800,"Alitoto's in San Francisco is credited with inventing cioppino, this type of stew",a fish stew,NA
2002-07-01,J,HOW ABOUT A REVIVAL?,,800,"With song like ""And So He Died"" & ""A Cup Of Tea"", 1950's ""Happy as Larry""starred this man, later a penguin on TV",Burgess Meredith,NA
2002-07-01,J,WILD WEST TALK,,800,"A ""barking squirrel"" was this varmint",a prairie dog,NA
2002-07-01,J,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),800,Hugh Mosher was the model for the man blowing on this & his family still has the instrument,the fife,NA
2002-07-01,J,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",800,It's the color of the flag that stops an auto race before the finish,red,NA
2002-07-01,J,STATE CAPITALS,,1000,"It's the only ""burg"" that's a state capital",Harrisburg (Pennsylvania),NA
2002-07-01,J,LET'S GO EAT,,1000,Chapter One is a restaurant housed in this world capital's Writers Museum off Parnell Square,Dublin,NA
2002-07-01,J,HOW ABOUT A REVIVAL?,,1000,"Producer George White's show called these ""of 1925"" included the song ""Beware Of The Girl With A Fan""",The Scandals,NA
2002-07-01,J,WILD WEST TALK,,1000,"This term for a newcomer was first applied to imported cattle, unaccustomed to walking long distances",a tenderfoot,NA
2002-07-01,J,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),1000,"Appropriately, the painting first gained wide notice in this 1876 exhibition in Philadelphia",the Centennial Exhibition,NA
2002-07-01,J,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",1000,It's the only one in the title of an Oscar-winning song,"""White Christmas""",NA
2002-07-01,DJ,SONNETS,,400,"He wrote, ""Shall I compare thee to a summer's day? Thou art more lovely and more temperate""",Shakespeare,NA
2002-07-01,DJ,G-MEN & WOMEN,,400,"(Cheryl gives the clue from the National Air and Space Museum.) This is the actual Mercury spacecraft, Friendship 7, in which he orbited the Earth February 20, 1962",John Glenn,http://www.j-archive.com/media/2002-07-01_DJ_08.jpg
2002-07-01,DJ,ANNIVERSARY GIFTS,,400,For our 30th I splurged & got you this 1971 Janis Joplin album on original vinyl,Pearl,NA
2002-07-01,DJ,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",400,The Mafia crops up twice in the Encarta article on this largest Mediterranean island,Sicily,NA
2002-07-01,DJ,GUINNESS SPORTS RECORDS,,400,"At 964 yards, the seventh at the Satsuki golf course in Sano, Japan hold this record",the longest hole of a golf course,NA
2002-07-01,DJ,DIACRITICAL MARKS,,400,"It may be found above a Polish Z, or in World Wide Web addresses",a dot,NA
2002-07-01,DJ,SONNETS,,800,"Work that contains the line ""I love thee with the breath, smiles, tears, of all my life!""","""How Do I Love Thee?"" (Sonnets from the Portuguese)",NA
2002-07-01,DJ,G-MEN & WOMEN,,800,"This Hungarian actress once remarked, ""I never hated a man enough to give him his diamonds back""",Zsa Zsa Gabor,NA
2002-07-01,DJ,ANNIVERSARY GIFTS,,800,I bet you didn't expect 50 hours of episodes of this Bea Arthur-Rue McClanahan series for our 50th anniversary,Golden Girls,NA
2002-07-01,DJ,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",800,Genoa's ceding of this island to France in 1768 made Napoleon (born there in 1769) French,Corsica,NA
2002-07-01,DJ,GUINNESS SPORTS RECORDS,,800,"Red Rock, one of these, a Brahma-Hereford mix, bucked off a record 312 riders",a bull,NA
2002-07-01,DJ,DIACRITICAL MARKS,,800,"When typing in Microsoft Word, ctrl-alt-shift-? will do this to the question mark, as in Spanish",in vert it or turn it upside down,NA
2002-07-01,DJ,SONNETS,,1200,"It's uncertain whether his ""On His Blindness"" referred to his physical affliction or doubts about his poetic talent",(John) Milton,NA
2002-07-01,DJ,G-MEN & WOMEN,,1200,It was the Buddha's family name,Gautama,NA
2002-07-01,DJ,ANNIVERSARY GIFTS,,1200,For our fifth anniversary I got you an autographed photo of this first wife of Robert Wagner,Natalie Wood,NA
2002-07-01,DJ,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",1200,"The statue seen here was found on this island in the Aegean, an ""arm"" of the Mediterranean",Milos,http://www.j-archive.com/media/2002-07-01_DJ_03.jpg
2002-07-01,DJ,GUINNESS SPORTS RECORDS,,1200,"The most points in an NBA game, the most points & most complete games played in an NBA season-- this guy",(Wilt) Chamberlain,NA
2002-07-01,DJ,DIACRITICAL MARKS,,NA,"The name of this U.S. state can be spelled with an okina, or glottal stop",Hawai\'i,NA
2002-07-01,DJ,SONNETS,,NA,"In John Donne's ""Holy Sonnets"", it precedes ""Though some have called thee mighty and dreadful, for thou art not so""","""Death Be Not Proud""",NA
2002-07-01,DJ,G-MEN & WOMEN,,1600,"This existential Frenchman's plays include ""The Maids"" & ""The Balcony""",Jean Genet,NA
2002-07-01,DJ,ANNIVERSARY GIFTS,,1600,Forgot our 14th? Tusk...Tusk... How about a trip to this French-speaking neighbor of Liberia,Ivory Coast,NA
2002-07-01,DJ,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",1600,The Emperor Tiberius lived on this island at the entrance to the Bay of Naples,Capri,NA
2002-07-01,DJ,GUINNESS SPORTS RECORDS,,1600,"Having won a total of 20 titles, this American-born woman is queen of Wimbledon",Billie Jean King,NA
2002-07-01,DJ,DIACRITICAL MARKS,,1600,"(Cheryl gives the clue in front of a chalkboard.) In French, là with this accent means ""there""; la without it means ""the""",an accent grave,http://www.j-archive.com/media/2002-07-01_DJ_25.jpg
2002-07-01,DJ,SONNETS,,2000,"Last name of brother & sister poets Dante Gabriel & Christina Georgina, both of whom wrote sonnets",Rossetti,NA
2002-07-01,DJ,G-MEN & WOMEN,,2000,She was the first woman to lead the world's largest democracy,Indira Gandhi,NA
2002-07-01,DJ,ANNIVERSARY GIFTS,,2000,"For our 20th, how about a cruise to this body of water between Vietnam & the Philippines",the South China Sea,NA
2002-07-01,DJ,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",2000,"From 1530 to 1798 the Knights Hospitalers had control of this island, now a republic including Gozo & Comino",Malta,NA
2002-07-01,DJ,GUINNESS SPORTS RECORDS,,2000,In 1993 Tyler Farstad did 97 consecutive double-leg circles on this gym apparatus,the pommel horse,NA
2002-07-01,DJ,DIACRITICAL MARKS,,2000,The circumflex in the French words hôtel & hôpital signifies that this letter once followed the o,an s,NA
2002-07-01,FJ,FILMS OF THE 1930s,,NA,"Parts of ""I Pagliacci"" & ""Il trovatore"" are performed in this 1935 comedy",A Night at the Opera,NA
