date,round,category,comment,value,clue,response,link
2002-04-23,J,THE LUNGS,,200,Canopic jars were used to store the lungs of these preserved bodies in ancient Egypt,mummies,NA
2002-04-23,J,"HAIL, HAIL, ROCK 'N' ROLL",,200,"His 1964 hit ""Oh, Pretty Woman"" received a Grammy nomination, but lost; a 1990 remake won him a Grammy",Roy Orbison,NA
2002-04-23,J,20th CENTURY NAMES,,200,"The last Freemason to be U.S. president, he served for 2 years in the 1970s",Gerald Ford,NA
2002-04-23,J,MAN ON BOARD,,200,A.B. to a Brit is this kind of seaman,able-bodied,NA
2002-04-23,J,AIMING TO SUCCEED,,200,"On Dec. 31, 1999 he stepped down & named Vladimir Putin to succeed him",Boris Yeltsin,NA
2002-04-23,J,"""G"" WHIZ!",,200,An invention [...] this 15th century man created the work seen here,Gutenberg,http://www.j-archive.com/media/2002-04-23_J_01.jpg
2002-04-23,J,THE LUNGS,,400,"(Cheryl of the Clue Crew presents the clue from a doctor's office)Inhalers like this are used to treat this common lung condition from the Latin for ""breathe hard""",asthma,http://www.j-archive.com/media/2002-04-23_J_12a.jpg
2002-04-23,J,"HAIL, HAIL, ROCK 'N' ROLL",,400,"Early copies of this group's ""Vs."" album carried the title ""Five Against One"" after a lyric in ""Animal""",Pearl Jam,NA
2002-04-23,J,20th CENTURY NAMES,,400,"Often called the 20th century's greatest artist, he died at age 91 in 1973",Pablo Picasso,NA
2002-04-23,J,MAN ON BOARD,,400,"If a CEO decides to become a CPO in the navy, he's shifted from ""chief executive officer"" to this",chief petty officer,NA
2002-04-23,J,AIMING TO SUCCEED,,400,In 1958 Leonard Bernstein succeeded Dimitri Mitropoulos as music director of this orchestra,the New York Philharmonic,NA
2002-04-23,J,"""G"" WHIZ!",,400,Graceful and swift African native seen here,a gazelle,http://www.j-archive.com/media/2002-04-23_J_02.jpg
2002-04-23,J,THE LUNGS,,600,"(Hi-ho!  Kermit the Frog here!)On land frogs get a lot of their oxygen through the lungs; under water, we get it only through this organ",the skin,NA
2002-04-23,J,"HAIL, HAIL, ROCK 'N' ROLL",,600,"Nicknamed ""The Killer"", he was arrested in 1976 for brandishing a gun outside the gates of Graceland",Jerry Lee Lewis,NA
2002-04-23,J,20th CENTURY NAMES,,600,"Winning in 1948, he was the first American Olympic figure skating champion",(Dick) Button,NA
2002-04-23,J,MAN ON BOARD,,600,"Traditionally, the man who works this on a ship is nicknamed ""sparks""",the radio,NA
2002-04-23,J,AIMING TO SUCCEED,,600,"England's Queen Anne was succeeded in 1714 by the first king of this name, who barely spoke English",George,NA
2002-04-23,J,"""G"" WHIZ!",,600,"Known for his naturalism this Spanish master's ""Portrait of the Duchess of Alba"" is seen here",Goya,http://www.j-archive.com/media/2002-04-23_J_03a.jpg
2002-04-23,J,THE LUNGS,,800,Scientists think it may be a way of ventilating the lungs (or just showing that you're bored),yawning,NA
2002-04-23,J,"HAIL, HAIL, ROCK 'N' ROLL",,800,"Beginning with ""Saving All My Love For You"", she had 3 No. 1 singles on her debut album",Whitney Houston,NA
2002-04-23,J,20th CENTURY NAMES,,800,"Of the U.S. WWII generals of 5-star rank, the one who didn't graduate from West Point (did he ""plan"" it that way?)",Marshall,NA
2002-04-23,J,MAN ON BOARD,,800,"If Lionel Richie commanded a group of ships, he'd be one of these (musically, he already was)",a commodore,NA
2002-04-23,J,AIMING TO SUCCEED,,800,"Seen here, she's the successor to Sandy Berger as U. S. National Security Advisor",Condoleezza Rice,http://www.j-archive.com/media/2002-04-23_J_09.jpg
2002-04-23,J,"""G"" WHIZ!",,800,"Noisy Australian insectivore, seen here",a gecko,http://www.j-archive.com/media/2002-04-23_J_04.jpg
2002-04-23,J,THE LUNGS,,1000,"From the Latin for ""lung"", it's the adjective for the veins & arteries that move blood through the lungs",pulmonary,NA
2002-04-23,J,"HAIL, HAIL, ROCK 'N' ROLL",,1000,"Peter & Gordon's ""A World Without Love"" was penned by this legendary British pair",Lennon & McCartney,NA
2002-04-23,J,20th CENTURY NAMES,,1000,In 1992 he became the first African-American to be nominated for a Best Director Oscar,John Singleton,NA
2002-04-23,J,MAN ON BOARD,,1000,"On a ship, it's the person who deals with the ship's supplies; off the ship, it's a candlemaker",chandler,NA
2002-04-23,J,AIMING TO SUCCEED,,NA,"He died at Castel Gandolfo on August 6, 1978 & was succeeded for a short time by the man born Albino Luciani",Pope Paul VI,NA
2002-04-23,J,"""G"" WHIZ!",,1000,"One of the founders of Europe's scientific revolution, he's the Pisa-born man seen here",Galileo,http://www.j-archive.com/media/2002-04-23_J_05.jpg
2002-04-23,DJ,THE OLD TESTAMENT,,400,"Jacob loved this son ""more than all his children, because he was the son of his old age""",Joseph,NA
2002-04-23,DJ,THE CHORUS,,400,"Part II of Handel's ""Messiah"" closes with this number","the ""Hallelujah Chorus""",NA
2002-04-23,DJ,ANAGRAMMED COUNTRIES,,400,Dagomba is spoken there:  GO TO,Togo,NA
