date,round,category,comment,value,clue,response,link
2005-07-07,J,PERU,,200,"Peru's national drink is pisco sour, a blend of lime juice, syrup, bitters & a heady brandy made from this vine fruit",Grapes,NA
2005-07-07,J,'60s TV ACTORS,,200,"Tony Dow as Wally & this guy as ""The Beaver""",Jerry Mathers,NA
2005-07-07,J,ANIMAL AKA,,200,How much wood would a woodchuck chuck on February 2nd when it's known by this name,a groundhog,NA
2005-07-07,J,A FOOD ATTITUDE,,200,James Brown could tell you that lemon is a popular variety of this flat-bodied food fish,sole,NA
2005-07-07,J,BY THE HUNDREDS,,200,The first pay-per-call service with this prefix let viewers give their views on a 1980 presidential debate,1-900,NA
2005-07-07,J,RHYME TIME,,200,A sentimental song about a Waldorf or Caesar,a salad ballad,NA
2005-07-07,J,PERU,,400,The Uro Archipelago in this lake consists of about 40 inhabitable islands made of woven totora reeds,Lake Titicaca,NA
2005-07-07,J,'60s TV ACTORS,,400,"""Bonanza"" featured Michael Landon, Pernell Roberts & this man as Ben",Lorne Greene,NA
2005-07-07,J,ANIMAL AKA,,400,"2-word name for the critter also known as a puma, a cougar & a catamount",a mountain lion,NA
2005-07-07,J,A FOOD ATTITUDE,,400,"Describing food that is unclean, ""treyf"" is the Yiddish opposite of this term",kosher,NA
2005-07-07,J,BY THE HUNDREDS,,400,Roman numeral D,500,NA
2005-07-07,J,RHYME TIME,,400,A quick drawing of a curly-haired dog,a poodle doodle,NA
2005-07-07,J,PERU,,600,Lima's Palacio de Gobierno was built in 1938 on the site of this Spanish conquistador's palace,Pizarro,NA
2005-07-07,J,'60s TV ACTORS,,600,Adam West was Bruce Wayne; this man played Dick Grayson,(Burt) Ward,NA
2005-07-07,J,ANIMAL AKA,,600,"Felis pardalis, this small wildcat of South America, is also known as a ""painted leopard""",the ocelot,NA
2005-07-07,J,A FOOD ATTITUDE,,600,One of these of lamb should provide about seven chops,a rack of lamb,http://www.j-archive.com/media/2005-07-07_J_26.jpg
2005-07-07,J,BY THE HUNDREDS,,600,It's the shortest distance in the Summer Olympics track events,the 100 meters,NA
2005-07-07,J,RHYME TIME,,600,A story with a moral about Adam & Eve's second son,an Abel fable,NA
2005-07-07,J,PERU,,800,He served as Peru's first ambassador to the Soviet Union before moving his diplomatic skills to the U.N.,(Javier) Perez de Cuellar,NA
2005-07-07,J,'60s TV ACTORS,,800,"On ""Mission: Impossible"" Martin Landau played Rollin Hand & this real-life wife was Cinnamon Carter",Barbara Bain,NA
2005-07-07,J,ANIMAL AKA,,800,"Due to its apetite, the wolverine is also known as this, as if it committed one of the 7 Deadly Sins",the glutton,NA
2005-07-07,J,A FOOD ATTITUDE,,800,Slyders & Cheese Sticks are highlights of the cuisine offered at this hamburger chain,White Castle,NA
2005-07-07,J,BY THE HUNDREDS,,800,"The Queen might enjoy polishing off 40s of this ""Olde"" malt liquor from Miller Brewing Company",Olde English 800,NA
2005-07-07,J,RHYME TIME,,800,Salute that grand old university in New Haven,hail Yale,NA
2005-07-07,J,PERU,,1000,"Several Indian languages are spoken in Peru, including this one that's now an official language",Quechua,NA
2005-07-07,J,'60s TV ACTORS,,1000,"He ""Bewitched"" us as Uncle Arthur",Paul Lynde,NA
2005-07-07,J,ANIMAL AKA,,1000,Wapiti is a Native American term for this second-largest deer of the Americas,elk,NA
2005-07-07,J,A FOOD ATTITUDE,,1000,"In the dark of a movie theatre, you can ""taste the sunshine"" with this chewy Nestle chocolate candy",Raisinets,NA
2005-07-07,J,BY THE HUNDREDS,,1000,"When it began to flood in Genesis, Noah had reached this advanced age",600,NA
2005-07-07,J,RHYME TIME,,NA,One who steals a legal document like a summary or abstract,a brief thief,NA
2005-07-07,DJ,ANDREW JACKSON'S HERMITAGE,,400,"To get to the Hermitage from Nashville, you take a road called this, same as Jackson's nickname",Old Hickory,NA
2005-07-07,DJ,READ THE BOOK,,400,"""The Beautiful and Damned"", his second novel, takes place during the Jazz Age",F. Scott  Fitzgerald,NA
2005-07-07,DJ,LIQUIDS,,400,Term for the substance expelled by the fleeing octopus; some of it appears to paralyze predators,ink,NA
2005-07-07,DJ,ROCKIN' ROLE,,400,"The 1999 TV movie ""And the Beat Goes On"" told the story of this singing pop duo",Sonny & Cher,NA
2005-07-07,DJ,"""BAND""s",,400,"10-4, good buddy, it's what the CB in CB radio stands for",citizens band,NA
2005-07-07,DJ,LET'S DANCE!,,400,"Grab your baby and do this dance as its ""Kings Play Songs of Love""",the mambo,NA
2005-07-07,DJ,ANDREW JACKSON'S HERMITAGE,,800,"After a fire, Jackson turned the mansion into an example of the ""revival"" of this civilization's architecture",Greek,NA
2005-07-07,DJ,READ THE BOOK,,800,Schoolboys survive a plane crash & create their own society on an island in this work by William Golding,Lord of the Flies,NA
2005-07-07,DJ,LIQUIDS,,NA,"A quick dose of candy can help if you take too much of this, prescribed twice a day for many people",insulin,NA
2005-07-07,DJ,ROCKIN' ROLE,,800,"Angela Bassett brought this energetic singer's story to life in 1993's ""What's Love Got to Do with It""",Tina Turner,NA
2005-07-07,DJ,"""BAND""s",,800,"Proverbially, to ""jump on"" this is to join something that's quickly gaining popularity",the bandwagon,NA
2005-07-07,DJ,LET'S DANCE!,,800,"Britannica calls the Milonga, a dance from this South American country, ""fast, sensual, and disreputable""",Argentina,NA
2005-07-07,DJ,ANDREW JACKSON'S HERMITAGE,,1200,The tomb inscription for Rachel Jackson mentions this verbal crime that Andrew thought helped kill her,slander,NA
2005-07-07,DJ,READ THE BOOK,,1200,"This novel by Thomas Hardy is subtitled ""A Pure Woman""",Tess of the d\'Urbervilles,NA
2005-07-07,DJ,LIQUIDS,,1200,"Female gnats have mandibles for bloodsucking; males don't, & feed on this liquid, like gods",nectar,NA
2005-07-07,DJ,ROCKIN' ROLE,,1200,This 1984 film about a young black rocker struggling for fame starred Prince & Appolonia,Purple Rain,NA
2005-07-07,DJ,"""BAND""s",,1200,"When AT&T merged with cable company TCI, it formed AT&T this",Broadband,NA
2005-07-07,DJ,LET'S DANCE!,,1200,"The name of this wild dance is named for the town of Taranto, Italy (as was the name of a certain spider)",the tarantella,NA
2005-07-07,DJ,ANDREW JACKSON'S HERMITAGE,,NA,"During his last months of life, Jackson was troubled by the low price of this, the Hermitage's cash crop",cotton,NA
2005-07-07,DJ,READ THE BOOK,,1600,"This nearly 700-page work begins, ""Howard Roark laughed.""",The Fountainhead,NA
2005-07-07,DJ,LIQUIDS,,1600,"The name of Hungary's Egri Bikaver wine is translated as this male animal's ""blood from Eger""",a bull,NA
2005-07-07,DJ,ROCKIN' ROLE,,1600,Eric Idle played Dirk McQuickly in this 1978 musical spoof about the Prefab Four,The Rutles,NA
2005-07-07,DJ,"""BAND""s",,1600,"To desert, or a wild lack of restraint",abandon,NA
2005-07-07,DJ,LET'S DANCE!,,1600,The French call this dance associated with the Middle East la danse du ventre,belly dancing,NA
2005-07-07,DJ,ANDREW JACKSON'S HERMITAGE,,2000,"Jackson retired to the Hermitage in 1821 after being gov. of this territory, but at 54 the presidency still lay ahead",Florida,NA
2005-07-07,DJ,READ THE BOOK,,2000,"According to the title of a book by George Eliot, the Dorlcote Mill is on this river",the Floss,NA
2005-07-07,DJ,LIQUIDS,,2000,It's commonly made by pouring apple cider over wood shavings while blowing air through the mixture,vinegar,NA
2005-07-07,DJ,ROCKIN' ROLE,,2000,This 1991 film is about a group of young people forming a soul band in Dublin,The Commitments,NA
2005-07-07,DJ,"""BAND""s",,2000,Goods prohibited by law from being imported,contraband,NA
2005-07-07,DJ,LET'S DANCE!,,2000,"The Castle Walk was named for Vernon & Irene Castle, played by this pair in a 1939 movie",Fred Astaire & Ginger Rogers,NA
2005-07-07,FJ,ON THE GLOBE,,NA,"Moving west from Canada, the next 3 countries through which the Arctic Circle passes","USA, Russia, & Finland",NA
