date,round,category,comment,value,clue,response,link
2013-04-30,J,EDIBLE RHYME TIME,,200,"A big rush for a hot, spicy dish of India",a curry hurry,NA
2013-04-30,J,BOOKS IN GERMAN,,200,"Mark Twain:""Der Arme Prinz und der Reiche Bettler""",The Prince and the Pauper,NA
2013-04-30,J,"3 ""T""s",,200,"In her first post here in 2009, Oprah said, ""Thank you for a warm welcome. Feeling really 21st century""",Twitter,NA
2013-04-30,J,CHOP CHOP!,,200,"You can ""bury"" this small, short-handled axe to symbolize peace, or ""take up"" one to resume hostilities",a hatchet,NA
2013-04-30,J,THEY SAID IT WOULDN'T LAST,,200,"After 2 weeks of unofficial wedded bliss, this ""Beverly Hills Cop"" & Tracey Edmonds arrested their relationship",Eddie Murphy,NA
2013-04-30,J,THEY WERE RIGHT,,200,In 1912 Alfred Wegener got it right when he proposed what's now called the Theory of Continental this,Drift,NA
2013-04-30,J,EDIBLE RHYME TIME,,400,Song for a dried plum,a prune tune,NA
2013-04-30,J,BOOKS IN GERMAN,,400,"John Grisham:""Der Regenmacher""",The Rainmaker,NA
2013-04-30,J,"3 ""T""s",,400,While not an M.D. this professional is trained to give eye exams & prescribe glasses,an optometrist,NA
2013-04-30,J,CHOP CHOP!,,400,Dress uniforms of engineers in this French army branch include a leather apron & an axe; wanna run off & join?,the French Foreign Legion,NA
2013-04-30,J,THEY SAID IT WOULDN'T LAST,,400,"About 1,728 hours after the 2011 wedding, Kris Humphries decided not to ""Keep Up"" with this reality star",Kim Kardashian,NA
2013-04-30,J,THEY WERE RIGHT,,400,His theorem says the square of the hypotenuse of a right triangle equals the sum of the squares of the other 2 sides,Pythagoras,NA
2013-04-30,J,EDIBLE RHYME TIME,,600,"An ornamental recess in a wall for a savory egg dish, perhaps the Lorraine kind",a quiche niche,NA
2013-04-30,J,BOOKS IN GERMAN,,600,"Edith Wharton:""Zeit der Unschuld""",The Age of Innocence,NA
2013-04-30,J,"3 ""T""s",,600,"I like to think of myself as this, someone who popularizes a new style or fashion",a trendsetter,NA
