date,round,category,comment,value,clue,response,link
2014-04-21,J,"ABOARD ""SHIP""",,200,The suppression of writing that is deemed subversive or maybe obscene,censorship,NA
2014-04-21,J,THE CAPTAIN,,200,"John R. Hughes, ""The Border Boss"", was a legendary captain in this Lone Star State law enforcement group",the Texas Rangers,NA
2014-04-21,J,THE CREW,,200,"This happy crew is first named in the 1450 ballad ""Robin Hood and the Monk""",the Merry Men,NA
2014-04-21,J,THE FIRST MATE,,200,She was the first spouse of both Sean Penn & Guy Ritchie (wonder what else they have in common?),Madonna,NA
2014-04-21,J,THE SALE MAKER,,200,"In this billionaire's words, ""In 1970 I founded Virgin as a mail order record retailer""",Richard Branson,NA
2014-04-21,J,"HIGGS, BOSUN",,200,Higgs knows bosun is a short form of this word,boatswain,NA
2014-04-21,J,"ABOARD ""SHIP""",,400,It's the art of handwriting,penmanship,NA
2014-04-21,J,THE CAPTAIN,,400,Captain William Ebdonsuggested the designfor this charitable organization's crest,the Salvation Army,http://www.j-archive.com/media/2014-04-21_J_07.jpg
2014-04-21,J,THE CREW,,400,"Type of crew that follows ""Hole-in-the-Wall"" & ""Purple""",gang,NA
2014-04-21,NA,NA,NA,NA,NA,NA,NA
2014-04-21,J,THE SALE MAKER,,400,He was a traveling soap salesman before founding what became the world's largest chewing gum company,Wrigley,NA
2014-04-21,J,"HIGGS, BOSUN",,400,Higgs spent a couple of years in this nonmilitary alliterative body whose flag is seen here,the Merchant Marine,http://www.j-archive.com/media/2014-04-21_J_17.jpg
2014-04-21,J,"ABOARD ""SHIP""",,600,"A sharpshooter demonstrates this, accuracy in shooting at a target",marksmanship,NA
2014-04-21,J,THE CAPTAIN,,NA,"Sparking a debate about women in combat, in 1989 U.S. Capt. Linda Bray led troops under fire during the invasion of this country",Panama,NA
2014-04-21,J,THE CREW,,600,"In ""The Ox-Bow Incident"", Mapes says, ""Rustlers got Kinkaid this morning... there's"" a this group ""forming""",posse,NA
2014-04-21,NA,NA,NA,NA,NA,NA,NA
2014-04-21,J,THE SALE MAKER,,600,"In 1912 he was the Maine (& only) man in his new clothing business; today, the company has annual sales of $1.5 billion",L.L. Bean,NA
2014-04-21,J,"HIGGS, BOSUN",,600,These crewmen whose name indicates they work on the ship's upper surface answer to Higgs,deckhands,NA
2014-04-21,J,"ABOARD ""SHIP""",,800,In a 2013 film Owen Wilson got a coveted one of these title positions at Google,an internship,NA
2014-04-21,J,THE CAPTAIN,,800,"(Jimmy of the Clue Crew sits with a model ship at the Independence Seaport Museum in Philadelphia.)  Here's a replica of the Halve Maen, the ship on which this explorer sailed in search of the Northeast Passage in 1609",Henry Hudson,http://www.j-archive.com/media/2014-04-21_J_09a.jpg
2014-04-21,J,THE CREW,,800,This canine crew plays team sports for North Carolina State,the Wolfpack,NA
2014-04-21,NA,NA,NA,NA,NA,NA,NA
2014-04-21,J,THE SALE MAKER,,800,"The founder of Ronco, he pioneered the infomercial",Ron Popeil,NA
2014-04-21,J,"HIGGS, BOSUN",,800,"When he worked a sailing vessel, Higgs supervised the maintenance of this, all the ropes, tackle & chains supporting masts",rigging,NA
2014-04-21,J,"ABOARD ""SHIP""",,1000,The NHL gives the Lady Byng Trophy to players who demonstrate this quality,sportsmanship,NA
2014-04-21,J,THE CAPTAIN,,1000,In 1973 this royal daughter married Captain Mark Phillips of the Queen's Dragoon Guards,Princess Anne,NA
2014-04-21,J,THE CREW,,1000,"The book title ""Band of Brothers"" is from the St. Crispin's Day speech by this Shakespearean king",Henry V,NA
2014-04-21,NA,NA,NA,NA,NA,NA,NA
