date,round,category,comment,value,clue,response,link
1993-04-02,J,THE WAR OF 1812,,100,He watched the 1814 bombardment of Fort McHenry from a British ship & wrote a poem about it,Francis Scott Key,NA
1993-04-02,J,MUSICAL INSTRUMENTS,,100,"Almost always played in pairs, these rattles originated among the Indians of South America",maracas,NA
1993-04-02,J,WORD ORIGINS,,100,"This term for a copy or reproduction is from the Latin meaning ""to make similar""",facsimile,NA
1993-04-02,J,STATE CAPITALS,,100,"It was named for Hertford, England","Hartford, Connecticut",NA
1993-04-02,J,TRAFFIC SIGNS,,100,"When drawing a stop sign, stop after this many sides",8,NA
1993-04-02,J,POTPOURRI,,100,"The pattern of the fibrous tissue in wood, it's tough to go against it",the grain,NA
1993-04-02,J,THE WAR OF 1812,,200,"At the time of the war, Britain was involved in a long-standing struggle with this country",France,NA
1993-04-02,J,MUSICAL INSTRUMENTS,,200,"Instead of having valves like a trumpet, a trombone has this to alter the pitch",a slide,NA
1993-04-02,J,WORD ORIGINS,,200,"December, decimal & decimate all come from the Latin word for this",ten,NA
1993-04-02,J,STATE CAPITALS,,200,This capital city of Maine lies on both sides of the Kennebec River,Augusta,NA
1993-04-02,J,TRAFFIC SIGNS,,200,A truck pictured in silhouette on a wedge shape indicates this,a grade (or a hill),NA
1993-04-02,J,POTPOURRI,,200,Staves are bound to form one of these containers of rather fun monkeys,a barrel,NA
1993-04-02,J,THE WAR OF 1812,,300,"On June 1, 1812 this president asked Congress to declare war on Great Britain",Madison,NA
1993-04-02,J,MUSICAL INSTRUMENTS,,300,"Popular with amateur musicians, the recorder is a type of this woodwind",a flute,NA
1993-04-02,J,WORD ORIGINS,,300,"Some believe the word gimmick began as gimac, an anagram of this",magic,NA
1993-04-02,J,STATE CAPITALS,,300,"Originally called Edwinton, it was renamed in 1873 to honor Germany's ""Iron Chancellor""",Bismarck (North Dakota),NA
1993-04-02,J,TRAFFIC SIGNS,,300,"It's the symbol in common to no right turn, winding road & one way signs",an arrow,NA
1993-04-02,J,POTPOURRI,,300,"Completes the title of the Strauss waltz ""Tales from the...""",the Vienna Woods,NA
1993-04-02,J,THE WAR OF 1812,,400,The most important U.S. naval victories were MacDonough's on Lake Champlain & his on Lake Erie,Oliver Hazard Perry,NA
1993-04-02,J,MUSICAL INSTRUMENTS,,400,A long-necked lute called the samisen is a popular instrument of this country,Japan,NA
1993-04-02,J,WORD ORIGINS,,400,"This sport derives its name from the word association, as in association football",soccer,NA
1993-04-02,J,STATE CAPITALS,,400,"Founded by gold prospectors, it's situated about 5,280 feet above sea level",Denver,NA
1993-04-02,J,TRAFFIC SIGNS,,400,The sign showing a man walking between 2 lines usually has this 7-letter abbreviation,PED XING (for pedestrian crossing),NA
1993-04-02,J,POTPOURRI,,400,The gray wolf can also be found lumbering around under this name,the timberwolf,NA
1993-04-02,J,THE WAR OF 1812,,500,"In April 1813 Americans briefly captured this capital of Upper Canada, then called York",Toronto,NA
1993-04-02,J,MUSICAL INSTRUMENTS,,500,"The 1978 hit ""Feels So Good"" features Chuck Mangione on this brass instrument",the flugelhorn,NA
1993-04-02,J,WORD ORIGINS,,NA,"Meaning vain & above oneself, this adjective comes from the Middle French for ""high""",haughty,NA
1993-04-02,J,STATE CAPITALS,,500,"The Confederate States of America were founded in this capital city on February 4, 1861","Montgomery, Alabama",NA
1993-04-02,J,TRAFFIC SIGNS,,500,"National guide signs for motorist services are blue; guide signs for directions, this color",green,NA
1993-04-02,J,POTPOURRI,,500,The object in this Scottish Highland game is to make sure the log leaves your hands & travels straight,the caber toss,NA
1993-04-02,DJ,SCIENCE,,200,"Measured in ohms, it's the R in Ohm's law, V=IR",resistance,NA
1993-04-02,DJ,THE MIDDLE EAST,,200,"After Beirut, Tarabulus is this country's largest city",Lebanon,NA
1993-04-02,DJ,ARTISTS,,200,Nicola Pisano sculpted a splendid Gothic pulpit for this city's baptistery near the Leaning Tower,Pisa,NA
1993-04-02,DJ,POLITICIANS,,200,"In 1973 Lindy Boggs became the first woman elected to the house from this ""Bayou State""",Louisiana,NA
1993-04-02,DJ,SHAKESPEARE,,200,"This play about a Moor was inspired by a tale in Cinthio's ""Hecatommithi""",Othello,NA
1993-04-02,DJ,"FILE UNDER ""H""",,200,"This part of a hog's hind leg that includes the hip, thigh & knee may be cured",a ham,NA
1993-04-02,DJ,SCIENCE,,400,"Next in the sequence: pentagon, hexagon, heptagon...",octagon,NA
1993-04-02,DJ,THE MIDDLE EAST,,400,In 1988 King Hussein surrendered this country's claim to the disputed West Bank,Jordan,NA
1993-04-02,DJ,ARTISTS,,400,"Born in 1904, this wildly eccentric Spaniard was influenced greatly by metaphysical art",Salvador Dalí,NA
1993-04-02,DJ,POLITICIANS,,400,This current California governor's first elected office was state assemblyman in 1966,Pete Wilson,NA
1993-04-02,DJ,SHAKESPEARE,,400,"This play inspired Robert Browning's poem ""Caliban Upon Setebos""",The Tempest,NA
