date,round,category,comment,value,clue,response,link
1995-05-02,J,NICKNAMES,,100,"This explorer who set sail in 1492 was nicknamed ""Iberia's Pilot""",Columbus,NA
1995-05-02,J,GHOSTS,,100,"He subtitled an 1843 tale ""A Ghost Story of Christmas""",Dickens,NA
1995-05-02,J,1995 GRAMMYS,,100,"Before she won Best New Artist & 2 others, she may have said, ""All I wanna do"" is win some Grammys",Sheryl Crow,NA
1995-05-02,J,STATE CAPITALS,,100,Every summer the California state fair is held in this city,Sacramento,NA
1995-05-02,J,FOOD,,100,"While venison can refer the meat of a moose or elk, it usually applies to this animal",deer,NA
1995-05-02,J,ANAGRAMS,,100,"Yes, it is the Spanish word for yes",si (from is),NA
1995-05-02,J,NICKNAMES,,200,"While British prime minister, she earned the nickname ""TINA"", which stood for ""There is no alternative""",Margaret Thatcher,NA
1995-05-02,J,GHOSTS,,200,"In 1706 this ""Robinson Crusoe"" author wrote ""The True Relation of the Apparition of One Mrs. Veal""",(Daniel) Defoe,NA
1995-05-02,J,1995 GRAMMYS,,200,"Album of the Year went to this 68-year-old's ""MTV Unplugged""",Tony Bennett,NA
1995-05-02,J,STATE CAPITALS,,200,This home of the Naval Academy was chartered by Queen Anne in 1708,Annapolis,NA
1995-05-02,J,FOOD,,200,Small ones of these breakfast treats are popularly referred to as silver dollars,pancakes,NA
1995-05-02,J,ANAGRAMS,,200,The Bible's King Og might give this order to depart,go (from Og),NA
1995-05-02,J,NICKNAMES,,300,"Born in 1809, he evolved into ""The Great Naturalist""",Darwin,NA
1995-05-02,J,GHOSTS,,300,It's said the ghost of this third VP returns to the sea wall of NYC's Battery looking for his daughter,Aaron Burr,NA
1995-05-02,J,1995 GRAMMYS,,NA,"The Best Rock Duo or Group award went to this group heard here: ""...crazy, crazy baby, I go crazy / You turn it on, then you're gone...""",Aerosmith,NA
1995-05-02,J,STATE CAPITALS,,300,This state capital is home to the William Penn Memorial Museum,Harrisburg,NA
1995-05-02,J,FOOD,,300,"Not only are these Hawaiian nuts expensive, they also contain more fat than most",macadamia nuts,NA
1995-05-02,J,ANAGRAMS,,300,"Fe fi fo fum, I smell this preposition",of (from fo),NA
1995-05-02,J,NICKNAMES,,400,"This author of ""The Song of Hiawatha"" was known as ""The Poet of the Commonplace""",Henry Wadsworth Longfellow,NA
1995-05-02,J,GHOSTS,,400,"The ghost of this Gulf of Mexico pirate has been seen guarding his treasure near La Porte, Texas",(Jean) Lafitte,NA
1995-05-02,J,1995 GRAMMYS,,400,"A song from this film won 4 awards, including Song of the Year & Rock Song",Philadelphia,NA
1995-05-02,J,STATE CAPITALS,,400,"Covering about 430 acres, Roger Williams Park is this city's largest",Providence,NA
1995-05-02,J,FOOD,,400,Its the French name for an oblong pastry filled with custard or cream & iced with chocolate,an eclair,NA
1995-05-02,J,ANAGRAMS,,400,Weird Al Yankovic would soon hit this singing the diatonic scale,la (from Al),NA
1995-05-02,J,NICKNAMES,,500,"This Revolutionary War general earned his famous nickname after a mad attack at Stony Point, N.Y.","""Mad"" Anthony Wayne",NA
1995-05-02,J,GHOSTS,,500,One legend says this ghost ship sails around the Cape of Good Hope; another puts it in the North Sea,the Flying Dutchman,NA
1995-05-02,J,1995 GRAMMYS,,500,"They ""spiced up"" the awards with their performance & won for ""None Of Your Business""",Salt-N-Pepa,NA
1995-05-02,J,STATE CAPITALS,,500,In 1821 this city between St. Louis & Kansas City was chosen as a state capital,Jefferson City (Missouri),NA
1995-05-02,J,FOOD,,500,"While it looks like a cross between celery & chard, bok choy is a variety of this vegetable",cabbage,NA
1995-05-02,J,ANAGRAMS,,500,Drama found on stages in Japan,no (from on),NA
1995-05-02,DJ,U.S. HISTORY,,200,In 1787 Gouverneur Morris wrote the final draft of its preamble,the Constitution,NA
1995-05-02,DJ,ARCHAEOLOGY,,200,T'ao t'ieh are monster masks found on bronze objects of this country's Shang & Chou dynasties,China,NA
1995-05-02,DJ,LITERARY TERMS,,200,"The rhyme royal is a 7-line stanza introduced by this author of ""The Canterbury Tales""",Chaucer,NA
1995-05-02,DJ,LANGUAGES,,200,The dialect of Zanzibar was eventually recognized as the standard form of this language,Swahili,NA
1995-05-02,DJ,COLLEGES & UNIVERSITIES,,200,"Founded in 1583, the University of this Scottish capital is renowned for its school of medicine",Edinburgh,NA
1995-05-02,DJ,THEATRE,,200,This Rodgers & Hammerstein musical is set in Siam in the early 1860s,The King and I,NA
1995-05-02,DJ,U.S. HISTORY,,400,"War during which the quote ""We have met the enemy, and they are ours"" was said",the War of 1812,NA
1995-05-02,DJ,ARCHAEOLOGY,,400,U.S. chemist Willard F. Libby developed this method of dating in the 1940s,carbon-14,NA
1995-05-02,DJ,LITERARY TERMS,,400,"This term for the resolution of a work is from the French denouer, meaning ""to untie""",a denouement,NA
