date,round,category,comment,value,clue,response,link
2008-06-17,J,POPE-POURRI,,200,"Cardinal Ratzinger chose this name to honor a peace-seeking pope, not the IXth, who sold the papacy",Benedict,NA
2008-06-17,J,FROM BOOK TO BIG SCREEN,,200,"Zhang Ziyi played Chiyo-Sen in the film version of Arthur S. Golden's ""Memoirs of"" one of these",A Geisha,NA
2008-06-17,J,LET'S EAT,,200,Soup made with ham hocks & the navy type of this is on the menu in the U.S. Senate restaurant every day,beans,NA
2008-06-17,J,NATION STATION,,200,"In 1980 if you were in the city of Mariel in this nation, you could have joined the ""Freedom Flotilla"" heading for Miami",Cuba,NA
2008-06-17,J,TYCOONS,,200,Steve Ballmer became the president & CEO of Microsoft after this man stepped aside,Bill Gates,NA
2008-06-17,J,"""TWO""""THOUSAND"" & ""EIGHT""",,200,"Be grateful for what you have, because ""a bird in the hand is worth"" this",two in the bush,NA
2008-06-17,J,POPE-POURRI,,400,"(Sarah reports from the cathedral in Lima, Peru.) On his visit to Latin America in 1985 he crowned this statue of the Virgin de la Evangelizacion here in Lima's cathedral",Pope John Paul II,http://www.j-archive.com/media/2008-06-17_J_02a.jpg
2008-06-17,J,FROM BOOK TO BIG SCREEN,,400,This 2005 film in which aliens use tripod machines is based on a novel by H.G. Wells,War of the Worlds,NA
2008-06-17,J,LET'S EAT,,400,Choose a dry day to make the pie combining lemon & this egg-white concoction; the latter does poorly in humidity,meringue,NA
2008-06-17,J,NATION STATION,,400,"In an Aug. 30, 1999 referendum, the people of East Timor voted overwhelmingly for independence from this nation",Indonesia,NA
2008-06-17,J,TYCOONS,,400,In 1990 this entrepreneur lent his name & casino to a TV game show,Donald Trump,NA
2008-06-17,J,"""TWO""""THOUSAND"" & ""EIGHT""",,400,"This book  by Eliot Asinof is subtitled ""The Black Sox and the 1919 World Series""",Eight Men Out,NA
2008-06-17,J,POPE-POURRI,,600,Pope Innocent X refused to recognize Portugal's independence from this country,Spain,NA
2008-06-17,J,FROM BOOK TO BIG SCREEN,,600,This novel and its 2006 film version both start with a museum curator staggering through the Louvre,The Da Vinci Code,NA
2008-06-17,J,LET'S EAT,,600,"The French dish eggs sardou features artichoke hearts & this veggie, creamed",spinach,NA
2008-06-17,J,NATION STATION,,600,Seen here is the flag of this African republic that declared its independence in 1847,Liberia,http://www.j-archive.com/media/2008-06-17_J_23.jpg
2008-06-17,J,TYCOONS,,600,"World Book reports this Omaha investor's company owns the publisher of... well, World Book",Buffett,NA
2008-06-17,J,"""TWO""""THOUSAND"" & ""EIGHT""",,600,"In effect from 1922 to 1944, it was the part of the army code that allowed them to kick you out for undesirable traits",Section 8,NA
2008-06-17,J,POPE-POURRI,,800,One story says Julius II told Michelangelo to hurry up with the Sistine ceiling or he'd knock him off this structure,his scaffold,NA
2008-06-17,J,FROM BOOK TO BIG SCREEN,,800,Hayden Christensen can teleport himself anywhere in this 2008 film based on a novel by Steven Gould,Jumper,NA
2008-06-17,J,LET'S EAT,,800,"Peter Brady wanted them with applesauce; people in Butte, Montana eat them deep-fried on buns",pork chops,NA
2008-06-17,J,NATION STATION,,NA,Cagayan State University & Bataan Polytechnic are colleges in this nation,the Philippines,NA
2008-06-17,J,TYCOONS,,800,This eccentric billionaire aircraft-maker turned to communications satellites in the 1960s,Howard Hughes,NA
2008-06-17,J,"""TWO""""THOUSAND"" & ""EIGHT""",,800,"Completes the 1940 song title ""Beat Me Daddy...""","""Eight To The Bar""",NA
