date,round,category,comment,value,clue,response,link
2001-10-23,J,U.S. CITIES,,100,Saltwater taffy originated in this New Jersey resort in 1883,Atlantic City,NA
2001-10-23,J,"OH, DANNY BOY",,100,"In 1799 this pioneer left Kentucky because it was ""Too crowded!  I want more elbow-room""",Daniel Boone,NA
2001-10-23,J,PALEONTOLOGY,,100,500-million-year-old fish are the first known fossils of this backboned group of animals,vertebrates,NA
2001-10-23,J,AWARD PRESENTERS,"(Alex: We'll give you the presenter, you name the honor.)",100,"The Royal Swedish Academy of the Sciences, the Swedish Academy & the Karolinska Institutet",the Nobel Prizes,NA
2001-10-23,J,HISTORY TEST,,100,"The Spanish version of this judicial body was set up in 1478; the Roman one, in 1542",the Inquisition,NA
2001-10-23,J,WINNIE-THE-POOH'S ENTOURAGE,,100,His human friend,Christopher Robin,NA
2001-10-23,J,U.S. CITIES,,200,This city's metropolitan area consists of 6 Missouri counties & 5 Illinois counties,St. Louis,NA
2001-10-23,J,"OH, DANNY BOY",,200,This former member of the Partridge Family turned 40 in August 1999,Danny Bonaduce,NA
2001-10-23,J,PALEONTOLOGY,,200,"Its tooth, mentioned in ""Mack the Knife"", is Georgia's state fossil & can date back 375 million years",shark,NA
2001-10-23,J,AWARD PRESENTERS,"(Alex: We'll give you the presenter, you name the honor.)",200,National Academy of Recording Arts and Sciences,the Grammys,NA
2001-10-23,J,HISTORY TEST,,200,In 1848 this U.S.-Mexico peace treaty was signed not far from the Basilica of the Virgin of Guadalupe,Treaty of Guadalupe Hidalgo,NA
2001-10-23,J,WINNIE-THE-POOH'S ENTOURAGE,,200,His creator,A.A. Milne,NA
2001-10-23,J,U.S. CITIES,,300,"The site of the University of Colorado's main campus, it owns Arapahoe Glacier, from which it gets most of its water",Boulder,NA
2001-10-23,J,"OH, DANNY BOY",,300,He was first elected to the U.S. Senate as a Democrat from Hawaii in 1962,Daniel Inouye,NA
2001-10-23,J,PALEONTOLOGY,,300,"(Cheryl of the Clue Crew is at the Page Museum in Los Angeles.)  The paw I'm holding belonged to a ground type of this, also one of the seven deadly sins",sloth,http://www.j-archive.com/media/2001-10-23_J_26.jpg
2001-10-23,J,AWARD PRESENTERS,"(Alex: We'll give you the presenter, you name the honor.)",300,The League of American Theatres & Producers & the American Theatre Wing,the Tonys,NA
2001-10-23,J,HISTORY TEST,,300,"The Boxer Protocol, signed in September 1901, forced this country to pay about $330 million",China,NA
2001-10-23,J,WINNIE-THE-POOH'S ENTOURAGE,,300,Tiny Pooh friend who went to school in a pocket,Piglet,NA
2001-10-23,J,U.S. CITIES,,400,"Served by Blue Grass Airport, this Kentucky city was named for the first battle of the American Revolution",Lexington,NA
2001-10-23,J,"OH, DANNY BOY",,400,"In 1971 he gave us the ""History of U.S. Decision-Making Process on Viet Nam Policy"", a 47-volume study, to the New York Times",Daniel Ellsberg,NA
2001-10-23,J,PALEONTOLOGY,,400,"The Sandhill type of this can fly; Diatryma, the predatory 7-foot ""terror"" type, couldn't",crane,NA
2001-10-23,J,AWARD PRESENTERS,"(Alex: We'll give you the presenter, you name the honor.)",400,The Downtown Athletic Club of New York,the Heisman Trophy,NA
