date,round,category,comment,value,clue,response,link
2017-05-23,J,MONOGRAM MANIA,,200,Evolutionary war starter: CD,Charles Darwin,NA
2017-05-23,J,COOKING TERMS,,200,"In this colorful technique, meat is rubbed with Cajun spices & cooked at high heat until charred, giving it a crispy crust",blackening,NA
2017-05-23,J,HISTORY,,200,I believe we're all in accord that the League of Nations assembly met for the first time in 1920 in this Swiss city,Geneva,NA
2017-05-23,J,TV KILLERS,,200,"Teri Bauer does not live to see another day on this TV show, killed by her hubby's duplicitous coworker",24,NA
2017-05-23,J,KNOW THE NOSE,,200,"An epistaxis is one of these, maybe after a punch",a nosebleed,NA
2017-05-23,J,A LITTLE ENTITLED,,200,"It's said of some people, ""Born on third base & thinks he hit"" this",a triple,NA
2017-05-23,J,MONOGRAM MANIA,,400,Lawyer & evolutionary war defender: CD,Clarence Darrow,NA
2017-05-23,J,COOKING TERMS,,400,This term refers to making sugar brown by heating in a skillet over low heat until melted & golden,caramelizing,NA
2017-05-23,J,HISTORY,,400,"This document that said the king was subject to the rule of law was reissued with some changes in 1216, '17 & '25",the Magna Carta,NA
2017-05-23,J,TV KILLERS,,NA,"An early episode of this killer cable show was ""Shrink Wrap""; near the finale came ""Goodbye Miami""",Dexter,NA
2017-05-23,J,KNOW THE NOSE,,400,"The columella or tip of your nose is the lower, front portion of this nasal divider",the septum,NA
2017-05-23,J,A LITTLE ENTITLED,,400,"Oliver Goldsmith once noted that a certain man was born with one of these in his mouth, another with a wooden ladle",a silver spoon,NA
2017-05-23,J,MONOGRAM MANIA,,600,A famous playwright: GBS,George Bernard Shaw,NA
2017-05-23,J,COOKING TERMS,,600,This thin cotton cloth is used to strain liquids & bundle up herbs & spices that can be dropped into soup stock,cheesecloth,NA
2017-05-23,J,HISTORY,,600,"In 1984 this Minnesotan got the fewest electoral votes, 13, of any Democrat since 1872",Walter Mondale,NA
2017-05-23,J,TV KILLERS,,600,"On ""The Office"" he killed Sprinkles, the cat of his sometime love interest Angela",Dwight,NA
2017-05-23,J,KNOW THE NOSE,,600,(Jimmy of the Clue Crew shows the brain on a monitor.) Inhalations come through the nostrils and trigger odor signals that are relayed to the brain by these cranial nerves,the olfactory,http://www.j-archive.com/media/2017-05-23_J_23.mp4
2017-05-23,J,A LITTLE ENTITLED,,600,The '70s were called this 2-letter decade,"the ""Me"" decade",NA
2017-05-23,J,MONOGRAM MANIA,,800,Women's rights activist: SBA,Susan B. Anthony,NA
2017-05-23,J,COOKING TERMS,,800,"This term for vegetables cut into long, thin strips to accompany a salad comes from a French first name",julienne,http://www.j-archive.com/media/2017-05-23_J_10.jpg
2017-05-23,J,HISTORY,,800,"This Siberian mystic didn't make it to New Year's 1917, getting poisoned, shot twice, tied up & drowned, all in 1 rough Dec. night",Rasputin,NA
2017-05-23,J,TV KILLERS,,800,"As serial killer Billy Flynn, Tim Curry confronted Shemar Moore on this CBS show",Criminal Minds,NA
2017-05-23,J,KNOW THE NOSE,,800,A nose job is the common name for this 11-letter medical procedure,a rhinoplasty,NA
2017-05-23,J,A LITTLE ENTITLED,,800,In 1989 a syndrome named for this type of coddled child was identified as involving self-centered & immature behavior,the spoiled child syndrome,NA
2017-05-23,J,MONOGRAM MANIA,,1000,Retired from the Supreme Court in 1932 at age 90: OWH (Jr.),Oliver Wendell Holmes,NA
2017-05-23,J,COOKING TERMS,,1000,"To do this to herring or salmon, you must split, salt & smoke it",kipper,NA
2017-05-23,J,HISTORY,,1000,"On March 13, 1954 50,000 Vietminh attacked 10,000 French troops at a base in this village",Dien Bien Phu,NA
2017-05-23,J,TV KILLERS,,1000,"On ""The Last Man on Earth"", January Jones got revenge of a sort, gunning down this actor in a cameo",Jon Hamm,NA
2017-05-23,J,KNOW THE NOSE,,1000,It's that weird divot just below the nose & above the upper lip,a philtrum,NA
2017-05-23,J,A LITTLE ENTITLED,,1000,"Describing the idle wealthy, in 1899 Thorstein Veblen wrote of this ""class"", now a common phrase",the leisure class,NA
2017-05-23,DJ,THE 2016 SIENA INTERNATIONAL PHOTO AWARDS,,400,"Grab a spot of oolong and enjoy watching the lush, rolling hills of China as this is being cultivated",tea,http://www.j-archive.com/media/2017-05-23_DJ_18.jpg
2017-05-23,DJ,CATHOLIC GEOGRAPHY,,400,A structure called the Vatican Obelisk towers over this square,St. Peter\'s,http://www.j-archive.com/media/2017-05-23_DJ_05.jpg
2017-05-23,DJ,BRITISH POETS LAUREATE,,400,"Poet laureate Nahum Tate wrote ""A New Version of the Psalms of"" this Biblical king",King David,NA
2017-05-23,DJ,PREFIXES,,400,"It can mean ""a million"" or just ""a lot"" as before ""bucks""",mega,NA
2017-05-23,DJ,CREATURES IN MYTHOLOGY,,400,Ovid said frankincense was the food of this bird that always rises again,the phoenix,NA
2017-05-23,DJ,"A ""LITTLE"" IN TITLE",,400,Jeff Bridges voiced the aviator in the Netflix reworking of this Antoine de Saint-Exupery tale,The Little Prince,NA
2017-05-23,DJ,THE 2016 SIENA INTERNATIONAL PHOTO AWARDS,,800,Greg Lecoeur captured the hunt of all kinds of predators for these fish that are proverbially crowded in,sardines,http://www.j-archive.com/media/2017-05-23_DJ_24a.jpg
2017-05-23,DJ,CATHOLIC GEOGRAPHY,,NA,This American colony was chartered by George Calvert in 1632 as a refuge for English Catholics,Maryland,NA
2017-05-23,DJ,BRITISH POETS LAUREATE,,800,This father of actor Daniel Day-Lewis was poet laureate & a professor of poetry at Oxford,Cecil Day-Lewis,NA
2017-05-23,DJ,PREFIXES,,800,"Synonymous with ""anti-"", it precedes ""intelligence"" & ""intuitive""",counter,NA
2017-05-23,DJ,CREATURES IN MYTHOLOGY,,800,"When Apollo was born, his father Zeus gave him a golden chariot pulled by these white water birds",swans,NA
2017-05-23,DJ,"A ""LITTLE"" IN TITLE",,800,"In this song Queen cautioned, ""Be cool, relax""","""Crazy Little Thing Called Love""",NA
2017-05-23,DJ,THE 2016 SIENA INTERNATIONAL PHOTO AWARDS,,1200,Giuseppe Famiani caught Mount Etna clearing its throat on this island in 2015,Sicily,http://www.j-archive.com/media/2017-05-23_DJ_25.jpg
2017-05-23,DJ,CATHOLIC GEOGRAPHY,,1200,"Once home to an order of medieval Catholic knights, this island nation between Italy & Libya is more than 90% Catholic",Malta,NA
2017-05-23,DJ,BRITISH POETS LAUREATE,,1200,"His ""Birthday Letters"" is a collection of poems addressing wife Sylvia Plath over a period of 25 years",Ted Hughes,NA
2017-05-23,DJ,PREFIXES,,1200,"A homophone of a letter, it comes before ""bolden"" & ""powerment""",em,NA
2017-05-23,DJ,CREATURES IN MYTHOLOGY,,1200,"In the mythology of the Inca, this camel relative warned 2 shepherd brothers of an impending worldwide flood",a llama,NA
2017-05-23,DJ,"A ""LITTLE"" IN TITLE",,1200,"Every bro knows Twilight Sparkle & Pinkie Pie are characters in this ""Friendship is Magic"" animated series",My Little Pony,NA
2017-05-23,DJ,THE 2016 SIENA INTERNATIONAL PHOTO AWARDS,,1600,The structures the Turkish strawberry farmer moves between are actually these despite their color,greenhouses,http://www.j-archive.com/media/2017-05-23_DJ_26.jpg
2017-05-23,DJ,CATHOLIC GEOGRAPHY,,1600,"Founded by the Jesuits in 1881, Marquette University is the largest private college in this state",Wisconsin,NA
2017-05-23,DJ,BRITISH POETS LAUREATE,,1600,"His tenure as poet laureate was the longest at 42 years, 1850 to 1892",Lord Tennyson,NA
2017-05-23,DJ,PREFIXES,,1600,"It's one ""S"" shorter than the Greek word for ""universe""",cosmo,NA
2017-05-23,DJ,CREATURES IN MYTHOLOGY,,1600,"In Norse myth a never-ending supply of this drink is produced by the she-goat Heidrun, not by bees",mead,NA
2017-05-23,DJ,"A ""LITTLE"" IN TITLE",,1600,This Sondheim show with a Mozartean title returned to Broadway in 2009 with Catherine Zeta-Jones,A Little Night Music,NA
2017-05-23,NA,NA,NA,NA,NA,NA,NA
2017-05-23,DJ,CATHOLIC GEOGRAPHY,,2000,A natural spring flows at this site where St. Bernadette saw an apparition of the Virgin Mary in 1858,Lourdes,NA
2017-05-23,NA,NA,NA,NA,NA,NA,NA
2017-05-23,DJ,PREFIXES,,NA,"It precedes ""phile"" if you love Sichuan & Shanghai",Sino,NA
2017-05-23,DJ,CREATURES IN MYTHOLOGY,,2000,This oldest & wisest of the centaurs mentored such heroes as Jason & Achilles,Chiron,NA
2017-05-23,DJ,"A ""LITTLE"" IN TITLE",,2000,Kate Winslet starred in this 2006 movie from Tom Perrotta's novel about moms & kids,Little Children,NA
2017-05-23,FJ,CLASSIC ROCK SONGS,,NA,"Jonathan Cain was a struggling musician when his father told him to keep at it & never give up, inspiring this 3-word 1981 title","\""Don\'t Stop Believin\'\""",NA
