date,round,category,comment,value,clue,response,link
2007-12-31,J,"""X"" IN THE CITY",,200,It's the capital of Nova Scotia,Halifax,NA
2007-12-31,J,CELEBRITY AKA,,200,It's the real last name of Nicolas Cage--& of his famous uncle,Coppola,NA
2007-12-31,J,THE INTERNET,,200,Use your digital jukebox software to connect to this No. 1 online music store,iTunes,NA
2007-12-31,J,ANIMALS,,200,One in every 6 known bird species makes its home in this rainforest,the Amazon,NA
2007-12-31,J,MY DREAM HOUSE,,200,"In this style of pre-Revolutionary Americans, I like the Southern version with brick exterior & side chimneys",Colonial,http://www.j-archive.com/media/2007-12-31_J_26.jpg
2007-12-31,J,5-LETTER WORDS,,200,"You probably made your first entrance through this ""canal""",birth,NA
2007-12-31,J,"""X"" IN THE CITY",,400,"For over 75 years, a shrimp festival & blessing of the fleet have kicked off shrimping season in this Mississippi city",Biloxi,NA
2007-12-31,J,CELEBRITY AKA,,400,"Destiny Hope Cyrus, Billy Ray's kid & star of TV's ""Hannah Montana"", now goes by this first name",Miley,NA
2007-12-31,J,THE INTERNET,,400,"Names for this keyboard symbol include ""cat's tail"" in Finnish & ""Strudel"" in Hebrew",the @ sign,NA
2007-12-31,J,ANIMALS,,400,"Sputniks 5, 6, 9 & 10 also carried these animals into space, & most were recovered alive",dogs,NA
2007-12-31,J,MY DREAM HOUSE,,400,"I'll entertain royally with a house in this style named for a 19th c. queen, with its welcoming front porch",Victorian,NA
2007-12-31,J,5-LETTER WORDS,,400,A command to your pooch to retrieve something,fetch,NA
2007-12-31,J,"""X"" IN THE CITY",,600,"Famous for temple ruins, this city on the site of Thebes has been called ""The World's Greatest Open-Air Museum""",Luxor,NA
2007-12-31,J,CELEBRITY AKA,,600,"Yes Sir, his real name is Reginald Dwight",Elton John,NA
2007-12-31,J,THE INTERNET,,600,Ordinary analog phone lines that deliver a low-cost broadband data connection use this 3-letter technology,DSL,NA
2007-12-31,J,ANIMALS,,600,Got one of these odorous animals also known as a polecat as a pet?  Call your humane society to make sure it's legal,a skunk,NA
2007-12-31,J,MY DREAM HOUSE,,600,This is it: the classic L shape & low-pitched gable roof of this house named for a Western dwelling,a ranch house,http://www.j-archive.com/media/2007-12-31_J_28.jpg
2007-12-31,J,5-LETTER WORDS,,600,"You have one of these, aka a heartbeat, I assume",pulse,NA
