date,round,category,comment,value,clue,response,link
2003-09-22,J,BODIES OF WATER,,200,"Covering 64 million square miles, it's the largest ocean in the world",the Pacific,NA
2003-09-22,J,THE NAME GAME,,200,"Actress Diaz' name, it means ""crooked nose""",Cameron,NA
2003-09-22,J,"""R"" MOVIES",,200,"It was the first film in which Harrison Ford played Dr. Henry Jones, Jr.",Raiders of the Lost Ark,NA
2003-09-22,J,AT THE BEACH,,200,"(Sofia of the Clue Crew presents from the beach.) It's named for what it was doing before it washed up on the beach, and you can use it to build a fire",driftwood,http://www.j-archive.com/media/2003-09-22_J_11.jpg
2003-09-22,J,DRESSING UP,,200,Classy earrings & bracelets are made with the small seed type of this gem from the ocean,a pearl,NA
2003-09-22,J,HOMOPHONES,,200,"Enjoyed a book, or a primary color",read (red),NA
2003-09-22,J,BODIES OF WATER,,400,"Saltier than any ocean, the Great Salt Lake is the largest lake in this western U.S. State",Utah,NA
2003-09-22,J,THE NAME GAME,,400,"Young actress Larson, or a type of cheese",Brie,NA
2003-09-22,J,"""R"" MOVIES",,400,"It was the 2002 sequel to Disney's 1953 classic ""Peter Pan""",Return to Neverland,NA
2003-09-22,J,AT THE BEACH,,400,"Water binds grains of sand using surface tension; that'll help you build this, complete with moat",a sandcastle,NA
2003-09-22,J,DRESSING UP,,400,A 1998 Harvard study found a link between arthritis of the knee & this type of women's shoe,high heels,NA
2003-09-22,J,HOMOPHONES,,400,"Moved like the wind, or a primary color",blew (blue),NA
2003-09-22,J,BODIES OF WATER,,600,Important rivers in this country include the Huang He & the Yangtze,China,NA
2003-09-22,J,THE NAME GAME,,600,"This first name of model Harlow means ""peace"" in Hebrew",Shalom,NA
2003-09-22,J,"""R"" MOVIES",,600,In this 2003 film the Pickles meet the Thornberrys,Rugrats Go Wild,NA
2003-09-22,J,AT THE BEACH,,600,"(Jimmy of the Clue Crew presents from the beach.)This word can mean part of a touchdown celebration in football, or this volleyball move",spike,http://www.j-archive.com/media/2003-09-22_J_18.jpg
2003-09-22,J,DRESSING UP,,600,"For a fancy event, dress up in white tie & these, which animals have but humans usually don't",tails,NA
2003-09-22,J,HOMOPHONES,,600,"A penny, or mailed a letter",cent (sent),NA
2003-09-22,J,BODIES OF WATER,,800,The Strait of Dover connects this channel with the North Sea,the English Channel,NA
