date,round,category,comment,value,clue,response,link
2011-01-19,J,BASIC SCIENCE,,200,This basic unit of heredity acts by directing the production of RNA,a gene,NA
2011-01-19,J,CELEBRITIES' MIDDLE NAMES,,200,Sarah ____ Parker,Jessica,NA
2011-01-19,J,A NATION OF VODKA BRANDS,,200,Moskovskaya,Russia,NA
2011-01-19,J,EVERYDAY HEROES,,200,Denise Thornton founded Beacon of Hope to help restore N.O. after this 2005 event; see lakewoodbeacon.org if you want to help,Hurricane Katrina,NA
2011-01-19,J,BOTH MY X's,"(Alex: Each correct response will contain two ""X""s.)",200,"Apparently, diamonds are both forever & $75 when you land on this spot on a Monopoly board",Luxury Tax,NA
2011-01-19,J,LIVE IN TEXAS,,200,"Population-wise, by 1980 it had become the fifth-largest city in the U.S.; no problem there",Houston,NA
2011-01-19,J,BASIC SCIENCE,,400,"(Kelly of the Clue Crew shows some high-tech devices.)  Both LCD TVs & mood rings use liquid crystals, however, the crystals in LCDs reflect color by using electricity & mood rings use this type of energy",heat,http://www.j-archive.com/media/2011-01-19_J_02a.jpg
2011-01-19,J,CELEBRITIES' MIDDLE NAMES,,400,Keenen ____ Wayans,Ivory,NA
2011-01-19,J,A NATION OF VODKA BRANDS,,400,Van Gogh,the Netherlands,NA
2011-01-19,J,EVERYDAY HEROES,,400,"Disadvantaged kids can learn to play music with this Maryland city's symphony thanks to Marin Alsop's $100,000 donation",Baltimore,NA
2011-01-19,J,BOTH MY X's,"(Alex: Each correct response will contain two ""X""s.)",400,"This Fortune 500 company's headquarters are in Norwalk, Connecticut",Xerox,NA
2011-01-19,J,LIVE IN TEXAS,,400,"Check out the I.M. Pei-designed city hall at the south end of downtown in this city, cowboy; it's i-m-pressive",Dallas,NA
2011-01-19,J,BASIC SCIENCE,,600,It's the 5-letter term for the transparent solid that disperses light into a spectrum,a prism,NA
2011-01-19,J,CELEBRITIES' MIDDLE NAMES,,600,David ____ Pierce,Hyde,NA
2011-01-19,J,A NATION OF VODKA BRANDS,,600,Reyka,Iceland,NA
2011-01-19,J,EVERYDAY HEROES,,600,"In 2003 firefighter Gary Carella & his team saved a man from a 170' fall over Horseshoe Falls, part of this landmark",Niagara Falls,NA
2011-01-19,J,BOTH MY X's,"(Alex: Each correct response will contain two ""X""s.)",600,"This Fortune 500 company's headquarters are in Irving, Texas",Exxon Mobil,NA
2011-01-19,J,LIVE IN TEXAS,,600,"From 2001 to 2009 this town was home to ""the Western White House""",Crawford,NA
2011-01-19,J,BASIC SCIENCE,,NA,"The name of this organ that stores fat may come from a word that means ""fat""",liver,NA
2011-01-19,J,CELEBRITIES' MIDDLE NAMES,,800,Sarah ____ Gellar,Michelle,NA
2011-01-19,J,A NATION OF VODKA BRANDS,,800,Skyy,the United States,NA
2011-01-19,J,EVERYDAY HEROES,,800,"2005 Natl. Teacher of the Year Jason Kamras did the math at a D.C. middle school named for this ""March King""",(John Philip) Sousa,NA
2011-01-19,J,BOTH MY X's,"(Alex: Each correct response will contain two ""X""s.)",800,2-word French term for a type of menu where the charge for a meal is set in stone,prix fixe,NA
2011-01-19,J,LIVE IN TEXAS,,800,Spain officially founded this city known for its Paseo del Rio (River Walk) in 1718... remember?,San Antonio,NA
2011-01-19,J,BASIC SCIENCE,,1000,"(Kelly of the Clue Crew rolls two ping-pong balls on the table.)  The tack in a ping-pong ball shifts this 3-word directional term from the middle to the side, affecting its roll",the center of gravity,http://www.j-archive.com/media/2011-01-19_J_06.wmv
2011-01-19,J,CELEBRITIES' MIDDLE NAMES,,1000,Philip ____ Hoffman,Seymour,NA
2011-01-19,J,A NATION OF VODKA BRANDS,,1000,Grey Goose,France,NA
2011-01-19,J,EVERYDAY HEROES,,1000,"There are many heroes in our military; we picked Staff Sgt. Michael Keller, at Bagram AFB in this country in 2009... thanks",Afghanistan,NA
2011-01-19,J,BOTH MY X's,"(Alex: Each correct response will contain two ""X""s.)",1000,"In Cartesian geometry, if you're flatlining, you're drawing this",the x-axis,NA
2011-01-19,J,LIVE IN TEXAS,,1000,"You don't get much wester in Texas than this border city, incorporated in 1873 with 173 residents; now it totals 563,000",El Paso,NA
2011-01-19,DJ,OPERA,,400,"The ""Hexenritt"", or ""Witches' Ride"", is sung in Act III of this 1893 fairy tale opera",Hansel and Gretel,NA
2011-01-19,DJ,SHE WAS IN THAT?,,400,"She was married to Larry Fortensky when she played Pearl Slaghoople, Wilma's mom in ""The Flintstones"" movie",Elizabeth Taylor,NA
2011-01-19,DJ,THE PARTING OF THE FCC,,400,"In 2008 a federal appeals court tossed a $550,000 FCC fine vs. CBS for this woman's ""wardrobe malfunction""",Janet Jackson,NA
2011-01-19,DJ,LET''S HAVE A TICKER-TAPE PARADE!,,400,"Oct. 29, 1886:As part of the dedication ceremony for this landmark",the Statue of Liberty,NA
2011-01-19,DJ,SATIRISTS,,400,"His ""Gulliver's Travels"" is savagely bitter, but so witty & imaginative that it became a children's classic",(Jonathan) Swift,NA
2011-01-19,DJ,"3-LETTER ""W""ORDS",,400,You could probably stop a horse with this exclamation of grief,woe,NA
2011-01-19,DJ,OPERA,,NA,"Donizetti's ""Anna Bolena"" ends with the marriage of Henry VIII (aka Enrico) to this woman",Jane Seymour,NA
2011-01-19,DJ,SHE WAS IN THAT?,,800,"In between ""Saturday Night Live"" & ""Seinfeld"", she had a small role in ""Hannah and Her Sisters""",Dreyfus,NA
2011-01-19,DJ,THE PARTING OF THE FCC,,800,"An FCC FAQ--""Is there any evidence"" these devices ""cause cancer?"" No, but the FCC is still monitoring it",cell phones,NA
2011-01-19,DJ,LET''S HAVE A TICKER-TAPE PARADE!,,800,"June 1, 1954:For this Ethiopian emperor",Haile Selassie,NA
2011-01-19,DJ,SATIRISTS,,800,"The ""Art"" of this Washington political spoofer won him a Pulitzer in 1982",(Art) Buchwald,NA
2011-01-19,DJ,"3-LETTER ""W""ORDS",,800,Sir Walter Scott noted that a tangled one results from deception,web,NA
2011-01-19,DJ,OPERA,,1200,"In ""La boheme"" the poet Rodolfo falls in love with this seamstress who suffers from tuberculosis",Mimi,NA
2011-01-19,DJ,SHE WAS IN THAT?,,1200,"Luckily Leatherface didn't have her at hello when she appeared as Jenny in ""The Texas Chainsaw Massacre 4""",(Renée) Zellweger,NA
2011-01-19,DJ,THE PARTING OF THE FCC,,1200,"A 5-4 Supreme Court ruling in a 1978 case about his ""filthy words"" gave the FCC the ability to censor TV broadcasts",George Carlin,NA
2011-01-19,DJ,LET''S HAVE A TICKER-TAPE PARADE!,,NA,"August 13, 1969:For these 3 men following a quarantine","Neil Armstrong, Buzz Aldrin & Michael Collins",NA
2011-01-19,DJ,SATIRISTS,,1200,"This director, master of the mockumentary, is married to Jamie Lee Curtis",Christopher Guest,NA
2011-01-19,DJ,"3-LETTER ""W""ORDS",,1200,"A roll of something, especially cash",wad,NA
2011-01-19,DJ,OPERA,,1600,"Carl Maria von Weber's 1826 opera about this king of the fairies was subtitled ""or, the Elf King's Oath""",Oberon,NA
2011-01-19,DJ,SHE WAS IN THAT?,,1600,A young Laura Dern appeared in this 1974 film in which her mom played Flo the waitress,Alice Doesn\'t Live Here Anymore,NA
2011-01-19,DJ,THE PARTING OF THE FCC,,1600,"In March '09 the FCC said stations could stop this type of TV service before June 12 ""under certain conditions""",analog,NA
2011-01-19,DJ,LET''S HAVE A TICKER-TAPE PARADE!,,1600,"Sept, 30, 1899:For this admiral following his return from victory at Manila Bay",Dewey,NA
2011-01-19,DJ,SATIRISTS,,1600,"This Brit's ""The Loved One"" satirized the California funeral industry",Evelyn Waugh,NA
2011-01-19,DJ,"3-LETTER ""W""ORDS",,1600,Ironically humorous: nothing to do with a type of bread,wry,NA
2011-01-19,DJ,OPERA,,2000,"In 1961, as Venus in ""Tannhauser"", Grace Bumbry became the first black diva to sing at this Wagner festival",Bayreuth,NA
2011-01-19,DJ,SHE WAS IN THAT?,,2000,"As a toddler she appeared at the end of mom's 1949 movie ""In the Good Old Summertime""",Liza Minnelli,NA
2011-01-19,DJ,THE PARTING OF THE FCC,,2000,This rhyming tech. has its origins in a 1985 FCC ruling that released bands of the radio spectrum for unlicensed use,Wi-Fi,NA
2011-01-19,DJ,LET''S HAVE A TICKER-TAPE PARADE!,,2000,"Oct. 5, 1923:For this 3-named prime minister of Great Britain during World War I",David Lloyd George,NA
2011-01-19,DJ,SATIRISTS,,2000,"This ""directional"" author of the novel ""The Magic Christian"" co-wrote the script for ""Easy Rider""",(Terry) Southern,NA
2011-01-19,DJ,"3-LETTER ""W""ORDS",,2000,Pallid,wan,NA
2011-01-19,FJ,OCEAN LIFE,,NA,"The deepest-diving sea turtle is this one whose name suggests the flexibility that lets it survive 1,700 lbs./square inch pressure",the leatherback turtle,NA
