date,round,category,comment,value,clue,response,link
1995-12-13,J,NEW ORLEANS,,100,"If you ""Desire"" to use this type of transportation, a historic one runs along St. Charles Avenue",streetcar,NA
1995-12-13,J,ACTORS & THEIR ROLES,,100,Nick Nolte visited colonial Williamsburg & Monticello to research this historical role,Thomas Jefferson,NA
1995-12-13,J,HINTS FROM HELOISE,,100,Start your celebration of this March holiday with green pancakes,St. Patrick\'s Day,NA
1995-12-13,J,HISTORIC NAMES,,100,U.S. president who was a founder of the League of Nations,Woodrow Wilson,NA
1995-12-13,J,HORSE SENSE,,100,"Some of these horses from the Palouse River region were once known as raindrop horses, from their spots",Appaloosa,NA
1995-12-13,J,GENERAL KNOWLEDGE,,100,"Muons, pions & electrons are among particles classified as these, my dear Watson",elementary,NA
1995-12-13,J,NEW ORLEANS,,200,This last day of Carnival was celebrated with masked balls & street processions as early as the 1700s,Mardi Gras,NA
1995-12-13,J,ACTORS & THEIR ROLES,,200,Halle Berry played Fred's slinky secretary Rosetta Stone in this film based on a TV cartoon series,The Flintstones,NA
1995-12-13,J,HINTS FROM HELOISE,,200,One of Heloise's readers puts a headband on her cocker spaniel to keep these out of its food,its ears,NA
1995-12-13,J,HISTORIC NAMES,,200,"2 queens of France, Catherine & Marie, came from this family",Medici,NA
1995-12-13,J,HORSE SENSE,,200,"A horse's height is measured in these units, each equal to 4 inches",hands,NA
1995-12-13,J,GENERAL KNOWLEDGE,,200,It was Robin Hood's sylvan home,Sherwood Forest,NA
1995-12-13,J,NEW ORLEANS,,300,"On St. Charles Avenue you can see a replica of this ""Gone with the Wind"" plantation home",Tara,NA
1995-12-13,J,ACTORS & THEIR ROLES,,300,"Now George on ""Seinfeld"", he appeared in the Broadway musical ""The Rink"" with Liza Minnelli & Chita Rivera",Jason Alexander,NA
1995-12-13,J,HINTS FROM HELOISE,,300,Wear these when handling hot peppers; the peppers can irritate your skin,rubber gloves,NA
1995-12-13,J,HISTORIC NAMES,,300,"After resigning as president in 1949, he fled to Taiwan & resumed the post",Chiang Kai-shek,NA
1995-12-13,J,HORSE SENSE,,300,"Adult male horses usually have 40 of these, while adult females usually have only 36",teeth,NA
1995-12-13,J,GENERAL KNOWLEDGE,,300,"When you write out the time in numbers, this punctuation mark separates the hours & minutes",colon,NA
1995-12-13,J,NEW ORLEANS,,400,"Associated with New Orleans jazz, it was the main street of the Storyville district",Basin Street,NA
1995-12-13,J,ACTORS & THEIR ROLES,,400,"He played Prince Charming in the ""Disney on Parade"" ice show before he started ""Dirty Dancing""",Patrick Swayze,NA
1995-12-13,J,HINTS FROM HELOISE,,400,Heloise says to use diluted fabric softener as a creme rinse for this,your hair,NA
1995-12-13,J,HISTORIC NAMES,,NA,Jesus Christ was born during the reign of this Roman emperor,Augustus Caesar,NA
1995-12-13,J,HORSE SENSE,,400,A hackamore is a bitless type of this that controls a horse with pressure on its nose & jaw,bridle,NA
1995-12-13,J,GENERAL KNOWLEDGE,,400,This month of fasting can only begin after the new moon is sighted by a reliable Muslim,Ramadan,NA
1995-12-13,J,NEW ORLEANS,,500,This chef's K-Paul's Louisiana Kitchen is famous for its jalapeno martinis,Paul Prudhomme,NA
1995-12-13,J,ACTORS & THEIR ROLES,,500,"Dennis Quaid lost 43 pounds to play this gaunt gambler in the 1994 film ""Wyatt Earp""",Doc Holliday,NA
1995-12-13,J,HINTS FROM HELOISE,,500,Mix salt & lemon juice or salt & this liquid to clean brass & copper,vinegar,NA
1995-12-13,J,HISTORIC NAMES,,500,Name given to the speech William Jennings Bryan delivered at the 1896 Democratic Convention,"""Cross of Gold""",NA
1995-12-13,J,HORSE SENSE,,500,"Native Dancer, Northern Dancer & Gate Dancer have all won this Maryland race that originated in 1873",the Preakness,NA
1995-12-13,J,GENERAL KNOWLEDGE,,500,"Known for antiseptic surgery, this British surgeon also introduced the use of catgut",Joseph Lister,NA
1995-12-13,DJ,1987,,200,On January 5 this president submitted the USA's first trillion-dollar budget to Congress,Ronald Reagan,NA
1995-12-13,DJ,MUSEUMS,,200,Museums in this state include the Carnegie Museum of Art & the Franklin Institute Science Museum,Pennsylvania,NA
1995-12-13,DJ,WOMEN IN MYTHOLOGY,,200,This sister-in-law of Prometheus is famous for opening an infamous box,Pandora,NA
1995-12-13,DJ,LAKES & RIVERS,,200,Lake Nasser was created by the damming of this river in the 1960s,Nile,NA
1995-12-13,DJ,AUTHORS AT WAR,,200,"Vietnam reporter Gustav Hasford set his novel ""The Short-Timers"" during this 1968 offensive",Tet,NA
1995-12-13,DJ,COMPOUND WORDS,(Alex: I will give you definitions of 2 words & you have to combine those words to come up with the correct response.),200,The nearest star & a clock face become this timer,sundial,NA
1995-12-13,DJ,1987,,NA,"In April, Portugal agreed to give China sovereignty over this territory on December 20, 1999",Macao,NA
1995-12-13,DJ,MUSEUMS,,400,Beads from ancient cultures can be seen at the Bead Museum in Prescott in this state,Arizona,NA
1995-12-13,DJ,WOMEN IN MYTHOLOGY,,400,"These fierce Valhalla maidens have names that mean shrieker, screamer, etc.",Valkyries,NA
1995-12-13,DJ,LAKES & RIVERS,,400,"Not surprisingly, it contains over half the water in the Great Lakes",Lake Superior,NA
1995-12-13,DJ,AUTHORS AT WAR,,400,"This ""Catch-22"" author flew 60 bomber missions in WWII",Joseph Heller,NA
1995-12-13,DJ,COMPOUND WORDS,(Alex: I will give you definitions of 2 words & you have to combine those words to come up with the correct response.),400,3 feet & a small tree branch become this measuring device,yardstick,NA
1995-12-13,DJ,1987,,600,"Due to possible involvement in Nazi war crimes, this Austrian president was barred from entering the U.S.",Kurt Waldheim,NA
1995-12-13,DJ,MUSEUMS,,600,Displays of San Diego history are found at a museum named for this Spanish priest,Junipero Serra,NA
1995-12-13,DJ,WOMEN IN MYTHOLOGY,,600,"After she shot Orion, she was so remorseful she placed him among the stars",Diana,NA
1995-12-13,DJ,LAKES & RIVERS,,600,The Barada River divides this Syrian capital in two,Damascus,NA
1995-12-13,DJ,AUTHORS AT WAR,,600,"George Orwell described his experiences fighting in this war in ""Homage to Catalonia""",Spanish Civil War,NA
1995-12-13,DJ,COMPOUND WORDS,(Alex: I will give you definitions of 2 words & you have to combine those words to come up with the correct response.),600,A savings & loan and a bun become this wad of money,bankroll,NA
1995-12-13,DJ,1987,,800,"Chicago's first black mayor, he was reelected on April 7, but died of a heart attack 7 months later",Harold Washington,NA
1995-12-13,DJ,MUSEUMS,,800,The history of atomic energy is displayed at the National Atomic Museum in this largest New Mexico city,Albuquerque,NA
1995-12-13,DJ,WOMEN IN MYTHOLOGY,,800,Artists often depict this trio that personifies charm & beauty dancing in a circle,the Graces,NA
1995-12-13,DJ,LAKES & RIVERS,,800,"In its 230-mile course, this Irish river passes through several lakes, including Lough Derg",Shannon,NA
1995-12-13,DJ,AUTHORS AT WAR,,800,This author who wrote about a mutiny on the U.S.S. Caine served aboard the U.S.S. Zane,Herman Wouk,NA
1995-12-13,DJ,COMPOUND WORDS,(Alex: I will give you definitions of 2 words & you have to combine those words to come up with the correct response.),800,A dark color & a postal term combine as this form of extortion,blackmail,NA
1995-12-13,DJ,1987,,1000,On October 23 the Senate rejected this Court of Appeals judge for the Supreme Court by 58-42,Robert Bork,NA
1995-12-13,DJ,MUSEUMS,,1000,Akron's World of Rubber Museum contains a reproduction of this rubber pioneer's workshop,(Charles) Goodyear,NA
1995-12-13,DJ,WOMEN IN MYTHOLOGY,,1000,"While she was fleeing Aristaeus, this wife of Orpheus was bitten by a snake & died",Eurydice,NA
1995-12-13,DJ,LAKES & RIVERS,,NA,Krakow & Warsaw lie on this river,Vistula,NA
1995-12-13,DJ,AUTHORS AT WAR,,1000,"This author of ""The Stranger"" was active in the French resistance during WWII",Albert Camus,NA
1995-12-13,DJ,COMPOUND WORDS,(Alex: I will give you definitions of 2 words & you have to combine those words to come up with the correct response.),1000,To spin quickly & air movement join forces as this type of romance,whirlwind,NA
1995-12-13,FJ,FAMOUS MUSICIANS,,NA,"In the 1950s he composed the scores for Satyajit Ray's brilliant ""Apu"" trilogy of films",Ravi Shankar,NA
