date,round,category,comment,value,clue,response,link
1997-07-07,J,CHILDRENS LITERATURE,,100,"The villagers come when the boy cries ""Wolf!"" because they think these animals are in danger",Sheep,NA
1997-07-07,J,INVENTIONS,,100,"In 1860 L.O. Colvin invented one of the first machines that performed this farm chore, but it annoyed the cows",Milking machine,NA
1997-07-07,J,MOVIE OBJECTS,,100,Citizen Kane's last word; the object it refers to isn't revealed until the end of the film,"""Rosebud""",NA
1997-07-07,J,RELIGION,,100,"In Santeria, which combines Catholicism & African ritual, this apostle once named Simon is called Oggun",Peter,NA
1997-07-07,J,THE BODY HUMAN,,100,Vibrissae are the short stiff hairs that line this organ of smell,Nose,NA
1997-07-07,J,"THE ""RH"" FACTOR",,100,Scarlett O'Hara's favorite Butler,Rhett,NA
1997-07-07,J,CHILDRENS LITERATURE,,200,The children in this 1981 Chris Von Allsburg book play a jungle board game that turns real,"""Jumanji""",NA
1997-07-07,J,INVENTIONS,,200,In 1870 Mattie Knight patented a machine that folded flat bottoms on these grocery carriers,Paper/shopping bags,NA
1997-07-07,J,MOVIE OBJECTS,,200,"In 1978's ""Superman"", Lex Luthor obtains a glowing chunk of this mineral, Superman's weakness",Kryptonite,NA
1997-07-07,J,RELIGION,,200,Quaker gatherings for either business or worship are called these,Meetings,NA
1997-07-07,J,THE BODY HUMAN,,200,"When a woman is born, these reproductive organs contain about 2 million potential eggs",Ovaries,NA
1997-07-07,J,"THE ""RH"" FACTOR",,200,"While the reddish stalks of this plant  may be eaten, the leaves are highly poisonous",Rhubarb,NA
1997-07-07,J,CHILDRENS LITERATURE,,300,"The illustrator of 1902's ""The Tale of Peter Rabbit""",Beatrix Potter,NA
1997-07-07,J,INVENTIONS,,300,Murray Spangler invented the modern type of this device & his relative William Hoover sold them,Vacuum cleaner,NA
1997-07-07,J,MOVIE OBJECTS,,300,"This director called objects that drive the plot ""MacGuffins"", like the engine plans in ""The 39 Steps""",Alfred Hitchcock,NA
1997-07-07,J,RELIGION,,300,"In the 1500s this German movement claimed all people, not just Catholic priests, had access to divinity",Protestant Reformation,NA
1997-07-07,J,THE BODY HUMAN,,300,Melatonin is secreted by this gland named for its resemblance to a pine cone,Pineal gland,NA
1997-07-07,J,"THE ""RH"" FACTOR",,300,These 2 important European rivers differ by only one letter,Rhine & Rhone,NA
1997-07-07,J,CHILDRENS LITERATURE,,400,"While living on a Maine farm, he wrote ""Charlotte's Web"", which is set on a farm",E.B. White,NA
1997-07-07,J,INVENTIONS,,400,"After his sweetheart's ice cream melted as he rowed it to her, Ole Evinrude invented this type of engine",Outboard motor,NA
1997-07-07,J,MOVIE OBJECTS,,400,"In ""A Very Brady Sequel"", Tim Matheson struggles to steal the Bradys' statue of one of these animals",Horse,NA
1997-07-07,J,RELIGION,,400,"In the 500s B.C. this religion claimed all people, not just Brahman priests, had access to divinity",Buddhism,NA
1997-07-07,J,THE BODY HUMAN,,400,Hypoglycemia occurs when this organ secretes too much insulin,Pancreas,NA
1997-07-07,J,"THE ""RH"" FACTOR",,400,This parallelogram with 4 equal sides resembles a slanted square,Rhombus,NA
1997-07-07,J,CHILDRENS LITERATURE,,500,"Alice couldn't tell if this ovoid ""Looking Glass"" character was wearing a cravat or a belt",Humpty Dumpty,NA
1997-07-07,J,INVENTIONS,,500,It took Dr. Wilson Greatbatch 2 years to develop this heart regulator first implemented in 1960,Pacemaker,NA
1997-07-07,J,MOVIE OBJECTS,,500,"In ""Cool Hand Luke"", Paul Newman is put on a chain gang for vandalizing these mechanical devices",Parking meters,NA
1997-07-07,J,RELIGION,,NA,This term for the Christian belief that denies the trinity lent its name to a denomination,Unitarianism,NA
1997-07-07,J,THE BODY HUMAN,,500,"Prone to inflammation, this clear membrane covers the front of the eyeball & lines the eyelids",the conjunctiva,NA
1997-07-07,J,"THE ""RH"" FACTOR",,500,In mythology she's the wife of Cronus & the mother of Zeus,Rhea,NA
1997-07-07,DJ,HAIL TO THE CHIEF,"(about the president, obviously!)",200,"Billy Graham presided over his funeral services April 27, 1994 in Yorba Linda, California",Richard Nixon,NA
1997-07-07,DJ,TRAVEL U.S.A.,,200,"Completed in 1931, it rises over 1,400 feet at 350 Fifth Avenue in New York City",The Empire State Building,NA
1997-07-07,DJ,ARTISTS,,200,He began his Sistine Chapel work with the Noah scenes over the entrance door,Michelangelo,NA
1997-07-07,DJ,TEXTILES,,200,Tennis balls & pool tables are covered by this material made from wet woolen fibers,Felt,NA
1997-07-07,DJ,PLAYS,,200,Frances Goodrich & Albert Hackett won a Pulitzer Prize for their adaptation of this girl's diary,Anne Frank,NA
1997-07-07,DJ,GERMAN WORDS & PHRASES,,200,It's the German equivalent of a motor expressway,Autobahn,NA
1997-07-07,DJ,HAIL TO THE CHIEF,"(about the president, obviously!)",400,During WWII this future president was supreme commander of the Allies in Europe,Dwight D. Eisenhower,NA
1997-07-07,DJ,TRAVEL U.S.A.,,400,This state's Hilton Head Island offers golf & other recreational activities year round,South Carolina,NA
1997-07-07,DJ,ARTISTS,,400,"In 1921, after 10 years of self-imposed exile, this muralist returned to Mexico",Diego Rivera,NA
1997-07-07,DJ,TEXTILES,,400,"Mummies were wrapped in this fabric for which your house may have a ""closet""",Linen,NA
1997-07-07,DJ,PLAYS,,400,"His ""Brighton Beach Memoirs"" & ""Biloxi Blues"" are autobiographical",Neil Simon,NA
