date,round,category,comment,value,clue,response,link
2007-04-18,J,WORLD CITIES,,200,"For a day of fun & shopping, a lot of people head to this Mexican city, about 15 miles south of San Diego",Tijuana,NA
2007-04-18,J,CLASSIC TV CATCHPHRASES,,200,"""I pity the fool!"" was made famous by him",Mr. T,NA
2007-04-18,J,MISSING BODY PARTS,(Alex: You have to name the part for us.),200,"Captain Hook in ""Peter Pan""",a hand,NA
2007-04-18,J,THE WIT & WISDOM OF PUDD'NHEAD WILSON,,200,"This man ""did not want the apple for the apple's sake, he wanted it only because it was forbidden""",Adam,NA
2007-04-18,J,"""Q""ING UP",,200,"Let's get crazy & sew the ""crazy"" type of this",a quilt,NA
2007-04-18,J,ELLEN,,200,She hosted the Emmys in 2001 & 2005 & was named to host the Oscars in 2007,Ellen DeGeneres,NA
2007-04-18,J,WORLD CITIES,,400,Volksgarten isn't a parking lot for Volkswagens but a beautiful park noted for its rose bushes in this Austrian city,Vienna,NA
2007-04-18,J,CLASSIC TV CATCHPHRASES,,400,"""The tribe has spoken"" are words familiarly spoken by him",Jeff Probst,NA
2007-04-18,J,MISSING BODY PARTS,(Alex: You have to name the part for us.),400,The Scarecrow before he meets the Wizard of Oz,a brain,NA
2007-04-18,J,THE WIT & WISDOM OF PUDD'NHEAD WILSON,,400,"""Each person is born to one possession which outvalues all his others--his last"" one of these",breath,NA
2007-04-18,J,"""Q""ING UP",,400,"Citrine, which is cut into gemstones, is a variety of this mineral",quartz,NA
2007-04-18,J,ELLEN,,400,"On Thursday nights, she plays doctor; the title doctor of ""Grey's Anatomy""",Ellen Pompeo,http://www.j-archive.com/media/2007-04-18_J_22.jpg
2007-04-18,J,WORLD CITIES,,600,Oh! this city! was the capital of British India from 1772 to 1912,Calcutta,NA
2007-04-18,J,CLASSIC TV CATCHPHRASES,,600,"""Yabba dabba do!"" was his catchphrase",Fred Flintstone,NA
2007-04-18,J,MISSING BODY PARTS,(Alex: You have to name the part for us.),600,"The Hessian soldier in ""The Legend of Sleepy Hollow""",a head,NA
2007-04-18,J,THE WIT & WISDOM OF PUDD'NHEAD WILSON,,600,"""Put all your eggs in the one basket and"" then do this",watch that basket,NA
2007-04-18,J,"""Q""ING UP",,600,"Originally, it was a 40-day-long period of imposed isolation, so it's from the Italian for ""forty""",quarantine,NA
