date,round,category,comment,value,clue,response,link
2011-12-27,J,MUSICAL INSTRUMENTS,,200,The first official list of military calls for this trumpet-like valveless instrument was issued in 1798,the bugle,NA
2011-12-27,J,TALKING ITALIAN,,200,"""Grazie"" & ""prego"" translate to these 2 2-word companion phrases",thank you & you\'re welcome,NA
2011-12-27,J,DECADES OF DISASTER,,200,Pearl Harbor is attacked,the 1940s,NA
2011-12-27,J,FOOD PREPARATION,,200,"To slice a tomato, use a knife with this type of edge for a clean cut",a serrated edge,NA
2011-12-27,J,LESSER-KNOWN AMERICANS,,200,"John T. Dorrance, a chemist who studied cooking in Paris, developed the first canned soups for this brand",Campbell\'s,NA
2011-12-27,J,TIPS ON NETWORKING,(Alex: And you have to identify the television channel for us.),200,"Snarl along with ""Big Cat Diary"" & ""Pit Bulls and Parolees""",Animal Planet,NA
2011-12-27,J,MUSICAL INSTRUMENTS,,400,"A violin body amplifies the sound escaping from the 2 holes usually called these, as they resemble an italicized letter",the f-holes,NA
2011-12-27,J,TALKING ITALIAN,,400,"You oughta know ""otto"" is Italian for this number",eight,NA
2011-12-27,J,DECADES OF DISASTER,,400,The Space Shuttle Challenger explodes,the 1980s,NA
2011-12-27,J,FOOD PREPARATION,,400,"(Sarah of the Clue Crew holds a payapa in a forest in Molokai, HI.)  An enzyme called papain in the leaves & green skin of raw papaya can be used as one of these food preparations as it breaks down the connective tissue of meats",a tenderizer,http://www.j-archive.com/media/2011-12-27_J_24b.jpg
2011-12-27,J,LESSER-KNOWN AMERICANS,,400,"In the 1940s Stetson Kennedy infiltrated this group, whom he mocked as the ""Dumb Klux""",the KKK (Ku Klux Klan),NA
2011-12-27,J,TIPS ON NETWORKING,(Alex: And you have to identify the television channel for us.),400,"At least grin at ""Workaholics"" & ""Nick Swardson's Pretend Time""",Comedy Central,NA
2011-12-27,J,MUSICAL INSTRUMENTS,,600,"Fife & drum corps often use this higher-pitched woodwind whose name means ""small""",a piccolo,NA
2011-12-27,J,TALKING ITALIAN,,600,"A journalist would uncover that ""chi"" , ""che"", ""quando"", ""dove"" & ""perché"" translate to these 5 terms","who, what, where, why & when",NA
2011-12-27,J,DECADES OF DISASTER,,600,The Titanic sinks,the 1910s,NA
2011-12-27,J,FOOD PREPARATION,,600,Colorful cooking methods include browning & this one associated with Cajun cooking,blackening,NA
2011-12-27,J,LESSER-KNOWN AMERICANS,,600,In 1827 Joseph Dixon founded a factory to make stove polish & these from graphite,pencils,NA
2011-12-27,J,TIPS ON NETWORKING,(Alex: And you have to identify the television channel for us.),600,"Watch movies like ""Taken from Me: The Tiffany Rubin Story"" & ""Sins of the Mother""",Lifetime,NA
2011-12-27,J,MUSICAL INSTRUMENTS,,800,"The theme song of ""Futurama"" features chimes, also known as tubular these",bells,NA
2011-12-27,J,TALKING ITALIAN,,800,"I'm loony for ""lunedì"", this day of the week",Monday,NA
2011-12-27,J,DECADES OF DISASTER,,800,Three Mile Island is the site of the worst commercial nuclear accident in U.S. history,the 1970s,NA
2011-12-27,J,FOOD PREPARATION,,800,"Simmer short-grain rice seasoned with saffron in the broad, shallow pan that gives this Spanish dish its name",paella,NA
2011-12-27,J,LESSER-KNOWN AMERICANS,,800,In 2003 this state replaced its statue of George Washington Glick in Statuary Hall with one of Dwight Eisenhower,Kansas,NA
2011-12-27,J,TIPS ON NETWORKING,(Alex: And you have to identify the television channel for us.),800,"Enjoy some of ""The Fairly Oddparents"" & some ""Bubble Guppies""",Nickelodeon,NA
2011-12-27,J,MUSICAL INSTRUMENTS,,1000,This steam-whistle organ was often used on 19th century Mississippi steamboats to announce their arrival at ports,a calliope,NA
2011-12-27,J,TALKING ITALIAN,,1000,"A certain piece of hardware is una vite, so this hand tool used with it is un cacciavite",a screwdriver,NA
2011-12-27,J,DECADES OF DISASTER,,NA,"The USS Maine goes down, killing 260",the 1890s,NA
2011-12-27,J,FOOD PREPARATION,,1000,"The name of this technique indicates that meat is soaked in saltwater, though other liquids can be used instead",brining,NA
