date,round,category,comment,value,clue,response,link
1991-07-12,J,THE '60s,,100,"After about 10 years in power, he was ousted as Soviet leader in 1964",Khrushchev,NA
1991-07-12,J,FOOD,,100,"Country captain is a curry dish made with green peppers, almonds, currants & this poultry",chicken,NA
1991-07-12,J,POT LUCK,,100,The Museum of Childhood in this Irish capital boasts dolls dressed by Queen Victoria,Dublin,NA
1991-07-12,J,SHOW MUSIC,,100,"""Wherever we go, whatever we do. We're gonna go through it"" this way",together,NA
1991-07-12,J,SCIENCE,,100,"Duralumin is a light, hard alloy consisting mostly of this metal",aluminum,NA
1991-07-12,J,PRO BASKETBALL,,100,This Chicago Bulls guard was selected NBA Rookie of the Year in 1985,Michael Jordan,NA
1991-07-12,J,THE '60s,,200,In 1961 this electronics firm became the first Japanese co. to sell its common stock in the U.S.,Sony,NA
1991-07-12,J,FOOD,,200,The Westphalian type of this meat is smoked over beechwood & juniper,ham,NA
1991-07-12,J,POT LUCK,,200,"Someone with newly acquired wealth but limited culture is said to be this, French for ""new rich""",nouveau riche,NA
1991-07-12,J,SHOW MUSIC,,200,"""I'm"" doing this ""in the morning. Ding! Dong! The bells are gonna chime""",getting married,NA
1991-07-12,J,SCIENCE,,200,"Any muscle with two heads, like the one in the front of your upper arm",bicep,NA
1991-07-12,J,PRO BASKETBALL,,200,"During the 1961-62 season, this Warriors player set an NBA record by averaging 50.4 points a game",Wilt Chamberlain,NA
1991-07-12,J,THE '60s,,300,"Music & art fair held August 15-17, 1969 on a farm in New York state",Woodstock,NA
1991-07-12,J,FOOD,,300,"Diplomatic sauce, which is served with fish, contains these rare, expensive fungi",truffles,NA
1991-07-12,J,POT LUCK,,300,"This slang word for a prison is a corruption of a Spanish word for courtroom, ""juzgado""",hoosegow (**jug),NA
1991-07-12,J,SHOW MUSIC,,300,"Peter Pan sings, ""Just think of lovely things and your heart will fly on wings forever in"" this place",Never Never Land,NA
1991-07-12,J,SCIENCE,,300,"Hordeolum, the infection of a gland at the base of an eyelash, is commonly called this",a stye,NA
1991-07-12,J,PRO BASKETBALL,,300,"Now the Celtics' president, he coached the team to 9 NBA titles in 10 seasons",Red Auerbach,NA
1991-07-12,J,THE '60s,,400,"On October 4, 1963 this country signed a treaty recognizing Kuwait's right to full sovereignty",Iraq,NA
1991-07-12,J,FOOD,,NA,When these nuts are preserved in a sweet syrup they are called marrons glaces,chestnuts,NA
1991-07-12,J,POT LUCK,,400,"For centuries, Aborigines have used the nonreturning type of these for hunting & warfare",a boomerang,NA
1991-07-12,J,SHOW MUSIC,,400,"""Nothing portentous or polite; tragedy tomorrow"", this ""tonight""",comedy,NA
1991-07-12,J,SCIENCE,,400,"""Explosive"" other name for the superdense theory of the origin of the cosmos",the Big Bang Theory,NA
1991-07-12,J,PRO BASKETBALL,,400,In 1988 this NBA team moved from the Silverdome to the Palace of Auburn Hills,the Detroit Pistons,NA
1991-07-12,J,THE '60s,,500,He was president of American Motors when he threw his hat into the Mich. governor's race in 1962,(George) Romney,NA
1991-07-12,J,FOOD,,500,Port Salut is one of these made originally by Trappist monks in 19th century France,cheese,NA
1991-07-12,J,POT LUCK,,500,This ex-prime minister is the wife of businessman Asif Ali Zardari,Benazir Bhutto,NA
1991-07-12,J,SHOW MUSIC,,500,"""We belong to"" this type of ""society, my baby and me""",a mutual admiration society,NA
1991-07-12,J,SCIENCE,,500,Malachite is used as a green gemstone & as an ore of this metal,copper,NA
1991-07-12,J,PRO BASKETBALL,,500,1 of 2 NBA teams located in Florida,(1 of) the Miami Heat (Orlando Magic),NA
1991-07-12,DJ,THE OLD WEST,,200,"Gunslinger Billy Claiborne used this ""childish"" nickname after the original outlaw died",Billy the Kid,NA
1991-07-12,DJ,THE BIBLE,,200,Harper's Bible Dictionary says it's the precious metal mentioned most often--385 times,gold,NA
1991-07-12,DJ,FASHION,,200,"In the late 1500s, gartered, knit silk ones replaced woven ones",stockings,NA
1991-07-12,DJ,ISLANDS,,200,These Scottish islands are noted for their ponies,the Shetlands,NA
1991-07-12,DJ,U.S. GOVERNMENT,,200,The Interstate Commerce Commission was created in 1887 to regulate this means of transportation,railroad,NA
1991-07-12,DJ,"LITERARY ""LAST""s",,200,"The second of James Fenimore Cooper's ""Leatherstocking Tales""",Last of the Mohicans,NA
1991-07-12,DJ,THE OLD WEST,,400,"Harry Longbaugh acquired this nickname when he was a teenage outlaw, as Butch could have told you",the Sundance Kid,NA
1991-07-12,DJ,THE BIBLE,,400,Enoch lived only 365 years; this son of his lived over 2 1/2 times as long,Methuselah,NA
1991-07-12,DJ,FASHION,,400,"Style of full-legged pants gathered at the ankle, or the odalisques' residence where you'd wear them",a harem,NA
1991-07-12,DJ,ISLANDS,,NA,"Early Portuguese explorers called this island ""Ilha Formosa"" or Beautiful Island",Taiwan,NA
1991-07-12,DJ,U.S. GOVERNMENT,,400,"In 1961 JFK chose this man, his brother-in-law, to become the 1st director of the Peace Corps",Sargent Shriver,NA
1991-07-12,DJ,"LITERARY ""LAST""s",,400,"This historical novel by Bulwer-Lytton, chronicling the eruption of Vesuvius, was filmed 6 times",The Last Days of Pompeii,NA
1991-07-12,DJ,THE OLD WEST,,600,An attack on the Deadwood stagecoach was 1 of the exciting acts in his Wild West show,Buffalo Bill (William Cody),NA
1991-07-12,DJ,THE BIBLE,,600,"Nazirites like Samson had 3 main dont's: drinking wine, going near dead bodies & this",cutting your hair,NA
1991-07-12,DJ,FASHION,,600,This 19th c. device which pushed a skirt out in back was also called a tournure,a bustle,NA
1991-07-12,DJ,ISLANDS,,600,St. Pierre & Miquelon is a French overseas department off the coast of this country in the Americas,Canada,NA
1991-07-12,DJ,U.S. GOVERNMENT,,600,"It's a provision not likely to pass on its own merit, attached to a bill that is certain to pass",a rider,NA
1991-07-12,DJ,"LITERARY ""LAST""s",,600,"1956 Edwin O'Connor novel about the demise of F. Skeffington, an aging big city mayor",The Last Hurrah,NA
1991-07-12,DJ,THE OLD WEST,,800,"The most famous of the Younger Brothers, he toured with carnivals after he was paroled from prison",Cole Younger,NA
1991-07-12,DJ,THE BIBLE,,NA,"The plot of her book has her marrying, widowed, traveling, gleaning & remarrying",Ruth,NA
1991-07-12,DJ,FASHION,,800,"This feminist edited a journal called the Lily, but is best remembered for baggy trousers",Amelia Bloomer,NA
1991-07-12,DJ,ISLANDS,,800,A memorial on South Bass Island in this lake honors Commodore Perry's victory in the War of 1812,Lake Erie,NA
1991-07-12,DJ,U.S. GOVERNMENT,,800,This agency audits the operations of most of the other agencies in the federal government,the General Accounting Office (GAO),NA
1991-07-12,DJ,"LITERARY ""LAST""s",,800,This Hubert Selby noel with a NYC borough in the title was the subject of  an obscenity trial in England,Last Exit to Brooklyn,NA
