date,round,category,comment,value,clue,response,link
2010-09-29,J,LITERARY LINES,,200,"The last chapter of this Charlotte Bronte novel begins, ""Reader, I married him""",Jane Eyre,NA
2010-09-29,J,SCARY STARTS,,200,"In 1980, with ""Halloween"" in the bag, she starred in ""The Fog"", ""Prom Night"" & ""Terror Train""",Jamie Lee Curtis,NA
2010-09-29,J,A FREEZER FULL OF FOOD,,200,"""What would you do for"" one of this brand's NASCAR bars with caramel ice cream, a chocolate wafer & peanuts?",a Klondike Bar,NA
2010-09-29,J,TRAVEL & TOURISM,,200,The Murder & Mystery Tour in this Scottish capital begins at the Witchery restaurant at 352 Castlehill,Edinburgh,NA
2010-09-29,J,COLORFUL CREATURES,,200,"During the 20th century, this largest animal on earth was nearly hunted to extinction",the blue whale,NA
2010-09-29,J,ALLITERATION ALL AROUND,,200,This 2-word term refers to someone whose tedious job requires a lot of writing & record-keeping,a pencil pusher,NA
2010-09-29,J,LITERARY LINES,,400,"This novel says, ""the books went up in sparkling whirls and blew away on a wind turned dark with burning""",Fahrenheit 451,NA
2010-09-29,J,SCARY STARTS,,400,"1975 was a big year for him--he appeared in ""The Devil's Rain"" & got the role of TV Sweathog Vinnie Barbarino",(John) Travolta,NA
2010-09-29,J,A FREEZER FULL OF FOOD,,400,Celeste & Tombstone make tasty these,frozen pizzas,NA
2010-09-29,J,TRAVEL & TOURISM,,400,In 2010 this worldwide network of vacation resorts founded by Gerard Blitz celebrated its 60ih anniversary,Club Med,NA
2010-09-29,J,COLORFUL CREATURES,,400,"From its distinctive marking, this poisonous spider is also called a fiddleback (not an hourglass back)",the brown recluse,NA
2010-09-29,J,ALLITERATION ALL AROUND,,400,"John Roebling designed this NYC landmark, but working on it cost him his life",the Brooklyn Bridge,NA
2010-09-29,J,LITERARY LINES,,600,"The first line of this novel says, ""It was Wang Lung's marriage day""",The Good Earth,NA
2010-09-29,J,SCARY STARTS,,600,"His first film role was in 1981's ""The Burning""; the role of George Costanza would come a decade later",Jason Alexander,NA
2010-09-29,J,A FREEZER FULL OF FOOD,,600,"With varieties like Blueberry & Nutri-Grain Cinnamon, these waffles from Kellogg's have you going in circles",Eggo (Eggos accepted),NA
2010-09-29,J,TRAVEL & TOURISM,,600,"Key West, Florida has a Lighthouse & Keeper's Museum & a museum devoted to this novelist",Hemingway,NA
2010-09-29,J,COLORFUL CREATURES,,600,It's the only ursine species still found in California,a black bear,NA
2010-09-29,J,ALLITERATION ALL AROUND,,600,Physicist George Smoot won a Nobel Prize for his work supporting this theory of the evolution of the universe,the Big Bang,NA
2010-09-29,J,LITERARY LINES,,800,"This 1852 book says, ""I would rather not sell him ...I'm a humane man, and I hate to take the boy from his mother""",Uncle Tom\'s Cabin,NA
2010-09-29,J,SCARY STARTS,,800,"Long before she got ""Knocked Up"", she appeared in ""Bride of Chucky""",Katherine Heigl,NA
2010-09-29,J,A FREEZER FULL OF FOOD,,800,"I can't decide between a Swanson pot pie & one of this ""famished"" brand's ""it's good to be full"" meals",Hungry-Man,NA
2010-09-29,J,TRAVEL & TOURISM,,800,"From the Arabic for ""journey"", this type of journey might take you to Botswana's Moremi Game Reserve",a safari,NA
2010-09-29,J,COLORFUL CREATURES,,800,It's easy to see how this animal got its name,the white-tailed deer,http://www.j-archive.com/media/2010-09-29_J_28.jpg
2010-09-29,J,ALLITERATION ALL AROUND,,800,"This alliterative exclamation of surprise dates back way before ""Great Balls Of Fire"": it goes back to the 1700s",goodness gracious,NA
2010-09-29,J,LITERARY LINES,,1000,"He wrote, ""All happy families are like one another; each unhappy family is unhappy in its own way""",Tolstoy,NA
2010-09-29,J,SCARY STARTS,,1000,"After appearing in ""Return to Horror High"" & ""Return of the Killer Tomatoes!"", he luckily got a trip to the ""ER""",George Clooney,NA
2010-09-29,J,A FREEZER FULL OF FOOD,,1000,This company's Any'tizers include buffalo style hot wings & mini chicken bites,Tyson,NA
2010-09-29,J,TRAVEL & TOURISM,,1000,"The beach scene at Repulse Bay is one of the attractions in this south coast ""Gateway to China""",Hong Kong,NA
2010-09-29,J,COLORFUL CREATURES,,1000,"Though it may look more blue, this is the name of the largest North American swallow.",the purple martin,http://www.j-archive.com/media/2010-09-29_J_29.jpg
2010-09-29,J,ALLITERATION ALL AROUND,,NA,"(Kelly of the Clue Crew presents the clue.)  To stem bleeding, use this alliterative spot where an artery lies over a bone, like in the upper arm & the top of the thigh where it meets the abdomen",a pressure point,http://www.j-archive.com/media/2010-09-29_J_30.wmv
2010-09-29,DJ,20th CENTURY HISTORY,,400,It's the city where the heroic action seen here took place in 1989,Beijing,http://www.j-archive.com/media/2010-09-29_DJ_10.jpg
2010-09-29,DJ,MUSIC OF THE NIGHT,,400,"In 1978 The Bee Gees had a case of this, a No. 1 hit that says, ""Here I am, prayin' for this moment to last""","""Night Fever""",NA
2010-09-29,DJ,INDIANA JONESING,,400,Take the last train to this Indiana city founded in 1783 & named for a Revolutionary War general,Clarksville,NA
2010-09-29,DJ,THE DOCTOR IS IN,,400,This soft drink has been around since 1885--that makes it 125,Dr. Pepper,NA
2010-09-29,DJ,SACRED TO THIS RELIGION,(Alex: You have to identify the religion.),400,The Holy Sepulchre,Christianity,NA
2010-09-29,DJ,IT'S ABOUT TIME,,400,Official written records of proceedings at a meeting,the minutes,NA
2010-09-29,DJ,20th CENTURY HISTORY,,800,"He's the man seen here trying to reassure us in March 1981""Now, I am in control...""",Alexander Haig,NA
2010-09-29,DJ,MUSIC OF THE NIGHT,,800,"In 1982 this soft pop duo from Australia found that ""Even the nights are better""",Air Supply,NA
