date,round,category,comment,value,clue,response,link
1990-04-05,J,SOCIAL SCIENCE,,100,"Term for a mock tribunal that ignores justice; it can be held anywhere, not just in Australia",a kangaroo court,NA
1990-04-05,J,THEATER,,100,"""Why Mary?"" by Jesse Lynch Williams was the first play to win this, in 1918",a Pulitzer Prize,NA
1990-04-05,J,LEFTOVERS,,100,"If one of these mammal sprays you, you can neutralize the distinctive odor with tomato juice",a skunk,NA
1990-04-05,J,FICTIONAL INDIANS,,100,Tom Sawyer & Huck Finn watched him kill the town doctor & place the knife in Muff Potter's hand,Injun Joe,NA
1990-04-05,J,FIRST AID,,100,The best way to control this is to press directly on the wound,a cut (bleeding),NA
1990-04-05,J,HISTORY,,100,"After Peter, the next ruler of Russia who was called ""the Great""",Catherine,NA
1990-04-05,J,SOCIAL SCIENCE,,200,"In anthropology, the used word for a member of any human group whose males are less than 4'11' in average height",pygmies,NA
1990-04-05,J,THEATER,,200,"""The 3 Sisters"" dream of moving to this city, where Chekov graduated from medical school",Moscow,NA
1990-04-05,J,LEFTOVERS,,200,The Dance Theatre of Harlem performs a ballet about this legendary black railroad builder,John Henry,NA
1990-04-05,J,FICTIONAL INDIANS,,200,"Though there was an historic Uncas, this author's fictional Uncas wasn't like him at all",(James Fenimore) Cooper,NA
1990-04-05,J,FIRST AID,,200,The least severe burns are classified as this degree,first,NA
1990-04-05,J,HISTORY,,200,"When he died he was using the name Wm. H. Bonney, but that probably wasn't the one he was born with",Billy the Kid,NA
1990-04-05,J,SOCIAL SCIENCE,,NA,Term for the hierarchy within a social group or community based on the social behavior of chickens,the pecking order,NA
1990-04-05,J,THEATER,,300,"This musical features the songs ""Slide Some Oil to Me"", ""Funky Monkeys"" & ""Mean Old Lion""",The Wiz,NA
1990-04-05,J,LEFTOVERS,,300,1 of 2 presidents whose sons graduated from West Point,Grant or Eisenhower,NA
1990-04-05,J,FICTIONAL INDIANS,,300,"Buffalo Bob often said ""Howdy"" to this Indian princess",Princess Summerfallwinterspring,NA
1990-04-05,J,FIRST AID,,300,"Before you administer mouth-to-mouth resuscitation, the victim should be in this position",lying flat on the ground with their head back,NA
1990-04-05,J,HISTORY,,300,"In 732 at the Battle of Tours, the Frankish ruler Charles Martel halted their drive into Europe",the Moors,NA
1990-04-05,J,SOCIAL SCIENCE,,400,Family member who's the biggest winner under the inheritance system known as primogeniture,the eldest son,NA
1990-04-05,J,THEATER,,400,"Vanessa Redgrave starred in a 1989 revival of this playwright's ""Orpheus Descending""",Tennessee Williams,NA
1990-04-05,NA,NA,NA,NA,NA,NA,NA
1990-04-05,J,FICTIONAL INDIANS,,400,"This future superstar played police lieutenant John Hawk, an Iroquois, on the mid 1960s TV series ""Hawk""",Burt Reynolds,NA
1990-04-05,J,FIRST AID,,400,"The parts of the head most often affected by frostbite are the ears, chin, cheek & this",the nose,NA
1990-04-05,J,HISTORY,,400,After this British bacteriologist died in March 1955 he was interred in a crypt in St. Paul's,(Sir Alexander) Fleming,NA
1990-04-05,J,SOCIAL SCIENCE,,500,"""Misogyny"" is from the Greek for ""to hate women"" & this is from the Greek ""to hate mankind""",misanthropy,NA
1990-04-05,J,THEATER,,500,"""Spooky"" title of Ibsen's play about inherited disease, insanity & euthanasia",Ghosts,NA
1990-04-05,NA,NA,NA,NA,NA,NA,NA
1990-04-05,J,FICTIONAL INDIANS,,500,Little Beaver was the Navajo sidekick of this movie cowboy,Red Ryder,NA
1990-04-05,J,FIRST AID,,500,One symptom of a concussion is when these are of unequal size,the pupils,NA
1990-04-05,J,HISTORY,,500,"Having no male heir, Julius Caesar adopted this grandnephew",Augustus (Octavius),NA
1990-04-05,DJ,WORLD LITERATURE,,200,"This Victor Hugo title can be translated as ""The Wretches""",Les Misérables,NA
1990-04-05,DJ,WYOMING,,200,"Frontier Days, featuring one of America's largest rodeos, is held each July in this capital city",Cheyenne,NA
1990-04-05,DJ,6-LETTER WORDS,,200,You might hear someone yell this word in the forest just before a loud crash,timber,NA
1990-04-05,DJ,ROCKS & MINERALS,,200,This mineral used by Michelangelo for his sculptures was supplied by the Carrara quarry in Tuscany,marble,NA
1990-04-05,DJ,SINGERS,,200,"The 2 country stars who recorded the album ""Ernie Sings and Glen Picks""",Tennessee Ernie Ford & Glen Campbell,NA
1990-04-05,DJ,HERSTORY,,200,Alice Paul picketed the White House from 1917-19 until this amendment was passed,the women\'s suffrage amendment (the 19th),NA
1990-04-05,DJ,WORLD LITERATURE,,400,A theme of 14th century literature was the quest for this wine vessel used at the Last Supper,the Holy Grail,NA
1990-04-05,DJ,WYOMING,,400,Oil fields north of Casper include this one which gave its name to a scandal in Harding's admin.,Teapot Dome,NA
1990-04-05,DJ,6-LETTER WORDS,,400,Word that can precede lancer or tiger,Bengal,NA
1990-04-05,DJ,ROCKS & MINERALS,,400,The largest known reserves of this oil-producing rock are found in the Piceance Creek Basin in Colorado,shale,NA
1990-04-05,DJ,SINGERS,,400,"Despite her similar name, people probably don't confuse this opera singer with Brigitte Nielsen",Birgit Nilsson,NA
1990-04-05,DJ,HERSTORY,,400,"Among charges against her in 1430 was that she ""had dressed & armed herself in the state & habit of a man""",Joan of Arc,NA
1990-04-05,DJ,WORLD LITERATURE,,600,"In ""The Lay of Ludwig"" & ""The Lay of the Nibelungs"", ""Lay"" means this",song,NA
1990-04-05,DJ,WYOMING,,600,"2 animals which are paired in ""Home On The Range"" that are among the most widespread large animals in the state",the deer and the antelope,NA
1990-04-05,DJ,6-LETTER WORDS,,600,Americans say it when they want you to hurry; Italians say it when they answer the telephone,pronto,NA
1990-04-05,DJ,ROCKS & MINERALS,,600,"When gypsum is ground, heated & dehydrated, it forms this white powder used in making molds & casts",plaster of Paris,NA
1990-04-05,DJ,SINGERS,,600,"in their last No. 1 hit, ""The Long and Winding Road"", he's the only Beatle heard singing",Paul McCartney,NA
1990-04-05,DJ,HERSTORY,,600,"Rose Greenhow, Belle Boyd & S. Emma Edmonds worked as spies during this war",the Civil War,NA
1990-04-05,DJ,WORLD LITERATURE,,800,"In ""The Book of Reynard"", a collection of medieval fables, Reynard is one of these animals",a fox,NA
1990-04-05,DJ,WYOMING,,800,Wyoming city where you'd find the Buffalo Bill Museum,Cody,NA
1990-04-05,DJ,6-LETTER WORDS,,800,"A bank employee, or Penn's partner in prestidigitation",a teller,NA
1990-04-05,DJ,ROCKS & MINERALS,,800,This frothy volcanic glass can float in water for months before disintegrating,pumice,NA
1990-04-05,DJ,SINGERS,,NA,"Singer of the following 1989 hit, he's said he's finally put his teen idol image to rest:""Like a thief in the night who can't get enough /I am willing to fight 'cause I'm a soldier of love /Like a shot in the dark when the going gets rough /It's a state of the heart, you're a soldier of love...""",Donny Osmond,NA
1990-04-05,DJ,HERSTORY,,NA,"Though a staunch anti-communist, this Maine sen. led early Senate opposition to McCarthyism",Margaret Chase Smith,NA
1990-04-05,NA,NA,NA,NA,NA,NA,NA
1990-04-05,DJ,WYOMING,,1000,The only national park located entirely within Wyoming is this one just south of Yellowstone,Grand Teton National Park,NA
1990-04-05,NA,NA,NA,NA,NA,NA,NA
1990-04-05,NA,NA,NA,NA,NA,NA,NA
1990-04-05,DJ,SINGERS,,1000,"Though she was a professional singer, her voice was dubbed in both ""Porgy & Bess"" & ""Carmen Jones""",Dorothy Dandridge,NA
1990-04-05,DJ,HERSTORY,,1000,"Considered one of Austria's ablest rulers, she still had time to have 16 kids, including Marie Antoinette",Maria Theresa,NA
1990-04-05,FJ,CANADA,,NA,"Early documents & maps referred to this future Canadian province as ""Terra Nova""",Newfoundland,NA
