date,round,category,comment,value,clue,response,link
2002-10-17,J,THE ARABIAN NIGHTS,,200,He picked up the transparent fruit of different colors on the way back from getting the wonderful lamp,Aladdin,NA
2002-10-17,J,POLITICIANS,,200,She was mayor of San Francisco from 1978 to 1988,Dianne Feinstein,NA
2002-10-17,J,LANGUAGES,,200,"This country's official language, Tajik, is an Iranian language",Tajikistan,NA
2002-10-17,J,WHATCHAMACALLIT,,200,Term for the Revolutionary War militia members who were ready to fight at a moment's notice,Minutemen,NA
2002-10-17,J,MISHEARD LYRICS,(Alex: We want you to give us the correct words.),200,"Smokey Robinson & the Miracles:""I suck on that emotion""","""I Second That Emotion""",NA
2002-10-17,J,"PRIME NUMBER, PLEASE",,200,In 1943 a young JFK was given command of the PT this,109,NA
2002-10-17,J,THE ARABIAN NIGHTS,,400,"After a horrible first voyage he had planned to stay in Baghdad, but wound up making 6 more",Sinbad,NA
2002-10-17,J,POLITICIANS,,400,Both Nixon & Ford employed his services as Secretary of State,Henry Kissinger,NA
2002-10-17,J,LANGUAGES,,400,"This language's main dialect, Castilian, developed from the area of Burgos",Spanish,NA
2002-10-17,J,WHATCHAMACALLIT,,400,"As it's Russian for ""big"", that makes it just a big ballet company",Bolshoi,NA
2002-10-17,J,MISHEARD LYRICS,(Alex: We want you to give us the correct words.),400,"The Four Tops:""Ain't no woman like a one-eyed goat""","\'Ain\'t No Woman (Like the One I\'ve Got)""",NA
2002-10-17,J,"PRIME NUMBER, PLEASE",,400,This Marla Gibbs sitcom ran from 1985 to 1990,227,NA
2002-10-17,J,THE ARABIAN NIGHTS,,600,"The mounted men Ali Baba saw & figured were thieves, numbered this many",40,NA
2002-10-17,J,POLITICIANS,,600,He's the U.S. representative from Massachusetts seen here,Barney Frank,NA
2002-10-17,J,LANGUAGES,,600,"Words in the English language taken directly from this language include flak, hinterland & kindergarten",German,NA
2002-10-17,J,WHATCHAMACALLIT,,600,A rowel is the spiked wheel at the back of this cowboy accessory,spurs,NA
2002-10-17,J,MISHEARD LYRICS,(Alex: We want you to give us the correct words.),600,"Pat Benatar:""Hit me with your pet shark""","""Hit Me With Your Best Shot""",NA
2002-10-17,J,"PRIME NUMBER, PLEASE",,NA,"Of V, X, L, D or C, the prime number",V (5),NA
2002-10-17,J,THE ARABIAN NIGHTS,,800,"""The Arabian Nights Entertainments"" is also known by this numerical name","""One Thousand and One Nights""",NA
2002-10-17,J,POLITICIANS,,800,In 2000 Donald Trump challenged Pat Buchanan for this party's presidential nomination,Reform Party,NA
2002-10-17,J,LANGUAGES,,800,Important literary works in the Eastern variety of this language of India are written in Awadhi,Hindi,NA
2002-10-17,J,WHATCHAMACALLIT,,800,The Paraclete is this part of the Trinity,Holy Spirit,NA
2002-10-17,J,MISHEARD LYRICS,(Alex: We want you to give us the correct words.),800,"Aerosmith:""Loving an alligator""","""Love in an Elevator""",NA
2002-10-17,J,"PRIME NUMBER, PLEASE",,800,Clorox' all-purpose cleaner is Formula this,409,NA
2002-10-17,J,THE ARABIAN NIGHTS,,1000,"The genie that the fisherman released had been bottled up by this king, the son of David",Solomon,NA
2002-10-17,J,POLITICIANS,,1000,In 1989 David Dinkins defeated this man in NYC's Democratic mayoral primary,Ed Koch,NA
2002-10-17,J,LANGUAGES,,1000,"Although Wolof is Senegal's most widely spoken language, this is its official language",French,NA
2002-10-17,J,WHATCHAMACALLIT,,1000,It's the tallest type of tree named for a Cherokee,Sequoia,NA
2002-10-17,J,MISHEARD LYRICS,(Alex: We want you to give us the correct words.),1000,"Bachman-Turner Overdrive:""Tape it to a biscuit""","""Takin\' Care of Business""",NA
2002-10-17,J,"PRIME NUMBER, PLEASE",,1000,"If you start with 99 bottles of beer on the wall, it's the first prime number you'll be left with after some fall",97,NA
2002-10-17,DJ,TOUGH GEOGRAPHY,,400,This desert makes up half of the area of Israel,Negev,NA
2002-10-17,DJ,INVASIONS,,400,"Within hours of an August 1990 invasion, this country had complete control of one of its neighbors",Iraq,NA
2002-10-17,DJ,UNDERGROUND,,400,"In New York City the top of a coffin only has to be this far underground, half the proverbial depth",3 feet under,NA
2002-10-17,DJ,THE DIRECTOR'S CHAIR,,400,"""The Lodger"",""Strangers on a Train"",""The Birds""",Alfred Hitchcock,NA
2002-10-17,DJ,AUTO LOGOS,,400,[video clue],Chevrolet,NA
2002-10-17,DJ,"""D"" CATEGORY",,400,The ancient Olympic games were believed to have included the throwing of a bronze one,discus,NA
2002-10-17,DJ,TOUGH GEOGRAPHY,,800,Seoul's chief seaport is this nearby city where MacArthur's troops landed in September 1950,Inchon,NA
2002-10-17,DJ,INVASIONS,,800,The United States launched a multiple invasion of this country to start the War of 1812,Canada,NA
2002-10-17,DJ,UNDERGROUND,,800,"Among Burchell's army ants, the queen can see but these underground laborers are blind",workers,NA
2002-10-17,DJ,THE DIRECTOR'S CHAIR,,800,"""The Elephant Man"",""Eraserhead"",""Mulholland Dr.""",David Lynch,NA
2002-10-17,DJ,AUTO LOGOS,,800,"The three-pointed star on this company's logo represents land, sea & air",Mercedes-Benz,NA
2002-10-17,DJ,"""D"" CATEGORY",,800,Playful plant eater pictured here,dugong,NA
2002-10-17,DJ,TOUGH GEOGRAPHY,,1200,Only the narrow Isthmus of Chignecto joins Nova Scotia to this mainland province,New Brunswick,NA
2002-10-17,DJ,INVASIONS,,NA,Ski boots were needed in quantity when Russia invaded this neighbor in 1939,Finland,NA
2002-10-17,DJ,UNDERGROUND,,1200,"(Sofia of the Clue Crew at the Field Museum in Chicago)  Earthworms, like birds, have this portion of the digestive system; they use it to grind up the earth they swallow",gizzard,NA
2002-10-17,DJ,THE DIRECTOR'S CHAIR,,1200,"""The Hard Case"",""Snatch"",""Lock, Stock and Two Smoking Barrels""",Guy Ritchie,NA
2002-10-17,DJ,AUTO LOGOS,,1200,[video clue],Toyota,NA
2002-10-17,DJ,"""D"" CATEGORY",,1200,Its border with Haiti is about 195 miles long,Dominican Republic,NA
2002-10-17,DJ,TOUGH GEOGRAPHY,,1600,The Paraguana Peninsula is not in Paraguay but in this other South American country which borders the Caribbean,Venezuela,NA
