date,round,category,comment,value,clue,response,link
1994-02-03,J,POLAND,,100,"Now the capital of Poland, it was the capital of the duchy of Mazovia in the 15th century",Warsaw,NA
1994-02-03,J,MUSIC TRIVIA,,100,"After the death of Keith Moon in 1978, Kenney Jones became this British group's drummer",The Who,NA
1994-02-03,J,BABY CARE,,100,"Babies should grow 20 of these, 10 upper, 10 lower; eventually they'll lose them",teeth,NA
1994-02-03,J,JULY,,100,In July 1980 the Republican party nominated this former CIA director for vice president,George (H.W.) Bush,NA
1994-02-03,J,MAGAZINES,,100,In July 1993 this photo-filled monthly magazine became smaller & got a new logo & layout,Life,NA
1994-02-03,J,TASTY EXPRESSIONS,,100,"Something that's simple to do is ""as easy as"" this dessert",pie,NA
1994-02-03,J,POLAND,,200,The 2 longest of these in Poland are the Oder & Vistula,rivers,NA
1994-02-03,J,MUSIC TRIVIA,,200,"""The Camptown Racetrack"" was this many ""miles long""",five,NA
1994-02-03,J,BABY CARE,,200,"Its slats should not be more than 2 3/8"" apart & it should be built to last through several kids",crib,NA
1994-02-03,J,JULY,,200,"On July 28, 1945 a plane crashed into this building, lodging in the 79th floor",Empire State Building,NA
1994-02-03,J,MAGAZINES,,200,"Among the top 10 magazines, there's no ""Best"", but there are these 2 ""Good"" & ""Better"" titles",Good Housekeeping & Better Homes and Gardens,NA
1994-02-03,J,TASTY EXPRESSIONS,,200,"A more savory way of saying ""from A to Z"" is ""from soup to"" these",nuts,NA
1994-02-03,J,POLAND,,300,You can see many of Poland's historic sites while following a trail named for this astronomer,Copernicus,NA
1994-02-03,J,MUSIC TRIVIA,,300,"It follows ""Oh, give me land, lots of land under starry skies above""","""don\'t fence me in""",NA
1994-02-03,J,BABY CARE,,300,"In France this prenatal test is called ""l'echographie""",sonogram,NA
1994-02-03,J,JULY,,300,"This hospital insurance program for the elderly began July 1, 1966",Medicare,NA
1994-02-03,J,MAGAZINES,,300,"The December 1992 issue of this new magazine named for women under 5'5"" featured actress Nicole Eggert",Petite,NA
1994-02-03,J,TASTY EXPRESSIONS,,300,"According to a proverb, ""the proof of"" this ""is in the eating""",the pudding,NA
1994-02-03,J,POLAND,,400,Lenin's name has been stripped from the shipyards in this city where the Solidarity union began,Gdansk,NA
1994-02-03,J,MUSIC TRIVIA,,400,This onetime drummer with Benny Goodman was portrayed by Sal Mineo in a 1959 film biography,Gene Krupa,NA
1994-02-03,J,BABY CARE,,400,"Careful -- the baby can spread conjunctivitis, better known as this",pink eye,NA
1994-02-03,J,JULY,,400,"On July 12, 1843 Joseph Smith announced that a divine revelation sanctioned this practice",polygamy,NA
1994-02-03,J,MAGAZINES,,400,"Before her political career, Millicent Fenwick worked at this now century-old fashion magazine",Vogue,NA
1994-02-03,J,TASTY EXPRESSIONS,,400,"It's another way of saying, ""that's life"", perhaps with Oreos in mind","""that\'s the way the cookie crumbles""",NA
1994-02-03,J,POLAND,,500,"These currency units come in notes of up to 2,000,000",zlotys,NA
1994-02-03,J,MUSIC TRIVIA,,500,"In 1929 this crooner began using ""My Time Is Your Time"" as his theme song",Rudy Vallee,NA
1994-02-03,J,BABY CARE,,500,It's the process of the baby learning to do without milk from the bottle,weaning,NA
1994-02-03,J,JULY,,NA,"On July 14, 1980, Billy Carter registered as an agent of this country's government",Libya,NA
1994-02-03,J,MAGAZINES,,500,Pencilwise is the special puzzle section in the center of this magazine,Games,NA
1994-02-03,J,TASTY EXPRESSIONS,,500,"Referring to a breakfast treat, store items that go quickly are said to do this","""sell like hotcakes""",NA
1994-02-03,DJ,ROYALTY,,200,"During the Napoleonic Wars, King Ferdinand VII of this country was held prisoner in France",Spain,NA
1994-02-03,DJ,ART,,200,"The most prominent men in his ""Night Watch"" painting were the ones who paid him the most",Rembrandt,NA
1994-02-03,DJ,MYTHOLOGY,,200,This heavenly body fell in love with Endymion,the moon,NA
1994-02-03,DJ,AMERICANA,,200,"It's nicknamed the ""Cream City"" because of its cream-colored buildings, but it could be called the ""Beer City""",Milwaukee,NA
1994-02-03,DJ,SCIENCE,,200,"In photosynthesis, a plant takes in CO2 & releases this gas",oxygen,NA
1994-02-03,DJ,AUTHOR PUNS,,200,"Leaving a bookstore with a complimentary copy of ""Ivanhoe"", you'd be getting off this way","""Scott-free""",NA
1994-02-03,DJ,ROYALTY,,400,"In 1993 King Carl XVI Gustav of this country visited Brooklyn, N.Y. to see a play directed by Ingmar Bergman",Sweden,NA
1994-02-03,DJ,ART,,400,Rockefeller Center hired Jose Maria Sert to replace a mural by this Mexican artist,Diego Rivera,NA
1994-02-03,DJ,MYTHOLOGY,,400,"When he learned that Metis was pregnant, this main Greek god swallowed her & Athena was born from his head",Zeus,NA
1994-02-03,DJ,AMERICANA,,400,"Founded as a fort in 1702, this city on the Gulf of Mexico was named for the Maubilla Indians","Mobile, Alabama",NA
1994-02-03,DJ,SCIENCE,,400,This part of a comet may be 100 million miles long & a million miles wide,tail,NA
1994-02-03,DJ,AUTHOR PUNS,,400,"The ""Annabel Lee"" author's reason for not writing is one of these","""Poe excuse""",NA
1994-02-03,DJ,ROYALTY,,600,William the Good was a 12th C. Norman king of this largest island in the Mediterranean,Sicily,NA
1994-02-03,DJ,ART,,NA,This art style fell between Mannerism & Rococo; Bernini was a great exponent,Baroque,NA
1994-02-03,DJ,MYTHOLOGY,,600,This founder of Rome eventually disappeared & became the god Quirinus,Romulus,NA
1994-02-03,DJ,AMERICANA,,600,"Breaux Bridge, a town in this state, claims to be the crawfish capital of the world",Louisiana,NA
1994-02-03,DJ,SCIENCE,,600,A funnel is the narrow cloud of one of these violent storms,tornado,NA
1994-02-03,DJ,AUTHOR PUNS,,600,"Toy domicile for ""Charlie and the Chocolate Factory"" author Roald","""Dahl\'s house""",NA
1994-02-03,DJ,ROYALTY,,800,"This Medici's uncle, Pope Clement VII, officiated at her wedding to future French king Henri II",Catherine,NA
1994-02-03,DJ,ART,,800,"In a May 1993 auction, this French artist's ""Still Life with Apples"" sold for $28.6 million",Cezanne,NA
1994-02-03,DJ,MYTHOLOGY,,800,This messenger god killed the giant Argus after lulling his hundred eyes to sleep with his music,Hermes,NA
