date,round,category,comment,value,clue,response,link
1998-11-09,J,MOUNTAINS,,100,The Wasatch & Oquirrh Mountains surround this Utah capital,Salt Lake City,NA
1998-11-09,J,SONGS BY THE NUMBER,,100,"According to Paul Simon, 2 of them are ""Slip out the back, Jack"" & ""Make a new plan, Stan""","""50 Ways To Leave Your Lover""",NA
1998-11-09,J,OLD TESTAMENT WOMEN,,100,"She was offered 1,100 pieces of silver from each Philistine lord for help in defeating Samson",Delilah,NA
1998-11-09,J,THE BRADY BUNCH,,100,The Brady Bill requires a 5-day waiting period on the purchase of these,handguns,NA
1998-11-09,J,BEANS,"(Alex: Hey, we're in Boston!)",100,"They can be Arabica, robusta or Liberian",coffee beans,NA
1998-11-09,J,BODY TALK,,100,"A close shave means you made it out ""by the skin of "" these",your teeth,NA
1998-11-09,J,MOUNTAINS,,200,He was only a candidate for president when North America's tallest mountain was named for him,William McKinley,NA
1998-11-09,J,SONGS BY THE NUMBER,,200,This 1995-96 hit by Mariah Carey & Boyz II Men holds the record for the most weeks at No. 1 with 16,"""One Sweet Day""",NA
1998-11-09,J,OLD TESTAMENT WOMEN,,200,"When David first saw her, she was ""washing herself, and"" she ""was very beautiful to look upon""",Bathsheba,NA
1998-11-09,J,THE BRADY BUNCH,,200,"Unlike his horse, his sidekick Pat Brady isn't mounted for display at his museum",Roy Rogers,NA
1998-11-09,J,BEANS,"(Alex: Hey, we're in Boston!)",200,It's the enumerative slang for an accountant or other financial exec,beancounter,NA
1998-11-09,J,BODY TALK,,200,"When you ""jump down"" another person's, you may see some words that got stuck there",throat,NA
1998-11-09,J,MOUNTAINS,,300,"The view from the top of this Colorado peak inspired the words to ""America The Beautiful""",Pikes Peak,NA
1998-11-09,J,SONGS BY THE NUMBER,,300,"Tony Orlando & Dawn sang, do this ""on the ceiling if you want me, twice on the pipe if the answer is no""","""Knock Three Times""",NA
1998-11-09,J,OLD TESTAMENT WOMEN,,300,"The Lord told Ahab, ""The dogs shall eat"" her ""by the wall of Jezreel""",Jezebel,NA
1998-11-09,J,THE BRADY BUNCH,,300,"From 1988 to 1993 Nicholas Brady was Secretary of this, so he was always on the money",the Treasury,NA
1998-11-09,J,BEANS,"(Alex: Hey, we're in Boston!)",300,"Born Dallas Burroughs in 1928, he's the actor seen here",Orson Bean,http://www.j-archive.com/media/1998-11-09_J_28.jpg
1998-11-09,J,BODY TALK,,300,"It's what a guy is ""twisted around"" by a girl who can get him to do anything",your little finger,NA
1998-11-09,J,MOUNTAINS,,400,In 1829 Johann Jacob von Parrot climbed this mountain but didn't find Noah's Ark,Mount Ararat,NA
1998-11-09,J,SONGS BY THE NUMBER,,400,"In this 1955 hit Tennessee Ernie Ford owed his ""soul to the company store""","""Sixteen Tons""",NA
1998-11-09,J,OLD TESTAMENT WOMEN,,400,"She looked back at Sodom & Gomorrah & ""became a pillar of salt""",Lot\'s wife,NA
1998-11-09,J,THE BRADY BUNCH,,400,Sources list him as the official photographer of the Civil War,Mathew Brady,NA
1998-11-09,J,BEANS,"(Alex: Hey, we're in Boston!)",400,These crisp edible shoots of germinated beans like mung are popular in Chinese cooking,bean sprouts,NA
1998-11-09,J,BODY TALK,,400,"A nit-picker might ""split"" them & a monster might make them ""stand on end""",hairs,NA
1998-11-09,J,MOUNTAINS,,NA,"Tacoma's name was derived from Tahoma, an Indian name for this mountain",Mount Rainier,NA
1998-11-09,J,SONGS BY THE NUMBER,,500,"In September 1996 ""The Drew Carey Show"" began using a dance routine to this Vogues hit as its opening theme","""Five O\'Clock World""",NA
1998-11-09,J,OLD TESTAMENT WOMEN,,500,"When told she was going to have a child by Abraham, she ""laughed within herself""",Sarah,NA
1998-11-09,J,THE BRADY BUNCH,,500,The Urological Institute at Johns Hopkins came about through an endowment by this flashy 19th c. financier,"""Diamond Jim"" Brady",NA
1998-11-09,J,BEANS,"(Alex: Hey, we're in Boston!)",500,These beans resemble the human internal organs with which they share their name,kidney beans,NA
1998-11-09,J,BODY TALK,,500,"An old proverb says ""Many"" these ""make light work""",hands,NA
1998-11-09,DJ,BRAHMINS,,200,"The Brahmins are at the top of this hierarchical ""system"" most associated with India",Caste system,NA
1998-11-09,DJ,THE UNTOUCHABLES,,200,"Eliot Ness was born in this city, where he would later rise to crimefighting fame",Chicago,NA
1998-11-09,DJ,TELEVISION,,200,"Part of this sitcom's 100th episode, aired Nov. 11, 1997, was shot on location in Seattle",Frasier,NA
1998-11-09,DJ,PUT 'EM IN ORDER,(Alex: We want you to put the elements of the clue in chronological order.),200,"Crimean War,Boer War, War of 1812","1812, Crimean, Boer",NA
1998-11-09,DJ,"THIS IS YOUR LIFE, WOODROW WILSON",,200,"We bet you never called this second wife ""Dingbat""; pucker up for....",Edith,NA
1998-11-09,DJ,"LITERARY CROSSWORD CLUES ""M""",,200,Porthos & his pals(10),Musketeers,NA
1998-11-09,DJ,BRAHMINS,,400,"Brahmins who worship Vishnu practice this dietary habit, like George Bernard Shaw",vegetarianism,NA
1998-11-09,DJ,THE UNTOUCHABLES,,400,The Untouchables were formed to harass this mobster kingpin,Al Capone,NA
1998-11-09,DJ,TELEVISION,,NA,"(VIDEO DAILY DOUBLE):""(Hi, I'm Jason Alexander)  This actor co-starred with me on a sitcom called ""E/R"" before starring on the medical series ""ER"" """,George Clooney,NA
1998-11-09,DJ,PUT 'EM IN ORDER,(Alex: We want you to put the elements of the clue in chronological order.),400,"Paul VI,John Paul I,Pius XII","Pius, Paul, John Paul",NA
1998-11-09,DJ,"THIS IS YOUR LIFE, WOODROW WILSON",,400,"How about a game of ""Black Jack"" with this man you put in charge of U.S. forces in Europe?  Yes, it's....",John J. Pershing,NA
1998-11-09,DJ,"LITERARY CROSSWORD CLUES ""M""",,400,Flirtatious floozy Flanders(4),Moll,NA
1998-11-09,DJ,BRAHMINS,,600,"""Brahmin"" originally meant ""prayer"" in this ancient Hindu language",Sanskrit,NA
1998-11-09,DJ,THE UNTOUCHABLES,,600,"""Wallpaper"" Wolff, the last surviving Untouchable, helped this actor prepare to play Eliot Ness in the 1987 film",Kevin Costner,NA
1998-11-09,DJ,TELEVISION,,600,In May 1998 the final episode of this sitcom featured Julia Roberts falling for Frank Fontana,Murphy Brown,NA
1998-11-09,DJ,PUT 'EM IN ORDER,(Alex: We want you to put the elements of the clue in chronological order.),NA,"Oklahoma statehood,California statehood,Nebraska statehood","California, Nebraska, Oklahoma",NA
1998-11-09,DJ,"THIS IS YOUR LIFE, WOODROW WILSON",,600,"This foreign general ticked you off when he raided Columbus, New Mexico in 1916; Bienvenido a.....",Pancho Villa,NA
