date,round,category,comment,value,clue,response,link
2012-06-20,J,UNOFFICIAL STATE NICKNAMES,,200,"""The Alligator State""",Florida,NA
2012-06-20,J,ONE NIGHT WHEN I COULDN'T SLEEP...,,200,"11:30: Saw one of his Top 10 ""Ways to Make 'Jeopardy!' More Exciting"": ""contestants... paid in black-market zoo animals""",David Letterman,NA
2012-06-20,J,CLASSICAL MUSIC,,200,J.S. Bach played a mean violin but preferred this instrument with a slightly longer body & slightly shorter name,a viola,NA
2012-06-20,J,HERSHEY'S,,200,The milk chocolate Hershey bar was introduced in 1900; a version that added these came 8 years later,almonds,NA
2012-06-20,J,"HOW DO YOU GET ""BY""?",,200,"Airport traffic was a breeze & security a delight; I'm 3 hours early, so I'll take this status on an earlier flight",standby,NA
2012-06-20,J,I MANAGE,,200,"Manager Danny Ozark misspoke when he said, ""even Napoleon had his"" this Washington apartment complex",Watergate,NA
2012-06-20,J,UNOFFICIAL STATE NICKNAMES,,400,"""The Highest State""",Colorado,NA
2012-06-20,J,ONE NIGHT WHEN I COULDN'T SLEEP...,,400,12:47: Thumbed through this thriller about a young runner; Nazi dentistry always lulls me to sleep,Marathon Man,NA
2012-06-20,J,CLASSICAL MUSIC,,400,This composer born in 1809 was the grandson of philosopher Moses Mendelssohn,Felix Mendelssohn,NA
2012-06-20,J,HERSHEY'S,,400,"Milton Hershey established his first candy business in this city, in time for its Centennial Exposition of 1876",Philadelphia,NA
2012-06-20,J,"HOW DO YOU GET ""BY""?",,400,"A road for a motorist to avoid heavy traffic, or a surgical heart procedure",a bypass,NA
2012-06-20,J,I MANAGE,,400,"In 1982 this Dodger skipper said Kurt Bevacqua ""couldn't hit water if he fell out of a... boat""",Tommy Lasorda,NA
2012-06-20,J,UNOFFICIAL STATE NICKNAMES,,600,"""The Pilgrim State""",Massachusetts,NA
2012-06-20,J,ONE NIGHT WHEN I COULDN'T SLEEP...,,600,1:58: Took my dog for a walk; he's this breed--see why I named him Michelin Man?,a shar pei,http://www.j-archive.com/media/2012-06-20_J_13.jpg
2012-06-20,J,CLASSICAL MUSIC,,600,"The title of Brahms' ""Liebeslieder"" means these ""of love""",songs,NA
2012-06-20,J,HERSHEY'S,,600,The name of this assortment of caramels makes it sound like you'd find it at the end of a rainbow,Pot of Gold,NA
2012-06-20,J,"HOW DO YOU GET ""BY""?",,600,"When you let these be these, you decide to forget past disagreements",bygones,NA
2012-06-20,J,I MANAGE,,600,It wasn't Tinker or Evers but this man who led the Cubs to consecutive World Series wins in 1907 & '08,Frank Chance,NA
2012-06-20,J,UNOFFICIAL STATE NICKNAMES,,800,"""Paradise of the Pacific""",Hawaii,NA
2012-06-20,J,ONE NIGHT WHEN I COULDN'T SLEEP...,,800,"2:52: Karaoked ""Chow Down"" & ""The Madness of King Scar"" from this Broadway musical; my neighbors love me!",The Lion King,NA
2012-06-20,J,CLASSICAL MUSIC,,800,"You can hear why Beethoven's 1806 sonata has this Italian nickname containing the word ""passion""",the Appassionata,http://www.j-archive.com/media/2012-06-20_J_09.mp3
2012-06-20,J,HERSHEY'S,,800,"In 1977 Hershey's acquired this brand of licorice, ""the twist you can't resist""",Twizzlers,NA
2012-06-20,J,"HOW DO YOU GET ""BY""?",,800,It's a standing rule governing a corporation's internal affairs,bylaws,NA
2012-06-20,J,I MANAGE,,800,Cito Gaston took this north of the border team to consecutive titles in 1992 & '93,the Toronto Blue Jays,NA
2012-06-20,J,UNOFFICIAL STATE NICKNAMES,,1000,"""The Terrapin State""",Maryland,NA
2012-06-20,J,ONE NIGHT WHEN I COULDN'T SLEEP...,,1000,"4:27: Planned a trip to this tiny principality in the Pyrenees; I'll learn Catalan, its official language, on the plane",Andorra,NA
2012-06-20,J,CLASSICAL MUSIC,,NA,"In 1696 John Blow, a great British composer of this musical era, wrote an ode on the death of another, Henry Purcell",the Baroque era,NA
