date,round,category,comment,value,clue,response,link
2019-12-13,J,AROUND THE MEDITERRANEAN,,200,The opening of this in 1869 provided direct water access between the Mediterranean & the Red Sea,the Suez Canal,NA
2019-12-13,J,YOU'RE A BUNCH OF CARDS,,200,"Chase Sapphire,Discover,Blue Cash",credit cards,NA
2019-12-13,J,3-LETTER WORDS,,200,"Partner of hither, it means farther away",yon,NA
2019-12-13,J,HOUSE & HOME,,200,"After the high chair, a toddler can graduate to this seat",a booster seat,http://www.j-archive.com/media/2019-12-13_J_08.jpg
2019-12-13,J,MOVIE EXCHANGES,(Alex: Each correct response will be one or more characters in those movies.),200,"Him: ""Back up, we don't have enough road to get up to 88."" Doc Brown: ""Roads? Where we're going we don't need roads""",Marty McFly,NA
2019-12-13,J,NELLIE BLY,,200,"Nellie Bly was a reporter for this man's New York World & had she been born later, she might have won one of his prizes",(Joseph) Pulitzer,NA
2019-12-13,J,AROUND THE MEDITERRANEAN,,400,This island belonging to France is just 7 miles from Sardinia,Corsica,NA
2019-12-13,J,YOU'RE A BUNCH OF CARDS,,400,"Oyster,SmarTrip,Clipper",subway cards (transit cards),NA
2019-12-13,J,3-LETTER WORDS,,400,Three-letter name for the offspring seen here,a kid,http://www.j-archive.com/media/2019-12-13_J_03.jpg
2019-12-13,J,HOUSE & HOME,,400,In your bathroom you might have a corner or clawfoot one of these,a tub,NA
2019-12-13,J,MOVIE EXCHANGES,(Alex: Each correct response will be one or more characters in those movies.),400,"Young Jenny: ""What's wrong with your legs?"" This character: ""Nothin' at all, thank you. My legs are just fine and dandy""",Forrest Gump,NA
2019-12-13,J,NELLIE BLY,,400,"Venturing south to report from this country, Bly reported ""American food is insipid in comparison"" to the local food",Mexico,NA
2019-12-13,J,AROUND THE MEDITERRANEAN,,600,"A 2015 hit song was about what happened when ""I took a pill in"" this third-largest of Spain's Balearic Islands","""Ibiza""",NA
2019-12-13,J,YOU'RE A BUNCH OF CARDS,,600,"SD,CompactFlash,SmartMedia",memory cards,NA
2019-12-13,J,3-LETTER WORDS,,600,"Water begins to form on plants & cars at this ""point"", the temperature at which the atmosphere is saturated with water vapor",dew,NA
2019-12-13,J,HOUSE & HOME,,600,"You don't have to hold a candle if you have this hanging fixture whose name is from a word meaning ""something that holds candles""",chandelier,NA
2019-12-13,J,MOVIE EXCHANGES,(Alex: Each correct response will be one or more characters in those movies.),600,"Neo: ""What are you trying to tell me, that I can dodge bullets?"" Him: ""No... when you're ready, you won't have to""",Morpheus,NA
2019-12-13,J,NELLIE BLY,,NA,"While famously going around the world in 72 days, Bly met this author who told her how her route differed from Phileas Fogg's",Jules Verne,NA
2019-12-13,J,AROUND THE MEDITERRANEAN,,800,"Straddling 2 continents, this city famous for its mosques & palaces has been called the place where ""East meets West""",Istanbul,NA
2019-12-13,J,YOU'RE A BUNCH OF CARDS,,800,"The hermit,the hanged man,the 4 of pentacles",tarot cards,NA
2019-12-13,J,3-LETTER WORDS,,800,"This 3-letter word can mean ""except"", especially preceding ""none""",bar,NA
2019-12-13,J,HOUSE & HOME,,800,Benjamin Maughan invented one of these called the geyser; nowadays tankless ones have eradicated cold showers,a hot water heater,NA
2019-12-13,J,MOVIE EXCHANGES,(Alex: Each correct response will be one or more characters in those movies.),800,"2 characters: ""Look, your worshipfulness... I take orders from just one person: me""; ""It's a wonder you're still alive""",Han Solo & Princess Leia,NA
2019-12-13,J,NELLIE BLY,,800,"WWI correspondent Nellie was literally ""in the"" these, which she described as ""muddy & filthy""",the trenches,NA
2019-12-13,J,AROUND THE MEDITERRANEAN,,1000,"(Jimmy of the Clue Crew presents by a display monitor.) While Greece is the southernmost country of the Balkan Peninsula, the southernmost part of mainland Greece is this other peninsula where ancient Sparta was located",the Peloponnesian,http://www.j-archive.com/media/2019-12-13_J_23a.jpg
2019-12-13,J,YOU'RE A BUNCH OF CARDS,,1000,"Topps,Bowman,Panini America",baseball cards,NA
2019-12-13,J,3-LETTER WORDS,,1000,A fuzzy surface on leather,a nap,NA
2019-12-13,J,HOUSE & HOME,,1000,IKEA sells freestanding these for the kitchen; models include Vadholma & Tornviken,islands,NA
2019-12-13,J,MOVIE EXCHANGES,(Alex: Each correct response will be one or more characters in those movies.),1000,"2 characters: ""You're using Bonetti's Defense against me, ah?""; ""I thought it fitting considering the rocky terrain""",Inigo Montoya & Westley,NA
2019-12-13,J,NELLIE BLY,,1000,"For her first big story, Bly faked insanity & was diagnosed with this 8-letter ""female malady"" & committed to an asylum",hysteria,NA
2019-12-13,DJ,BY POPE-ULAR DEMAND,,400,"In 1508 Julius II told him, forget Florence--I got a ceiling for you to paint, or words to that effect",Michelangelo,NA
2019-12-13,DJ,LITERARY TV ADAPTATIONS,,400,"This show about the bionic Steve Austin was based on the novel ""Cyborg""",The Six Million Dollar Man,NA
2019-12-13,DJ,PLACE NAME ETYMOLOGY,,400,"In German place names, bad means ""bath"" & a spa town got its name from this plural word for bath",baden,NA
2019-12-13,DJ,WORD WAR Z,,400,"Zywiec, a town in this Central European nation, is home to the Komorowski Castle",Poland,NA
2019-12-13,DJ,FACTS,,400,"A flying fox, with a wingspan of up to 5 feet, isn't a fox--it's this type of mammal",a bat,NA
2019-12-13,DJ,MATTER,,400,"The 3 basic states of matter are solid, liquid & this; superfluids, plasmas & superconductors got defined later",gases,NA
2019-12-13,DJ,BY POPE-ULAR DEMAND,,800,"At a mass in 1978, John Paul II repeatedly said, ""Be not"" this, a biblical phrase calling for Christian courage",afraid,NA
2019-12-13,DJ,LITERARY TV ADAPTATIONS,,800,Michael Sheen & David Tennant play an angel & demon in this series based on a Neil Gaiman-Terry Pratchett comic novel,Good Omens,NA
2019-12-13,DJ,PLACE NAME ETYMOLOGY,,800,"Xian means ""county"" in this language",Mandarin,NA
2019-12-13,DJ,WORD WAR Z,,800,"Car and Driver test drove one of these rink machines & said it had ""the vague steering"" of a '70s Cadillac",a Zamboni,NA
2019-12-13,DJ,FACTS,,800,"In the mid-19th century, the screw type of this took over from the paddle wheel as the way to make steamships go",a propeller,http://www.j-archive.com/media/2019-12-13_DJ_15.jpg
2019-12-13,DJ,MATTER,,800,"Energy & matter can be converted into each other, says this notable equation from 1905",E=mc<sup>2</sup>,NA
2019-12-13,DJ,BY POPE-ULAR DEMAND,,1200,After 1378 rival popes in Rome & Avignon excommunicated each other during the Great Western this 6-letter term,Schism,NA
2019-12-13,DJ,LITERARY TV ADAPTATIONS,,1200,"Played by Timothy Olyphant on ""Justified"", Raylan Givens appeared earlier in the short story ""Fire in the Hole"" by this author",Elmore Leonard,NA
2019-12-13,DJ,PLACE NAME ETYMOLOGY,,NA,"From Indo-Iranian for ""place"", these 4 letters at the end of a place name mean ""land of""",stan,NA
2019-12-13,DJ,WORD WAR Z,,1200,Zymosis is a type of this process that produces alcohol by the conversion of sugar,fermentation,NA
2019-12-13,DJ,FACTS,,1200,"On I-64 it's about an 80-mile drive between these 2 metrop-""L""-ises of Kentucky",Louisville and Lexington,NA
2019-12-13,DJ,MATTER,,1200,"Hydrogen & helium, which make up 98% of atomic matter, were formed during the first few minutes after this event not caught on film",the Big Bang,NA
2019-12-13,DJ,BY POPE-ULAR DEMAND,,1600,Pius X's demand for the resignations of 2 bishops led to France's 1905 law mandating the separation of these 2 entities,church and state,NA
2019-12-13,DJ,LITERARY TV ADAPTATIONS,,1600,"Season 5 of this detective show was largely based on Michael Connelly's ""Two Kinds of Truth""",Bosch,NA
2019-12-13,DJ,PLACE NAME ETYMOLOGY,,1600,"The Spanish word ""Baja"" in Baja California means this",below (lower),NA
2019-12-13,DJ,WORD WAR Z,,1600,It's the former name of the Democratic Republic of the Congo,Zaire,NA
2019-12-13,DJ,FACTS,,1600,"Before Prohibition, middle-class women were rarely seen in bars; since these 1920s establishments were illegal anyway, they were welcomed",speakeasies,http://www.j-archive.com/media/2019-12-13_DJ_24.jpg
2019-12-13,DJ,MATTER,,1600,"All forms of matter have this property, the resistance of an object to a change in its state of motion",inertia,NA
2019-12-13,DJ,BY POPE-ULAR DEMAND,,NA,"On Jan. 25, 1959 John XXIII called for this, the 21st ecumenical council of the church, but it sounds more like the 1st sequel",Vatican II,NA
2019-12-13,DJ,LITERARY TV ADAPTATIONS,,2000,"Based on a Caroline Kepnes novel, this Lifetime/Netflix series about stalking is one creepy pronoun",You,NA
2019-12-13,DJ,PLACE NAME ETYMOLOGY,,2000,"This word that follows Andhra & Uttar comes from Sanskrit for ""province""",Pradesh,NA
2019-12-13,DJ,WORD WAR Z,,2000,"Feeding on flies, zyzzyx is a sand type of this stinging insect",a wasp,NA
2019-12-13,DJ,FACTS,,2000,"In the late 1800s this physician identified Mycobacterium leprae, the cause of a disease now named for him",Gerhard Hansen,NA
2019-12-13,DJ,MATTER,,2000,A 1964 prediction said this 2-named subatomic particle imparts mass to all known elementary particles,the Higgs boson,NA
2019-12-13,FJ,BUSINESS NAMESAKES,,NA,"It's the last name of the man who said, ""Our whole concept was based on speed, lower prices & volume...my God, the carhops were slow""",McDonald,NA
