date,round,category,comment,value,clue,response,link
2008-12-08,J,RED STATES,,200,"Like Grosse Pointe, Redford is a suburb of the largest city in this state",Michigan,NA
2008-12-08,J,THE OLYMPIC GAMES,,200,"The first Olympic Games were established to honor this ""king of the gods""",Zeus,NA
2008-12-08,J,MIDDLE NAMES,,200,Commander of the Army of Northern Virginia:Edward,(Robert E.) Lee,NA
2008-12-08,J,PLANTS,,200,"In 2006 the city of L.A. Iimited its planting of this tall tree because it's disease-prone, non-native & gives little shade",the palm,NA
2008-12-08,J,A NUMBER FROM 1 TO 10,,200,"American Express Card numbers start with 3; MasterCard numbers, with this digit",5,NA
2008-12-08,J,"AD ""LIB""",,200,It rang for the last time in February 1846,the Liberty Bell,NA
2008-12-08,J,RED STATES,,400,"Red is one of the many colors in the palette of this state's ""Painted Desert""",Arizona,NA
2008-12-08,J,THE OLYMPIC GAMES,,400,"The Winter Games are always held, all or in part, in this month",February,NA
2008-12-08,J,MIDDLE NAMES,,400,An MGM studio founder & executive: Burt,Louis Mayer,NA
2008-12-08,J,PLANTS,,400,"This plant family native to America originally had leaves, but they evolved into spines",the cactus,NA
2008-12-08,J,A NUMBER FROM 1 TO 10,,400,Ballplayers in a battery,2 (pitcher & catcher),NA
2008-12-08,J,"AD ""LIB""",,400,"This moniker for Simon Bolivar is ironic, as he became a dictator after defeating the Spanish",the Liberator,NA
2008-12-08,J,RED STATES,,600,"Redwood City, Redding & Redlands are all cities in this state",California,NA
2008-12-08,J,THE OLYMPIC GAMES,,600,"Sprinter Merlene Ottey, an 8-time Olympic medalist, represented this Caribbean nation in competition",Jamaica,NA
2008-12-08,J,MIDDLE NAMES,,600,A Jacksonian Democrat: Knox,(James K.) Polk,NA
2008-12-08,J,PLANTS,,600,"Archaeologists have found that varieties of this grain, like Emmer & Einkorn, were grown in the 7th millennium B.C.",wheat,NA
2008-12-08,J,A NUMBER FROM 1 TO 10,,600,Number of times a person today can be elected president of Mexico,once,NA
2008-12-08,J,"AD ""LIB""",,600,"This Freudian term refers to all the instinctual desires & energies from the id, not just the sexual ones",the libido,NA
2008-12-08,J,RED STATES,,800,"If you're visiting Glacier National Park in this state, be sure to check out Red Mountain & Red Eagle Mountain",Montana,NA
2008-12-08,J,THE OLYMPIC GAMES,,NA,"Hugo Wieslander was in the record books as 1912 decathlon champ until 1982, when this man was reinstated",Jim Thorpe,NA
2008-12-08,J,MIDDLE NAMES,,800,Had a real standard when it came to oil:Davison,(John D.) Rockefeller,NA
2008-12-08,J,PLANTS,,800,"Whether Anaheim or Poblano, these are technically fruits because they develop from the ovary of a flower",a chili pepper,NA
2008-12-08,J,A NUMBER FROM 1 TO 10,,800,"When writing, many Europeans cross it; most Americans don't",7,NA
2008-12-08,J,"AD ""LIB""",,800,It can be the text of an oratorio or an opera,the libretto,NA
2008-12-08,J,RED STATES,,1000,2 of the 3 states whose borders are partially formed by the Red River of the South,Texas & Oklahoma (& Arkansas),NA
2008-12-08,J,THE OLYMPIC GAMES,,1000,"Her winning streak with Kerri Walsh hit 108 en route to Olympic gold but ""Dancing with the Stars"" proved an Achilles heel",Misty May-Treanor,NA
2008-12-08,J,MIDDLE NAMES,,1000,A civilly disobedient leader:Karamchand,(Mohandas K.) Gandhi,NA
2008-12-08,J,PLANTS,,1000,"This tree's name comes from the Hindi word for ""trader"" because people displayed their wares in its shade",the banyan tree,NA
2008-12-08,J,A NUMBER FROM 1 TO 10,,1000,"In the 1930s Harlan F. Stone & Owen J. Roberts were 2 of the group called this many ""old men""",9,NA
2008-12-08,J,"AD ""LIB""",,1000,"Noun for one who lives a wild, hedonistic life without moral restraint",a libertine,NA
2008-12-08,DJ,OTHER RED STATES,,400,It's blood rushing to the face that causes this alliterative term for a newly married gal,blushing bride,NA
2008-12-08,DJ,BEETHOVEN'S GOTTA LOTTA SONATAS,,400,This nickname of a Beethoven sonata comes from a reviewer who said it reminded him of Lake Lucerne at night,Moonlight Sonata,NA
2008-12-08,DJ,MY TV TOWN,,400,Bartender Sam Malone,Boston,NA
2008-12-08,DJ,THE LITTLE DRAMA BOY,,400,"In ""Brighton Beach Memoirs"", this playwright introduced young Brooklynite Eugene Jerome",Neil Simon,NA
2008-12-08,DJ,TIMELINE 1600S,,400,Tokugawa Ieayasu took this title in 1603 & later turned the village of Edo into his capital,Shogun,NA
2008-12-08,DJ,BRICKMAKING,,400,"(Jon of the Clue Crew reports from the Beldin Brick Factory in Canton, OH.)  The patterns in which the bricks are set on the kiln car determines their final appearance after this 2,000-degree process",firing,http://www.j-archive.com/media/2008-12-08_DJ_23.jpg
2008-12-08,DJ,OTHER RED STATES,,800,"After saying I knew the words to ""30 Days In The Hole"", I turned red & had this, the band who sang the song",Humble Pie,NA
2008-12-08,DJ,BEETHOVEN'S GOTTA LOTTA SONATAS,,800,"Beethoven's piano sonata in D minor, Op. 31 No. 2, has this name for its stormy character, not the Shakespeare play",Tempest,NA
2008-12-08,DJ,MY TV TOWN,,800,Sheriff Andy Taylor,Mayberry,NA
2008-12-08,DJ,THE LITTLE DRAMA BOY,,800,"No wonder he's out to kill Macbeth, after his little son is shish-kebabbed",Macduff,NA
2008-12-08,DJ,TIMELINE 1600S,,800,"This British king was executed at Whitehall Palace on Jan. 30, 1649",Charles I,NA
2008-12-08,DJ,BRICKMAKING,,NA,"(Kelly of the Clue Crew reports from the Beldin Brick Factory in Canton, OH.)  A brick commonly turns out red because of the oxidation of this metallic element in the earth",iron,http://www.j-archive.com/media/2008-12-08_DJ_26.jpg
2008-12-08,DJ,OTHER RED STATES,,1200,"""Much to my"" this 7-letter word, I find that when I look carefully at the word, I find a little smile",chagrin,NA
2008-12-08,DJ,BEETHOVEN'S GOTTA LOTTA SONATAS,,1200,"The violin sonata in F, Op. 24, has a happy, relaxed mood, earning it this seasonal nickname",the Spring Sonata,NA
2008-12-08,DJ,MY TV TOWN,,1200,Teenager Clark Kent,Smallville,NA
2008-12-08,DJ,THE LITTLE DRAMA BOY,,1200,"7-year-old Brandon de Wilde, later of ""Shane"", debuted on stage in this ""marital"" Carson McCullers play",Member of the Wedding,NA
2008-12-08,DJ,TIMELINE 1600S,,1200,"In 1618,  2 Catholic officials were thrown out of a window in this European city, sparking the 30 Years' War",Prague,NA
2008-12-08,DJ,BRICKMAKING,,1200,"(Kelly of the Clue Crew reports from the Beldin Brick Factory in Canton, OH.)  This uneventful process you're looking at takes 20 to 72 hours; for history's first brickmakers, it was the final process",drying,http://www.j-archive.com/media/2008-12-08_DJ_27.jpg
2008-12-08,DJ,OTHER RED STATES,,NA,"This word meaning ""extremely embarrassed"" has lethal undertones; it's derived from the Latin for ""death""",mortified,NA
2008-12-08,DJ,BEETHOVEN'S GOTTA LOTTA SONATAS,,1600,"This name for Beethoven's piano sonata No. 8 in C minor, Op. 13, is just sad",Pathetique,NA
2008-12-08,DJ,MY TV TOWN,,1600,"Arthur ""Fonzie"" Fonzarelli",Milwaukee,NA
2008-12-08,DJ,THE LITTLE DRAMA BOY,,1600,"In a play set at boarding school, a teacher's wife offers more to young Tom than the title ""tea and"" this",sympathy,NA
2008-12-08,DJ,TIMELINE 1600S,,1600,The Company of 100 Associates was established by this country in 1627 to develop New World interests,France,NA
2008-12-08,DJ,BRICKMAKING,,1600,"(Jon of the Clue Crew reports from the Beldin Brick Factory in Canton, OH.)  Bricks are often made with holes in them; in addition to saving on raw material, it leaves spaces where this substance, brick's partner, can enter",mortar,http://www.j-archive.com/media/2008-12-08_DJ_28.jpg
2008-12-08,DJ,OTHER RED STATES,,2000,"This term for an awkward, unforeseen event comes from the French for ""against time""",a contretemps,NA
2008-12-08,DJ,BEETHOVEN'S GOTTA LOTTA SONATAS,,2000,"Beethoven's piano sonata in F Minor, Op. 57, has this nickname, Italian for ""with intense feeling""",Appassionata,NA
2008-12-08,DJ,MY TV TOWN,,2000,"""Green Acres"" attorney Oliver Wendell Douglas",Hooterville,NA
2008-12-08,DJ,THE LITTLE DRAMA BOY,,2000,"When ""The Diary of Anne Frank"" debuted on Broadway in 1955, David Levin played this boy who's in hiding with Anne",Peter,NA
2008-12-08,DJ,TIMELINE 1600S,,2000,Construction of the Potala Palace began in this mountainous Asian capital in 1645,Lhasa,NA
2008-12-08,DJ,BRICKMAKING,,2000,"(Kelly of the Clue Crew reports from the Beldin Brick Factory in Canton, OH.)  Molding bricks produces a looser texture; they're more solid if this process is used, forcing the materials through a die to produce a desired shape",extrusion,http://www.j-archive.com/media/2008-12-08_DJ_30.jpg
2008-12-08,FJ,ACTOR-DIRECTORS,,NA,"The only woman to win a Golden Globe for directing, she won for a 1983 film that she had also co-written",Barbra Streisand,NA
