date,round,category,comment,value,clue,response,link
2015-07-06,J,TASTY LITERATURE,,200,This author's Ishmael spends a whole chapter pondering chowder,(Herman) Melville,NA
2015-07-06,J,KNOWLEDGE,,200,This curve is a representation of progress in gaining knowledge measured vs. the time required to achieve mastery,the learning curve,NA
2015-07-06,J,SUPERATHLETES,,200,"We bet Hitler didn't know this winner of 4 gold medals in Berlin was ""the Buckeye Bullet""",(Jesse) Owens,NA
2015-07-06,J,ALSO A KEYBOARD KEY,,200,Some experiments divide subjects into the treatment group & this group,control,NA
2015-07-06,J,LET'S VISIT SCOTLAND,,200,"The staid Encyclopedia Britannica says this lake ""is said to be inhabited by an aquatic monster""",Loch Ness,NA
2015-07-06,J,"SELF-RHYMING ""H"" WORDS",,200,Balancing on one's palms vertically is doing one of these,a handstand,NA
2015-07-06,J,TASTY LITERATURE,,400,"In this 19th c. work, young Amy likes snacking on ""pickled limes"" & borrows money from her sister to buy some",Little Women,NA
2015-07-06,J,KNOWLEDGE,,400,"The King James Bible says, ""of the tree of the knowledge of"" these two opposites, ""thou shalt not eat""",good & evil,NA
2015-07-06,J,SUPERATHLETES,,400,In 2014 this Dodger became the first pitcher since 1968 to be MVP of the National League,Clayton Kershaw,NA
2015-07-06,J,ALSO A KEYBOARD KEY,,400,Your bill at the bar,tab,NA
2015-07-06,J,LET'S VISIT SCOTLAND,,400,This town 7 miles west of Glasgow gave its name to a curved textile pattern created there,Paisley,NA
2015-07-06,J,"SELF-RHYMING ""H"" WORDS",,400,To associate with the wealthier folks,hobnob,NA
2015-07-06,J,TASTY LITERATURE,,600,"In a Fannie Flag novel, this cafe serves fried green tomatoes & other Southern favorites",The Whistle Stop Cafe,NA
2015-07-06,J,KNOWLEDGE,,600,"Donald Rumsfeld said ""There are"" this contradictory pair, ""that is... we know there are things we do not know""",the known unknown,NA
2015-07-06,J,SUPERATHLETES,,600,"In a sport where 1-0 finals are not rare, this man scored his 1000th goal in Rio in 1969",Pelé,NA
2015-07-06,J,ALSO A KEYBOARD KEY,,NA,This part of the large intestine extends from the cecum,colon,NA
2015-07-06,J,LET'S VISIT SCOTLAND,,600,Edinburgh lies on the southern shore of this arm of the North Sea,the Firth of Forth,NA
2015-07-06,J,"SELF-RHYMING ""H"" WORDS",,600,This hyphenated term for sound reproduced over the full range of frequencies came to mean a music-playing apparatus,a hi-fi,NA
2015-07-06,J,TASTY LITERATURE,,800,"Nostalgia overcomes ""Invisible Man"" after he eats this 3-letter tuber in Harlem",a yam,NA
2015-07-06,J,KNOWLEDGE,,800,"The name of this basic branch of learning is from the Latin for ""to know""",science,NA
2015-07-06,J,SUPERATHLETES,,800,"(Kelly of the Clue Crew shows a map and a photo on the monitor.)  Here is the 52-hour, 54-minute swim journey of nearly 111 miles taken by this 64-year-old woman in September 2013",(Diana) Nyad,http://www.j-archive.com/media/2015-07-06_J_27a.jpg
2015-07-06,J,ALSO A KEYBOARD KEY,,800,The Old 97's are part of the musical genre called this‑country,alt,NA
2015-07-06,J,LET'S VISIT SCOTLAND,,800,Tossing the caber is an event at these games; the British royal family traditionally attends in Braemar,the Highland Games,NA
2015-07-06,J,"SELF-RHYMING ""H"" WORDS",,800,"There's a musical instrument in the name of this word meaning ""boring""",humdrum,NA
2015-07-06,J,TASTY LITERATURE,,1000,"Madame Bovary gets all tingly at her first taste of this tropical fruit: ""Elle n'avait jamais... mangé d'ananas""",a pineapple,NA
2015-07-06,J,KNOWLEDGE,,1000,"Don't gnash your teeth; just gname this early Christian sect whose name means ""pertaining to knowledge""",Gnostic,NA
2015-07-06,J,SUPERATHLETES,,1000,In 2014 Odell Beckham Jr. of this NFC team wowed football fans with his spectacular catches,the New York Giants,NA
2015-07-06,J,ALSO A KEYBOARD KEY,,1000,A loose-fitting dress or chemise,shift,NA
2015-07-06,J,LET'S VISIT SCOTLAND,,1000,Prince Albert bought this estate in Aberdeenshire for Queen Victoria & helped design the castle himself,Balmoral,NA
2015-07-06,J,"SELF-RHYMING ""H"" WORDS",,1000,Mutton & potatoes cooked in a covered receptacle is this dish,hot pot,NA
2015-07-06,DJ,FRIENDS,,400,"She's Oprah's longtime best friend & an editor at O, the Oprah magazine",(Gayle) King,http://www.j-archive.com/media/2015-07-06_DJ_04.jpg
2015-07-06,DJ,ROMANS,,400,This post-Julius Caesar established the Praetorian Guard & brought all of Spain under Roman control,Augustus,NA
2015-07-06,DJ,COUNTRY MEN,,400,The ancient sage Kambu Svayambhuva lent his name to this country,Cambodia,NA
2015-07-06,DJ,LEND ME YOUR EARS,,400,Two very different types of this bird are heard here,a woodpecker,http://www.j-archive.com/media/2015-07-06_DJ_03.mp3
2015-07-06,DJ,THAT'S IN ROMEO AND JULIET,,400,"Juliet's father is known as ""Old"" this, though how ancient is he likely to be with a 13-year-old daughter?",Capulet,NA
2015-07-06,DJ,OUR MISTAKE!,,400,"In retrospect, we at Excite probably should have given Brin & Page the $750k they wanted for this search engine in 1999",Google,NA
2015-07-06,DJ,FRIENDS,,800,"This creator & star of the TV show ""Girls"" called pal Taylor Swift her ""feminist role model""",(Lena) Dunham,NA
2015-07-06,DJ,ROMANS,,800,This man died just two years after his one-time friend Julius Caesar,Brutus,http://www.j-archive.com/media/2015-07-06_DJ_13.jpg
2015-07-06,DJ,COUNTRY MEN,,800,North & South America were named for a man with this last name,Vespucci,NA
2015-07-06,DJ,LEND ME YOUR EARS,,800,"Written by Eric Van Lusterbader but titled this man's ""The Bourne Ascendency"", the audiobook runs nearly 15 hours",(Robert) Ludlum,NA
2015-07-06,DJ,THAT'S IN ROMEO AND JULIET,,800,"Juliet tells Romeo, ""O, swear not by"" this ""that monthly changes in her circled orb""",the moon,NA
2015-07-06,DJ,OUR MISTAKE!,,800,"At this U.S. gov't agency, there's no getting away from our 1961 prediction that Castro's forces would disintegrate",the CIA,NA
2015-07-06,DJ,FRIENDS,,1200,Busy Philips & Michelle Williams have been BFFs since co-starring on this teen drama in the early 2000s,Dawson\'s Creek,NA
2015-07-06,DJ,ROMANS,,1200,"Wall, I'll be!  This emperor completed the Temple of Zeus in Athens, begun more than 600 years before",Hadrian,NA
2015-07-06,DJ,COUNTRY MEN,,1200,The country seen here was named after this man,Simón Bolívar,http://www.j-archive.com/media/2015-07-06_DJ_24a.jpg
2015-07-06,DJ,LEND ME YOUR EARS,,1200,It's the title town in the song heard here,Bethlehem,http://www.j-archive.com/media/2015-07-06_DJ_16.mp3
