date,round,category,comment,value,clue,response,link
2019-07-19,NA,NA,NA,NA,NA,NA,NA
2019-07-19,NA,NA,NA,NA,NA,NA,NA
2019-07-19,J,MOM & DAD CONFUSE ME,,200,"Mom says in the election, Pennsylvania will be this pivotal kind of state; I want to go there & have Daddy push me--whee!",a swing state,NA
2019-07-19,J,THAT'S HOT STUFF,,200,"Though closest to the Earth in size, this planet's average surface temperature is 860 degrees Fahrenheit",Venus,NA
2019-07-19,J,"""BB"" IN THE MIDDLE","(Alex: The exact middle of each correct response will have the double ""B"".)",200,"A small stone, especially one made smooth by water",a pebble,NA
2019-07-19,J,THE APOLLO MISSIONS,(Sarah of the Clue Crew: From the Smithsonian. Celebrating the 50th anniversary of humanity's journey to the Moon.),200,"(Sarah of the Clue Crew presents from the Smithsonian.) On its way to the Moon & back in 1969, Apollo 11 carried a piece of wood from a craft employed by these two men for another famous flight 66 years earlier",the Wright brothers,http://www.j-archive.com/media/2019-07-19_J_26a.jpg
2019-07-19,J,IF I WERE A TIBETAN MAN,,400,"When Godan Khan sent an army of these people to invade in 1240, Sakya Pandita met him & cured him of disease",the Mongols,NA
2019-07-19,J,POP CULTURE DECADES,,400,Disneyland opens,the 1950s,NA
2019-07-19,J,MOM & DAD CONFUSE ME,,400,"To us kids, this is a pet that meows; why do Mom & Dad say to put money in it so they can collect for charity?",a kitty,NA
2019-07-19,J,THAT'S HOT STUFF,,400,"If you're gonna try this activity AKA anastenaria, use cherry or maple embers so as not to burn your feet",walking on coals,NA
2019-07-19,J,"""BB"" IN THE MIDDLE","(Alex: The exact middle of each correct response will have the double ""B"".)",400,A narrow band of inked material used in a typewriter,a ribbon,NA
2019-07-19,J,THE APOLLO MISSIONS,(Sarah of the Clue Crew: From the Smithsonian. Celebrating the 50th anniversary of humanity's journey to the Moon.),400,"(Sarah of the Clue Crew presents from the Smithsonian.) To prevent the spread of possible Moon germs, Apollo 11's capsule & crew were disinfected upon splashdown; the crew was then transported to Houston inside a converted Airstream trailer called the MQF, or Mobile this Facility",quarantine,http://www.j-archive.com/media/2019-07-19_J_02.jpg
2019-07-19,J,IF I WERE A TIBETAN MAN,,600,"In legend, c. 430 A.D., King Nyantsen received a scripture that marked the introduction of this religion into Tibet",Buddhism,NA
2019-07-19,J,POP CULTURE DECADES,,600,"""The Lone Ranger"" & ""Meet the Press"" debut on TV",the 1940s,NA
2019-07-19,J,MOM & DAD CONFUSE ME,,600,This is what Dad calls his favorite baseball team--huh? They're named for the cubicles where we put our stuff in preschool?,the Cubbies,NA
2019-07-19,J,THAT'S HOT STUFF,,600,The steam is about 350 degrees during an eruption of this famously predictable geyser at Yellowstone National Park,Old Faithful,NA
2019-07-19,J,"""BB"" IN THE MIDDLE","(Alex: The exact middle of each correct response will have the double ""B"".)",600,The circle around the words said by people in a cartoon,a bubble,NA
2019-07-19,J,THE APOLLO MISSIONS,(Sarah of the Clue Crew: From the Smithsonian. Celebrating the 50th anniversary of humanity's journey to the Moon.),600,(Sarah of the Clue Crew presents from the Smithsonian.) In 1975 an Apollo module was launched from Florida & this other craft from Kazakhstan for an orbital link-up that marked a rare period of detente in the space race,Soyuz,http://www.j-archive.com/media/2019-07-19_J_03b.jpg
