date,round,category,comment,value,clue,response,link
2001-05-07,J,PROPS,,100,Disney sold everything from Cruella's ancestral painting to the dogs' pull-toy in this fur-ocious sequel,102 Dalmatians,NA
2001-05-07,J,I REPRESENT,(Alex: We want you to name the state represented.),100,Sen. John McCain,Arizona,NA
2001-05-07,J,MY PEPYS,,100,"Celebrated for his diary, Samuel Pepys was born on Feb. 23, 1633 in this world capital",London,NA
2001-05-07,J,OLD SCHOOL,,100,"Japan's first modern university was the university of this city, established in 1877",Tokyo,NA
2001-05-07,J,RECOGNIZE MY GAME,,100,"5-iron,flagstick,electric cart,scorecard",golf,NA
2001-05-07,J,HIP HOP NATION,,100,"Aesop could tell you this insect was hopping & singing instead of ""toiling & moiling"" like those workaholic ants",grasshopper,NA
2001-05-07,J,PROPS,,200,"A hungry fan scarfed down Lucy Liu's ""Fighting Muffins"" from this film",Charlie\'s Angels,NA
2001-05-07,J,I REPRESENT,(Alex: We want you to name the state represented.),200,Rep. Mary Bono,California,NA
2001-05-07,J,MY PEPYS,,200,"Appropriately, Pepys began his diary on this date in 1660",January 1st,NA
2001-05-07,J,OLD SCHOOL,,200,"This college, the oldest in the U.S., was founded in 1636 as Newtowne College",Harvard,NA
2001-05-07,J,RECOGNIZE MY GAME,,200,"Paddles,ball,net,a table",ping-pong/table tennis,NA
2001-05-07,J,HIP HOP NATION,,200,"Unlike frogs, these animals don't jump far, they make short hops & even walk",toads,NA
2001-05-07,J,PROPS,,300,"This villain's chariot was sold for over $7,000 at the Auction Powers website",Dr. Evil,NA
2001-05-07,J,I REPRESENT,(Alex: We want you to name the state represented.),300,Rep. Dick Armey,Texas,NA
2001-05-07,J,MY PEPYS,,300,Samuel Pepys attended Magdalene College at this university,Cambridge,NA
2001-05-07,J,OLD SCHOOL,,300,This Missouri city on the Mississippi has the oldest college west of the Mississippi,St. Louis,NA
2001-05-07,J,RECOGNIZE MY GAME,,300,"A mallet,the ball,boots,horses",polo,NA
2001-05-07,J,HIP HOP NATION,,300,"The mudskipper, seen here, climbs trees & hops on land, but it's actually one of these",fish,NA
2001-05-07,J,PROPS,,400,Fox Auctions isn't saying if it's Patrick Stewart's or Ian McKellen's coffee cup from this film,X-Men,NA
2001-05-07,J,I REPRESENT,(Alex: We want you to name the state represented.),400,Sen. Ben Nighthorse Campbell,Colorado,NA
2001-05-07,J,MY PEPYS,,NA,In 1667 Pepys wrote about the panic caused by the appearance of the Dutch fleet in the Medway & this river,the Thames,NA
2001-05-07,J,OLD SCHOOL,,400,"The oldest existing university is Karueein at Fez, founded in 859 A.D. in this north African country",Morocco,NA
2001-05-07,J,RECOGNIZE MY GAME,,400,"A mallet,balls,wickets,stakes",croquet,NA
2001-05-07,J,HIP HOP NATION,,400,"Unlike the kangaroo, this close relative can be brightly colored  & as small as a rabbit",wallaby,NA
2001-05-07,J,PROPS,,500,"Beefy, a prop bulldog, includes its rubber spiked collar from this Adam Sandler film",Little Nicky,NA
2001-05-07,J,I REPRESENT,(Alex: We want you to name the state represented.),500,Rep. Jesse Jackson Jr.,Illinois,NA
2001-05-07,J,MY PEPYS,,500,"On June 15, 1665 Pepys noted that during the week 112 had died from this event, also called the Black Death",the Great Plague,NA
2001-05-07,J,OLD SCHOOL,,500,"Founded in 1411, Scotland's oldest university was named after this apostle, Scotland's patron saint",St. Andrew,NA
2001-05-07,J,RECOGNIZE MY GAME,,500,"A service line,an attack line,a net,a ball",volleyball,NA
2001-05-07,J,HIP HOP NATION,,500,"The gerboa & the kangaroo this, seen here, share identical traits, but have very different ancestors",rat,NA
2001-05-07,DJ,THE 1800s,,200,"Joseph Lister used carbolic acid to do this to his surgical instruments, a medical first",sterilize,NA
2001-05-07,DJ,10-LETTER WORDS,,200,"David Letterman was a real letterman, belonging to Sigma Chi, one of these organizations",fraternity,NA
2001-05-07,DJ,DA BOMB,,200,This branch of the military was put in charge of the Manhattan Project,the Army,NA
2001-05-07,DJ,LET'S GO PARK,,200,"Established in 1885, Niagara Reservation at Prospect Point in this state is the USA's oldest state park",New York,NA
2001-05-07,DJ,RELIGIOUS WORKS,,200,"In the 1600s Pedro Calderon's ""Autos Sacramentales"" dramatized the beliefs of this Christian church",Roman Catholic Church,NA
2001-05-07,DJ,THE END,"(Alex: We will give you the ending of a film, you identify the motion picture for us.)",200,"Woody, Bullseye & Jesse make it to Andy's room with Buzz' help",Toy Story 2,NA
2001-05-07,DJ,THE 1800s,,400,This over 900-foot landmark was designed for the 1889 Exposition in Paris,the Eiffel Tower,NA
2001-05-07,DJ,10-LETTER WORDS,,400,To pass off someone else's writing as your own,plagiarism,NA
2001-05-07,DJ,DA BOMB,,400,"Using Pu-239, an isotope of this element, the atomic bomb was tested at Alamogordo in the summer of 1945",plutonium,NA
