date,round,category,comment,value,clue,response,link
1999-05-07,J,"""MOTHER""s DAY",,100,"She ""Went to the cupboard to fetch her poor dog a bone""",Old Mother Hubbard,NA
1999-05-07,J,NATIONS' MOST POPULOUS CITIES,,100,Ireland,Dublin,NA
1999-05-07,J,...AND WE LIKED IT!,,100,"Before the 1912 Cadillac, we risked broken bones turning these to start the car...& we liked it!",Cranks,NA
1999-05-07,J,MICHAEL JORDAN,,100,"The first edition of the ""Air Jordan"" product from this company came out in 1985",Nike,NA
1999-05-07,J,ROYALTY,,100,"Henry VIII married 3 Catherines, 2 Annes & this many Janes",1 (Jane Seymour),NA
1999-05-07,J,IT'S NOT ALEX TREBEK,,100,"It's not me seen here coming out of the voting booth in 1962, but it is this woman who would later become first lady",Pat Nixon,NA
1999-05-07,J,"""MOTHER""s DAY",,200,"Based on the number of commanders in chief born there, it's a nickname for the state of Virginia","""Mother of Presidents""",NA
1999-05-07,J,NATIONS' MOST POPULOUS CITIES,,200,Australia,Sydney,NA
1999-05-07,J,...AND WE LIKED IT!,,200,"If King Gillette hadn't started mass-producing these, we'd still be sharpening them constantly...& we'd like it!",Razor blades,NA
1999-05-07,J,MICHAEL JORDAN,,200,"Born February 17, 1963 in Brooklyn, N.Y. His Airness is this air sign of the Zodiac",Aquarius,NA
1999-05-07,J,ROYALTY,,200,King Pedro IV of Portugal was also emperor Pedro I of this South American country,Brazil,NA
1999-05-07,J,IT'S NOT ALEX TREBEK,,200,"It's not me in the 1968 photo seen here, but it is this victorious former Maryland governor & running mate",Spiro Agnew,NA
1999-05-07,J,"""MOTHER""s DAY",,300,"For miners, it's the main vein of ore in a region",Mother lode,NA
1999-05-07,J,NATIONS' MOST POPULOUS CITIES,,300,Canada,Toronto,NA
1999-05-07,J,...AND WE LIKED IT!,,NA,"Until Roy Plunkett invented this material, we spent hours scraping food off cookware...& we liked it!",Teflon,NA
1999-05-07,J,MICHAEL JORDAN,,300,It's the alma mater that retired Michael's No. 23 jersey,University of North Carolina,NA
1999-05-07,J,ROYALTY,,300,"Bohemond I was a great leader of the first of these expeditions, in the 1090s",Crusades,NA
1999-05-07,J,IT'S NOT ALEX TREBEK,,300,"It's not me in the 1981 photo seen here, but it is this famous Georgian",Jimmy Carter,NA
1999-05-07,J,"""MOTHER""s DAY",,400,It's another name for your native language,Mother tongue,NA
1999-05-07,J,NATIONS' MOST POPULOUS CITIES,,400,Pakistan,Karachi,NA
1999-05-07,J,...AND WE LIKED IT!,,400,"Until the photocopier, we always had stained fingers from the paper named for this element...& we liked it!",Carbon,NA
