date,round,category,comment,value,clue,response,link
1990-08-18,J,“CAT”EGORY,,200,A substance that speeds up a chemical reaction without being consumed itself is called this,catalyst,NA
1990-08-18,J,SEAS,,200,"The early Romans called it mare nostrum, meaning “our sea”",Mediterranean,NA
1990-08-18,J,TOYS & GAMES,,200,D. Gottlieb ws the company that introduced the first one with “flippers” in 1947,pinball machine,NA
1990-08-18,J,FAMOUS NAMES,,200,"This aviator & aircraft manufacturer died in an airplane en route to Texas April 5, 1976",Howard Hughes,NA
1990-08-18,J,THE MOVIES,,200,Edmund Gwenn won the 1947 “Best Supoporting Actor” Oscar for his portrayal of Kris Kringle in this film,Miracle on 34th Street,NA
1990-08-18,J,5-LETTER ANIMALS,,200,"This “lazy” mammal of South America eats, sleeps & travels upside down in trees",sloth,NA
1990-08-18,J,“CAT”EGORY,,400,"It's a tough, thin cord used for  stringing musical instruments & tennis rackets",catgut,NA
1990-08-18,J,SEAS,,400,The Chinese call this sea the Hwang Hai,Yellow Sea,NA
1990-08-18,J,TOYS & GAMES,,400,"If you can do the “sleeper” or go “walking the dog”, you're proficient with this toy",yo-yo,NA
1990-08-18,J,FAMOUS NAMES,,400,In 1922  she published her book on etiquette aftr reading one that was riddled with errors,Emily Post,NA
1990-08-18,J,THE MOVIES,,NA,"[Video] It was filmed in Mexico by a Dutch director with an Austrian star [Video: Sharon Stone changes the view on a window with a touch and Arnold Schwarzenegger says, “Let's move to Mars.”]",Total Recall,NA
1990-08-18,J,5-LETTER ANIMALS,,400,The giant variety of this sea mollusk may grow to  55 feet long,squid,NA
1990-08-18,J,“CAT”EGORY,,600,"A raftlike pleasure boat with 2 hulls, it can be powered by sail or motor",catamaran,NA
1990-08-18,J,SEAS,,600,In 1969 oil was struck in the Efofisk Field in Norway's sector of this sea,North Sea,NA
1990-08-18,J,TOYS & GAMES,,600,The word game in which the loser goes to the gallows,hangman,NA
1990-08-18,J,FAMOUS NAMES,,600,In 1938 this British P.M. used the expressions “Peace with honor“ & “Peace for our time”,Neville Chamberlain,NA
1990-08-18,J,THE MOVIES,,600,"Tarzan co-star, now 55, who drinks a beer a day & lives with a man in Newbury Park, California",Cheeta,NA
1990-08-18,J,5-LETTER ANIMALS,,600,Europeans know this largest member of the deer family as the elk; we call it this,moose,NA
1990-08-18,J,“CAT”EGORY,,800,Many early Christians buried their dead in this series of underground vaults or room,catacombs,NA
1990-08-18,J,SEAS,,800,"Aquaba, Jordan's only port, is on an arm of this sea",Red Sea,NA
1990-08-18,J,TOYS & GAMES,,800,"This ancient game, played with “stones”, is called trictrac in French",backgammon,NA
1990-08-18,J,FAMOUS NAMES,,800,"In 1907 she opened her first “casa dei bambini”, a school for the children of a Roman slum",(Maria) Montessori,NA
1990-08-18,J,THE MOVIES,,800,1979 Oscar-nominated film that climaxed in a bicycle race at Indiana University,Breaking Away,NA
1990-08-18,J,5-LETTER ANIMALS,,800,Some perfumes are made from the musk of this catlike animal found in Africa & Asia,civet,NA
1990-08-18,J,“CAT”EGORY,,1000,"To cry or screech like a cat in heat, or to have a noisy quarrel",caterwaul,NA
1990-08-18,J,SEAS,,1000,"Except for Zmeiny off the Danube delta, this sea is virtually devoid of islands",Black Sea,NA
1990-08-18,J,TOYS & GAMES,,1000,The name of this game is from the Latin for “the Lord”,dominoes,NA
1990-08-18,J,FAMOUS NAMES,,1000,"32 years after he was elected governor of Tennessee, he was elected governor of Texas",Sam Houston,NA
1990-08-18,J,THE MOVIES,,1000,"British actor who played J. Algernon Hawthorne in “It's a Mad, Mad, Mad, Mad World”",Terry-Thomas,NA
1990-08-18,J,5-LETTER ANIMALS,,1000,"Found in Africa, this giraffe relative has a reddish-brown body, white face & striped legs",okapi,NA
1990-08-18,DJ,THE 19TH CENTURY,,500,This nationalist movement was founded by Jews at an int'l congress in 1897 in Switzerland,Zionism,NA
1990-08-18,DJ,SCIENTISTS,,500,"Some scholars say his first wife, Mileva, deserves some credit for his theory of relativity",(Albert) Einstein,NA
1990-08-18,DJ,BALLET,,500,Baryshnikov said the ballet about this “Steadfast Tin” toy is one of his favorites,Soldier,NA
1990-08-18,DJ,WORLD LITERATURE,,500,"After he returned to Venice in 1295, he wrote stories of his travels to the Orient",Marco Polo,NA
1990-08-18,DJ,TRAVEL & TOURISM,,500,"At the highland games in Scotland you might see someone skirl, which is to play these",bagpipes,NA
1990-08-18,DJ,DEM BONES,,500,World Book lists the complete set of 32 of these as part of the skeletal system,teeth,NA
1990-08-18,DJ,THE 19TH CENTURY,,1000,The 2nd Hawaiian king with this name went to England & died there of measles in 1824,Kamehameha,NA
1990-08-18,DJ,SCIENTISTS,,1000,"Frank Press, an authority on the earth's crust, was this president's science advisor from 1977-80",Jimmy Carter,NA
1990-08-18,DJ,BALLET,,1000,In 1958 F. Ashton created his ballet “Ondine” for this great dame of British ballet,Margot Fonteyn,NA
1990-08-18,DJ,WORLD LITERATURE,,1000,In Norse legend the 2 children in this nursery rhyme were captured by the moon while drawing water,Jack and Jill,NA
1990-08-18,DJ,TRAVEL & TOURISM,,1000,"To visit the oldest public park in the U.S., common sense tells you to go to this city",Boston,NA
1990-08-18,DJ,DEM BONES,,1000,"A hockey player wears guards to protect the tibia, better known as this",shin,NA
1990-08-18,DJ,THE 19TH CENTURY,,1500,In 1864 he founded the International Working Men's Association in London,Karl Marx,NA
1990-08-18,DJ,SCIENTISTS,,1500,"This monk, known for his pea plants, flunked his exam for teacher certification",Mendel,NA
1990-08-18,DJ,BALLET,,1500,"After this great dancer married in 1913, Diaghilev dismissed him from his company",Nijinsky,NA
1990-08-18,DJ,WORLD LITERATURE,,1500,"Maud Gonne, an Irish patriot & philanthropist, was the heroine of several poems by this Irishman",(William Butler) Yeats,NA
1990-08-18,DJ,TRAVEL & TOURISM,,1500,"By popular demand, the first 5-star hotel in Ulan Bator is being named after this historic figure",Genghis Khan,NA
1990-08-18,DJ,DEM BONES,,1500,"Of the 3 kinds of movable joints, the hip joints are this type",ball (and socket) joints,NA
1990-08-18,DJ,THE 19TH CENTURY,,NA,"The Groot Trek was a migration of about 12,000 members of this group in defiance of the British government",Boers,NA
1990-08-18,DJ,SCIENTISTS,,2000,This Italian's experiments with electricity & animal tissue helped Volta develop the battery,(Luigi) Galvani,NA
1990-08-18,DJ,BALLET,,2000,This ballerina defected to the west in 1970 & staged her own production of “La Bayadere” in 1974,Natalia Makarova,NA
1990-08-18,DJ,WORLD LITERATURE,,2000,"Before Petrarch wrote love poems to Laura, Dante wrote his to her",Beatrice,NA
1990-08-18,DJ,TRAVEL & TOURISM,,2000,G. Hamilton could visit the cities of Hamilton & St. George in these islands; 2 hours from New York,Bermuda,NA
1990-08-18,DJ,DEM BONES,,NA,Extending off the metacarpals are these bones that form the fingers,phalanges,NA
1990-08-18,DJ,THE 19TH CENTURY,,2500,This Austrian prince masterminded the negotiations at the Congress of Vienna,Metternich,NA
1990-08-18,DJ,SCIENTISTS,,2500,"He may have been the “Father of Modern Chemistry”, but the French guillotined him anyway",Lavoisier,NA
1990-08-18,DJ,BALLET,,2500,In 1942 audience members left this composer's “Gayane” humming the “Sabre Dance”,Khachaturian,NA
1990-08-18,DJ,WORLD LITERATURE,,2500,"“Eugene Onegin”, a novel written in verse, is considered this Russian poet's masterpiece",Pushkin,NA
1990-08-18,DJ,TRAVEL & TOURISM,,2500,This Caribbean isle is divided between France & Holland; hence its name is spelled 2 ways,St. Martin,NA
1990-08-18,DJ,DEM BONES,,2500,"This passes through a opening in the occipital bone, the back plate of the skull",spinal cord,NA
1990-08-18,FJ,THE DECLARATION OF INDEPENDENCE,,NA,A member of this famous family proposed it and he and his brother signed it for Virginia,Lee,NA
