date,round,category,comment,value,clue,response,link
2012-10-04,J,THE STOCK MARKET,,200,London stock exchange prices are mainly quoted in this currency,the pound sterling,NA
2012-10-04,J,BULLS & BEARS,,200,"The Pleiades & the Hyades, both galactic clusters, can be found in this constellation",Taurus,NA
2012-10-04,J,A VOWEL OF SILENCE,,200,"Silent U:To estimate--yours ""is as good as mine""",guess,NA
2012-10-04,J,WE GOVERNED THAT STATE,,200,"Pat Brown,Pete Wilson",California,NA
2012-10-04,J,ROCKTOBER,,200,"These punks changed rock forever with the October 1977 release of their album ""Never Mind the Bollocks""",the Sex Pistols,NA
2012-10-04,J,LIFE ON THE MEKONG,(Kelly: A fascinating journey along Southeast Asia's mightiest river.),200,"(Kelly of the Clue Crew reads with two cart-yoked ungulates from Vietnam.)  As in many parts of the world, male bovines are used as draft animals and called by this general term; they may not look very fast, but a race run between these animals is an annual Mekong Delta event",oxen,http://www.j-archive.com/media/2012-10-04_J_06.jpg
2012-10-04,J,THE STOCK MARKET,,400,Sony Corporation has the code 6758 on this foreign exchange,the Tokyo Stock Exchange,NA
2012-10-04,J,BULLS & BEARS,,400,"This Muppet fancies himself a stand-up comic & often concludes his jokes by saying, ""Wocka, wocka""",Fozzie Bear,NA
2012-10-04,J,A VOWEL OF SILENCE,,400,"Silent E:The bright, blinding reflection of sun shining on ice",glare,NA
2012-10-04,J,WE GOVERNED THAT STATE,,400,"Jacques Villere,Pierre Auguste Charles Bourguignon Derbigny",Louisiana,NA
2012-10-04,J,ROCKTOBER,,400,"On October 1, 2011 this KISS bassist married his longtime squeeze Shannon Tweed",Gene Simmons,NA
2012-10-04,J,LIFE ON THE MEKONG,(Kelly: A fascinating journey along Southeast Asia's mightiest river.),400,"(Kelly of the Clue Crew reports from a fish farm facility in Vietnam.)  One of the world's largest freshwater aquaculture industries is Mekong River farming for this fish; at over 600 pounds, the giant type may be the largest fish ever caught in freshwater",the catfish,http://www.j-archive.com/media/2012-10-04_J_07a.jpg
2012-10-04,J,THE STOCK MARKET,,600,"""ED"" is the symbol of this, the longest-listed NYSE stock",Consolidated Edison,NA
2012-10-04,J,BULLS & BEARS,,600,"Bedtime, Birthday & Funshine were among the first 10 of these characters created in 1981 by American Greetings",Care Bears,NA
2012-10-04,J,A VOWEL OF SILENCE,,600,"Silent A:it precedes ""eagle"" in an acrobatic type of ski jump",spread,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,J,ROCKTOBER,,600,"On Oct. 15, 1988 reggae topped the U.S. charts courtesy of this band's rendition of ""Red Red Wine""",UB40,NA
2012-10-04,J,LIFE ON THE MEKONG,(Kelly: A fascinating journey along Southeast Asia's mightiest river.),600,(Kelly of the Clue Crew reports from a workshop where women work bundles of wood.)  A key part of Mekong's life & economy is this type of palm that's best known for making wicker-like furniture; there may be a boom coming as scientists have found a way to make it into artificial bone,rattan,http://www.j-archive.com/media/2012-10-04_J_25a.jpg
2012-10-04,J,THE STOCK MARKET,,800,eBay is listed on this New York-based stock exchange,NASDAQ,NA
2012-10-04,J,BULLS & BEARS,,800,"This literary bear reached London from ""darkest Peru""",Paddington Bear,NA
2012-10-04,J,A VOWEL OF SILENCE,,800,"Silent O:A group of folks, or the name of a magazine",people,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,J,ROCKTOBER,,800,"On Oct. 20, 1977 Ronnie Van Zant & Steve Gaines of this Southern rock band died in a plane crash",Lynyrd Skynyrd,NA
2012-10-04,J,LIFE ON THE MEKONG,(Kelly: A fascinating journey along Southeast Asia's mightiest river.),800,"(Kelly of the Clue Crew reports from a boat in Cambodia.)  The many elaborate houseboats we see along the shores of the Mekong are painted blue in honor of Indra, the god of thunder & rain in this religion",Hinduism,http://www.j-archive.com/media/2012-10-04_J_26.jpg
2012-10-04,J,THE STOCK MARKET,,NA,"The world's fourth-largest public company according to Forbes, it is traded in Amsterdam",Royal Dutch Shell (Shell Oil),NA
2012-10-04,J,BULLS & BEARS,,1000,In the late 1960s this Chicago Bulls mascot became the first mascot to roam the sidelines of an NBA game,Benny the Bull,NA
2012-10-04,J,A VOWEL OF SILENCE,,1000,"Silent I:This liquid precedes ""up"" when you add more power",juice,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,J,ROCKTOBER,,1000,"Booing heard during his Oct. 15, 1971 performance at MSG inspired this ex-teen idol to write the song ""Garden Party""",Ricky Nelson,NA
2012-10-04,J,LIFE ON THE MEKONG,(Kelly: A fascinating journey along Southeast Asia's mightiest river.),1000,"(Kelly of the Clue Crew reports from a temple courtyard in Cambodia.)  Originally built to house the earthly remains of the Buddha & his associates, these commemorative monuments that house relics or saintly remains can be seen all along the Mekong",stupas,http://www.j-archive.com/media/2012-10-04_J_27.jpg
2012-10-04,DJ,LIKE A VESTAL VIRGIN,,400,"The vestal virgins were Roman priestesses in service of Vesta, goddess of this, the floor of a fireplace",a hearth,NA
2012-10-04,DJ,TV ATTORNEYS,,400,"Alan Shore, played by James Spader, left ""The Practice"" to practice law for Crane, Poole & Schmidt on this series",Boston Legal,NA
2012-10-04,DJ,JACQUES OF ALL TRADES,,400,He was president of France from 1995 to 2007,Jacques Chirac,NA
2012-10-04,DJ,SHERLOCK HOLMES STORIES,,400,"This ""in Scarlet""",Study,NA
2012-10-04,DJ,SNAG A RAM WITH ANAGRAMS,,400,"This annual event ""TRIMS CASH""",Christmas,NA
2012-10-04,DJ,"""A"" THERE",,400,You'll find Disneyland between this city's Ball Road & Katella Avenue,Anaheim,NA
2012-10-04,DJ,LIKE A VESTAL VIRGIN,,800,The Vestalia Festival ended when the temple was swept; the sweepings were often cast into this river,the Tiber,NA
2012-10-04,DJ,TV ATTORNEYS,,800,"For 16 seasons he played Executive Assistant District Attorney Jack McCoy on ""Law & Order""",Waterson,NA
2012-10-04,DJ,JACQUES OF ALL TRADES,,800,In 1973 he founded a nonprofit society dedicated to marine conservation,Jacques Cousteau,NA
2012-10-04,DJ,SHERLOCK HOLMES STORIES,,800,"""A Scandal in"" this European kingdom","""Bohemia""",NA
2012-10-04,DJ,SNAG A RAM WITH ANAGRAMS,,800,"""TESTIMONY INDICATES A FAKE"" anagrams out to ""a case of mistaken"" this",identity,NA
2012-10-04,DJ,"""A"" THERE",,800,"In 1550 the Spanish founded a settlement at the site of what's now this ""Riviera of Mexico""",Acapulco,NA
2012-10-04,DJ,LIKE A VESTAL VIRGIN,,1200,We wonder if a funny thing happened to the virgins on the way to this temple-filled area where they lived,the Forum,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,DJ,JACQUES OF ALL TRADES,,1200,A statue of this French missionary who hooked up with Jolliet represents Wisconsin in the U.S. Capitol,Marquette,NA
2012-10-04,DJ,SHERLOCK HOLMES STORIES,,1200,"This ""League"" of gingers","""the Red-Headed League""",NA
2012-10-04,DJ,SNAG A RAM WITH ANAGRAMS,,1200,"""HEY DOG, RUN!"" appropriately anagrams to this breed",greyhound,NA
2012-10-04,DJ,"""A"" THERE",,1200,"Ethiopian Empress Taitu gave this city a name meaning ""new flower""",Addis Ababa,NA
2012-10-04,DJ,LIKE A VESTAL VIRGIN,,NA,"The Vestal virgins received the wills of dignitaries, like this man who died in 30 B.C. & requested to be buried in Egypt",Mark Antony,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,DJ,JACQUES OF ALL TRADES,,1600,"Last name of French papermaking brothers Jacques & Joseph, who pioneered the hot air balloon",Montgolfier,NA
2012-10-04,DJ,SHERLOCK HOLMES STORIES,,1600,"""The Adventure of"" these men seen in a cipher from the story","""the Dancing Men""",http://www.j-archive.com/media/2012-10-04_DJ_26a.jpg
2012-10-04,DJ,SNAG A RAM WITH ANAGRAMS,,1600,"Runway star who ""ELUDES ROMP""",supermodel,NA
2012-10-04,DJ,"""A"" THERE",,1600,This New Zealand city lies on an isthmus between Waitemata & Manukau Harbors,Auckland,NA
2012-10-04,DJ,LIKE A VESTAL VIRGIN,,2000,"So as not to spill their blood, vestal non-virgins were killed this way, which Poe called a ""ghastly extreme of agony""",burying them alive,NA
2012-10-04,NA,NA,NA,NA,NA,NA,NA
2012-10-04,DJ,JACQUES OF ALL TRADES,,2000,"A musical revue of this singer-songwriter's works was called this man ""Is Alive and Well and Living in Paris""",Jacques Brel,NA
2012-10-04,DJ,SHERLOCK HOLMES STORIES,,2000,"This many ""Orange Pips""","""Five""",NA
2012-10-04,DJ,SNAG A RAM WITH ANAGRAMS,,2000,"There ""IS NO AMITY"" in this word, a feeling of strong dislike",animosity,NA
2012-10-04,DJ,"""A"" THERE",,NA,"From the Arabic for ""the islands"", this African city is capital of a country with a similar name",Algiers,NA
2012-10-04,FJ,AUTHORS,,NA,In 1890 he captained the stern-wheeler Roi des Belges on a voyage down the Congo River,Joseph Conrad,NA
