date,round,category,comment,value,clue,response,link
2004-06-09,J,AFRICAN-AMERICAN WOMEN,,200,"After her husband's death in 1968, she founded a center in Atlanta, Georgia for nonviolent social change",Coretta Scott King,NA
2004-06-09,J,MOVIE ROLES,,200,"Yeah, baby! Mike Myers has played this groovy secret agent in 3 films",Austin Powers,NA
2004-06-09,J,MUSEUMS,,200,You can take the Powell-Mason line of these to a museum of them in San Francisco,cable cars,NA
2004-06-09,J,A GREEN CATEGORY,,200,Britt Reid was the secret identity of this comic book hero,the Green Hornet,NA
2004-06-09,J,1969,,200,He was officially presented to the Welsh people on July 1,Prince Charles,NA
2004-06-09,J,"GOING ""SOFT"" ON US, EH?",,200,A 3-minute egg,a soft-boiled egg,NA
2004-06-09,J,AFRICAN-AMERICAN WOMEN,,400,"Her on-air 50th birthday bash included guests Stevie Wonder, Tina Turner &, of course, Stedman",Oprah Winfrey,NA
2004-06-09,J,MOVIE ROLES,,400,"In a 2003 movie he played the bitter, foul-mouthed ""Bad Santa""",Billy Bob Thornton,NA
2004-06-09,J,MUSEUMS,,400,The National Civil Rights Museum has an exhibit about the enrollment of James Meredith at this school in 1962,(the University of) Mississippi,NA
2004-06-09,J,A GREEN CATEGORY,,400,This company began issuing the first green stamps in the 1890s,S&H,NA
2004-06-09,J,1969,,400,"This supersonic airliner took off March 2, 1969",the Concorde,NA
2004-06-09,J,"GOING ""SOFT"" ON US, EH?",,400,Its 2 main types are slow pitch & fast pitch,softball,NA
2004-06-09,J,AFRICAN-AMERICAN WOMEN,,600,"While Shirley Chisholm represented N.Y. in Congress, Barbara Jordan represented this state",Texas,NA
2004-06-09,J,MOVIE ROLES,,600,"Robin Williams danced with a vacuum cleaner to the song ""Dude Looks Like A Lady"" in this 1993 comedy",Mrs. Doubtfire,NA
2004-06-09,J,MUSEUMS,,600,"A museum in Springer, New Mexico bears the name of this Old West trail that opened in 1821",the Santa Fe Trail,NA
