date,round,category,comment,value,clue,response,link
2007-12-11,J,AUTHORS,,200,"During WWII this ""Gone with the Wind"" author was an American Red Cross volunteer & sold war bonds",(Margaret) Mitchell,NA
2007-12-11,J,1987,,200,This British prime minister won a rare third term in June,Margaret Thatcher,NA
2007-12-11,J,SNACK ATTACK,,200,I'll sip a Berries & Kreme Chiller with my hot Original Glazed doughnut from this chain,Krispy Kreme,NA
2007-12-11,J,BIRDS,,200,It's the type of swan heard here,a trumpeter swan,http://www.j-archive.com/media/2007-12-11_J_06.mp3
2007-12-11,J,ODDS & ENDS,,200,This oil cartel controls 40% of world production,OPEC,NA
2007-12-11,J,FIRST LADIES' RHYME TIME,,200,Mrs. Reagan's whims,Nancy\'s fancies,NA
2007-12-11,J,AUTHORS,,400,"In 1842 he lived with cannibals in the Taipi Valley in the Marquesas; his novel ""Typee"" was based on the experience",Herman Melville,NA
2007-12-11,J,1987,,400,Pat Cash beat this Czech-born tennis great to win the Wimbledon singles title,(Ivan) Lendl,NA
2007-12-11,J,SNACK ATTACK,,400,"I've got a big appetite, so give me the Big Cup version of this Reese's treat",a peanut butter cup,NA
2007-12-11,J,BIRDS,,400,"Listen, you white-bellied bustard, I know where you live-- this continent's savanna",Africa,NA
2007-12-11,J,ODDS & ENDS,,400,The USA's highest occupied office space is the 98th floor of this Chicago structure,the Sears Tower,NA
2007-12-11,J,FIRST LADIES' RHYME TIME,,400,Mrs. Nixon's floor pads for gymnastics,Pat\'s mats,NA
2007-12-11,J,AUTHORS,,600,"He wrote his last short story, ""The Betrothed"", shortly before his play ""The Cherry Orchard""",Chekhov,NA
2007-12-11,J,1987,,600,"A judge said no custody of ""Baby M"" for this type of mother who'd agreed to bear her for $10,000",a surrogate,NA
2007-12-11,J,SNACK ATTACK,,600,"I'd love some Honey Apple Raisin Chocolate Cookie ice cream, but this duo purposely misplaced the recipe",Ben & Jerry,NA
2007-12-11,J,BIRDS,,600,This bird shown in an illustration is distinguished from the heron by the bustle of feathers over its rump,crane,http://www.j-archive.com/media/2007-12-11_J_08.jpg
2007-12-11,J,ODDS & ENDS,,600,"On April 9, 1963 this Brit was made the first honorary U.S. citizen",Winston Churchill,NA
2007-12-11,J,FIRST LADIES' RHYME TIME,,600,Mrs. Truman's frocks,Bess\'s dresses,NA
2007-12-11,J,AUTHORS,,800,"After years of writing science fiction, he found his niche with historical novels such as ""North and South""",(John) Jakes,NA
2007-12-11,J,1987,,800,2 Russians made an impromptu spacewalk outside this space station & found a bag of trash that hindered docking,Mir,NA
2007-12-11,J,SNACK ATTACK,,800,"Wow! The Chocolate Delight snack bar named for this ""Miami"" diet has just 100 calories! I'll have 6 of them",the South Beach diet,NA
2007-12-11,J,BIRDS,,800,"Perhaps this ""thrush"", a type of babbler, hangs out at comedy clubs with the same-named hyena",laughing thrush,NA
2007-12-11,J,ODDS & ENDS,,800,"This French tennis star of the 1920s who went on to start a clothing line was known as ""the Crocodile""",(Rene) Lacoste,NA
2007-12-11,J,FIRST LADIES' RHYME TIME,,800,Mrs. Ford's landing wharfs,Betty\'s jetties,NA
2007-12-11,J,AUTHORS,,1000,"She first wrote ""Ethan Frome"" in French, then later translated it into English",Edith Wharton,NA
2007-12-11,J,1987,,1000,In October the Senate rejected this former Watergate figure's nomination to the Supreme Court,Robert Bork,NA
2007-12-11,J,SNACK ATTACK,,1000,I could eat a whole bag of this type of snack invented in Saratoga Springs in 1853,potato chips,NA
2007-12-11,J,BIRDS,,NA,"The long legs of the bird seen here give it this name, from a prop used by circus performers",a stilt,http://www.j-archive.com/media/2007-12-11_J_10.jpg
2007-12-11,J,ODDS & ENDS,,1000,"Using beeswax, olive oil, rose petals & water, Galen invented this skin cleanser with a ""frigid"" name c. 200 A.D.",cold cream,NA
2007-12-11,J,FIRST LADIES' RHYME TIME,,1000,Mrs. Bush's luminous radiations,Laura\'s auras,NA
2007-12-11,DJ,MUNICH,,400,"In 1634 & 1635 an outbreak of this deadly contagion devastated Munich, killing more than one third of its residents",bubonic plague,NA
2007-12-11,DJ,"""AI""",,400,"China or other ceramic objects can also be called this, after the material they're made of",porcelain,NA
2007-12-11,DJ,THE COLOR PURPLE,,400,"Established by George Washington in 1782, it can also be given to P.O.W.s who've been mistreated",Purple Heart,NA
2007-12-11,DJ,MINORITY REPORT,,400,"A 1936 dissent by Justice Stone accused 6 other justices of a ""tortured construction"" of this document",the Constitution,NA
2007-12-11,DJ,CLOSE ENCOUNTERS,,400,"When the earth is at perihelion, it is having its closest encounter with this",the sun,NA
2007-12-11,DJ,SPIELBERG MOVIES,,400,Spielberg directed segment 2 of this 1983 movie based on a creepy anthology series,Twilight Zone,NA
2007-12-11,DJ,MUNICH,,800,"Munich's motto used to be ""die weltstadt mit herz"", the world city with one of these",heart,NA
2007-12-11,DJ,"""AI""",,800,"This dictionary term meaning ""old"" is applied to words like ""wast""",archaic,NA
2007-12-11,DJ,THE COLOR PURPLE,,NA,"Day of the week in February 2006 when the top of the Empire State Building was lit purple, green & gold",Tuesday,NA
2007-12-11,DJ,MINORITY REPORT,,800,"In his first major case as Chief Justice, he found himself in the minority in 2006 as Oregon assisted suicide was okayed",John Roberts,NA
2007-12-11,DJ,CLOSE ENCOUNTERS,,800,"In a Wilde tale, an American family in the mansion Canterville Chase encounters this trying to scare them",a ghost,NA
2007-12-11,DJ,SPIELBERG MOVIES,,800,"This 1968 short film with a ""strollin"" title lent its name to Spielberg's production company",Amblin,NA
2007-12-11,DJ,MUNICH,,1200,The Summer Olympics in Munich in this year were sadly marred by terrorism & tragedy,1972,NA
2007-12-11,DJ,"""AI""",,1200,This often blended rum & juice cocktail is named for a Cuban  town,daiquiri,NA
2007-12-11,DJ,THE COLOR PURPLE,,1200,"Defensive tackle Alan Page was part of the ""purple people eaters"" of this NFL team",the Minnesota Vikings,NA
2007-12-11,DJ,MINORITY REPORT,,1200,"Justice Brennan, dissenting in Paris Adult Theater v. Slaton, said this quality is too vaguely defined to regulate",obscenity,NA
2007-12-11,DJ,CLOSE ENCOUNTERS,,1200,"He's now a correspondant emeritus for ""60 Minutes""; his memoir ""Close Encounters"" came out in 1984",Mike Wallace,NA
2007-12-11,DJ,SPIELBERG MOVIES,,1200,"Spielberg wasn't paid for directing this film; he said it would be ""blood money""",Schindler\'s List,NA
2007-12-11,DJ,MUNICH,,1600,On Munich's coat of arms you'll find one of these religious figures who originally settled the city and gave it its name,monk,NA
2007-12-11,DJ,"""AI""",,1600,"This 2-word term for a nanny is French for ""equal""",an au pair,NA
2007-12-11,DJ,THE COLOR PURPLE,,1600,"2 centuries late, this unstable British king was diagnosed with an excess of purple pigments in the blood",King George III,NA
2007-12-11,DJ,MINORITY REPORT,,NA,"Justice Holmes dissented when seditionist Jacob Abrams' conviction was upheld,  saying he didn't pose this type of ""danger""",clear and present,NA
2007-12-11,DJ,CLOSE ENCOUNTERS,,1600,"On May 13, 1981 he had a close encounter with Mehmet Ali Agca in Rome; he would later visit Agca in prison",Pope John Paul II,NA
2007-12-11,DJ,SPIELBERG MOVIES,,1600,13-year-old Christian Bale starred in this J.G. Ballard tale about a young prisoner in WWII China,Empire of the Sun,NA
2007-12-11,DJ,MUNICH,,2000,"In the 16th century, Munich was a center of the German phase of this movement against Protestantism",the Counter-Reformation,NA
2007-12-11,DJ,"""AI""",,2000,Broad-snouted and smooth-fronted are 2 types of this South American reptile,caiman,NA
2007-12-11,DJ,THE COLOR PURPLE,,2000,This purple flower is the state flower of Colorado,the columbine,NA
2007-12-11,DJ,MINORITY REPORT,,2000,"Justice Harlan was an honorable one-man minority in this 1896 decision that enshrined the ""separate but equal"" doctrine",Plessy v. Ferguson,NA
2007-12-11,DJ,CLOSE ENCOUNTERS,,2000,"In meteorology, when a cold one has a close encounter with a warm one & takes it over, it's called an occluded one",a front,NA
2007-12-11,DJ,SPIELBERG MOVIES,,2000,"Before ""The Blues Brothers"", Dan Aykroyd & John Belushi starred in this WWII farce",1941,NA
2007-12-11,FJ,SHAKESPEAREAN TRAGEDY CHARACTERS,,NA,"To the consternation of the title character, we learn that this character was born by C-section",Macduff,NA
