date,round,category,comment,value,clue,response,link
1987-06-17,J,GUNS,,100,"The discharging end of a gun's barrel, or a device to keep a dog from biting",muzzle,NA
1987-06-17,J,TV TRIVIA,,100,"From 1963-66, Ray Walston played this TV ""favorite""",My Favorite Martian,NA
1987-06-17,J,DINING OUT,,100,"Sometimes used to describe any edible oyster, blue points are specifically from this island",Long Island,NA
1987-06-17,J,EXPLORERS,,100,"In 1914, this U.S. president led an expedition to explore uncharted territory in Brazil",Teddy Roosevelt,NA
1987-06-17,J,STAMPS & COINS,,100,"Of a philatelist, philanthropist, or numismatist, the 1 that isn't by definition, a collector of stamps or coins",philanthropist,NA
1987-06-17,J,ATMOSPHERIC SONGS,,100,"In 1965, it was the Rolling Stones' #1 admonition","""Get Off of My Cloud""",NA
1987-06-17,J,GUNS,,200,"Gun size is expressed in terms of this, the inside diameter of the gun's barrel",caliber,NA
1987-06-17,J,TV TRIVIA,,200,"""Total TV"" says his move from WJM to the Tribune was 1st time a character left sitcom to star in drama series",Lou Grant,NA
1987-06-17,J,DINING OUT,,200,"""Mobil Travel Guide"" rates this Nevada city #1 in U.S. in quality restaurants relative to population",Reno,NA
1987-06-17,J,EXPLORERS,,200,"By 1793, Sir A. Mackenzie's journey proved that no waterway completely crossed this continent",North America,NA
1987-06-17,J,STAMPS & COINS,,200,"In coin catalogues, unc. stands for this",uncirclulated,NA
1987-06-17,J,ATMOSPHERIC SONGS,,200,"It took 15 weeks for this, the lone Top 10 Hit for Kansas, to blow off the charts","""Dust In the Wind""",NA
1987-06-17,J,GUNS,,300,"The name of this Revolutionary War gun comes from ""moschetto"", Italian for sparrowhawk",musket,NA
1987-06-17,J,TV TRIVIA,,300,"On ""60 Minutes"", he's the correspondent who always introduces himself first",Mike Wallace,NA
1987-06-17,J,DINING OUT,,300,"In a fancy French restaurant, but not in a mess hall, the waiter who takes your order has this ""rank""",captain,NA
1987-06-17,J,EXPLORERS,,300,"James Bruce, Mehmed Emin Pasha, & Mungo Park were 3 famous explorers of this continent",Africa,NA
1987-06-17,J,STAMPS & COINS,,300,1 of the most valuable errors in U.S. stamps was a 1918 24¢ airmail stamp with the plane in this position,upside-down,NA
1987-06-17,J,ATMOSPHERIC SONGS,,NA,"Title of the following:""If I had a day that I could give you...""","""Sunshine On My Shoulders""",NA
1987-06-17,J,GUNS,,400,"Of 28, 35, or 43, % of murders in U.S. in 1985 committed with handguns",43,NA
1987-06-17,J,TV TRIVIA,,400,Before moving their operation to San Diego Rick & A.J. solved their 1st case in this southern state,Florida,NA
1987-06-17,J,DINING OUT,,400,"For a series of McDonald's commercials, the song ""Mack the Knife"" became this","""Mac Tonight""",NA
1987-06-17,J,EXPLORERS,,400,"Due to abundance of grapes, this 10th c. discoverer called America ""Vineland the Good""",Leif Erikson,NA
1987-06-17,J,STAMPS & COINS,,400,Color of R.S. Yeoman's standard reference work giving retail prices of U.S. coins,red,NA
1987-06-17,J,ATMOSPHERIC SONGS,,400,"In 1978, you might have heard on the airwaves this Steely Dan song subtitled ""No Static At All""","""FM""",NA
1987-06-17,J,GUNS,,500,The model of rifle which is currently standard issue in the Army & Marine Corps,m16,NA
1987-06-17,J,TV TRIVIA,,500,A Bulova watch ticking on the screen in 1941 on NBC,the first television commercial,NA
1987-06-17,J,DINING OUT,,500,"Restauranteur Victor Jules Bergeron, co-inventor of the mai tai, was better known as this",Trader,NA
1987-06-17,J,EXPLORERS,,500,"Though this Spaniard never found the 7 Cities of Gold, his men did stumble across the Grand Canyon",Coronado,NA
1987-06-17,NA,NA,NA,NA,NA,NA,NA
1987-06-17,J,ATMOSPHERIC SONGS,,500,"In 1966, Bob Dylan numbered them 12 & 35","""Rainy Day Women""",NA
1987-06-17,DJ,THE HUMAN BODY,,200,Your sense of touch is poorest on your back & keenest right on the tip of this,tongue,NA
1987-06-17,DJ,FASHION DESIGNERS,,200,He designed Carol Burnett's entire wardrobe for her series but saved his navel-baring designs for Cher,Bob Mackie,NA
1987-06-17,DJ,COLORS IN GAMES,,200,Color of the queen that sticks you with 13 points in the most popular form of hearts,black,NA
1987-06-17,DJ,U.S. STATES,,200,The only U.S. state which borders Maine,New Hampshire,NA
1987-06-17,DJ,JAPANESE WORDS,,200,"Of yes, no, or maybe, the one that's a form of drama developed from religious dance",no,NA
1987-06-17,DJ,1ST FAMILY AILMENTS,,200,"Though JFK loved dogs, especially ""Charlie"", his favorite, he was allergic to this",dog\'s hair,NA
1987-06-17,DJ,THE HUMAN BODY,,400,Pirates believed that piercing the ears & wearing an earring improved this sense,eyesight,NA
1987-06-17,DJ,FASHION DESIGNERS,,400,"In this 1980 movie, when Richard Gere did wear clothes, they were designed by Giorgio Armani",American Gigolo,NA
1987-06-17,DJ,COLORS IN GAMES,,400,The tennis courts at Wimbledon are supposed to be this color,green,NA
1987-06-17,DJ,U.S. STATES,,NA,"The 2 states mentioned in the chorus of ""This Land is Your Land""",California & New York,NA
1987-06-17,DJ,JAPANESE WORDS,,400,"Title of a Gilbert & Sullivan opera, also the title given Japanese emperors",The Mikado,NA
1987-06-17,DJ,1ST FAMILY AILMENTS,,400,Its believed he had Marfan's syndrome & would've become a terminal invalid had he not been killed,Lincoln,NA
1987-06-17,DJ,THE HUMAN BODY,,600,"True hands have this kind of thumb, one that can be moved against the fingers",opposable,NA
1987-06-17,DJ,FASHION DESIGNERS,,600,"""The Dress Doctor"" is title of autobiography of this multi-Oscar winner",Edith Head,NA
1987-06-17,DJ,COLORS IN GAMES,,600,"In Monopoly, the color of New York Avenue & St. James Place",orange,NA
1987-06-17,DJ,U.S. STATES,,600,About 46% of the population of this most rural & eastern of Pacific NW states live on farms & ranches,Idaho,NA
1987-06-17,DJ,JAPANESE WORDS,,600,"Once referring to the typhoon that wrecked Kublai Khan's ships, the term was adopted by WWII suicide pilots",kamikaze,NA
1987-06-17,DJ,1ST FAMILY AILMENTS,,600,"Julia Grant was cross-eyed, & usually made it a point to be photographed from this angle",from the side (profile),NA
1987-06-17,DJ,THE HUMAN BODY,,800,"Connecting the calf muscle to the heel bone, it's named not for a heel but a hero",Achilles tendon,NA
1987-06-17,DJ,FASHION DESIGNERS,,800,"Givenchy once created a perfume called ""L'Interdit exclusively for this ""Fair Lady""",Audrey Hepburn,NA
1987-06-17,DJ,COLORS IN GAMES,,800,"If you land on this color in Trivial Pursuit, you need to answer a question on history",yellow,NA
1987-06-17,DJ,U.S. STATES,,800,"5 of largest U.S. rivers, including the Arkansas, N. Platte, & the Rio Grande, begin in this state",Colorado,NA
1987-06-17,DJ,JAPANESE WORDS,,800,"Literally meaning ""origin of the sun"", it's what the Japanese call Japan",Nippon,NA
1987-06-17,DJ,1ST FAMILY AILMENTS,,800,During his 2 terms this 7th president suffered from at least 10 serious illnesses & accidents,Jackson,NA
